company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2003-06-24,11.73,11.94,11.72,11.86,22227600
Exxon Mobil Corporation,XOM,2003-06-24,17.66,17.69,17.57,17.64,13179500
Ford Motor Company,F,2003-06-24,5.12,5.24,5.11,5.19,9548900
General Electric Company,GE,2003-06-24,82.35,82.93,82.21,82.51,3325636
"Citigroup, Inc.",C,2003-06-24,251.89,257.49,249.17,255.72,1105230
International Business Machines Corporation,IBM,2003-06-24,41.91,42.53,41.86,42.26,5295689
"American International Group,Inc.",AIG,2003-06-24,680.84,682.03,668.9,679.53,298615
Verizon Communications Inc.,VZ,2003-06-24,11.79,11.94,11.78,11.88,7734709
"Altria Group, Inc.",MO,2003-06-24,2.76,2.82,2.75,2.82,11557500
ConocoPhillips,COP,2003-06-24,10.09,10.12,10.07,10.08,5402480
The Boeing Company,BA,2003-06-24,23.43,23.94,23.4,23.53,4073000
Fannie Mae,FNMA,2003-06-24,58.21,59.91,57.95,59.91,6758600
"Merck & Co., Inc.",MRK,2003-06-24,24.85,25.38,24.84,25.21,6449706
The Kroger Company,KR,2003-06-24,5.79,5.95,5.71,5.92,10369200
"Cardinal Health, Inc.",CAH,2003-06-24,28.51,29.6,28.51,29.4,2585200
McKesson Corporation,MCK,2003-06-24,29.55,30.38,29.46,29.88,1561400
AT&T,ATT.L,2003-06-24,16.75,16.75,16.75,16.75,0
Bank of America Corporation,BAC,2003-06-24,23.04,23.05,22.4,22.93,20650200
Target Corporation,TGT,2003-06-24,22.44,22.74,22.44,22.57,2384100
J.P. Morgan Chase & Co.,JPM,2003-06-24,18.26,18.63,18.13,18.56,8236100
Freddie Mac,FMCC,2003-06-24,42.18,43.68,42.18,43.54,6259800
Costco Wholesale Corporation,COST,2003-06-24,24.2,24.56,23.93,24.22,2737200
Johnson & Johnson,JNJ,2003-06-24,28.64,28.87,28.23,28.23,9972900
Pfizer Inc.,PFIZER.NS,2003-06-24,200.28,200.78,196.62,197.79,19617
MetLife Inc.,MET,2003-06-24,14.37,14.56,14.28,14.39,2213369
Morgan Stanley,MS,2003-06-24,23.11,23.32,22.04,22.31,7285300
"United Parcel Service, Inc.",UPS,2003-06-24,32.17,32.26,31.97,32.07,2006100
The Allstate Corporation,ALL,2003-06-24,21.08,21.36,21.02,21.25,2498600
Wells Fargo & Co.,WFC,2003-06-24,13.53,13.66,13.49,13.58,7142400
Microsoft Corporation,MSFT,2003-06-24,15.72,15.96,15.64,15.75,51820300
"ConAgra Foods, Incorporated",CAG,2003-06-24,8.6,8.7,8.56,8.65,1816605
Valero Energy Corp,VLO,2003-06-24,4.76,4.76,4.67,4.67,6877759
Lockheed Martin Corporation,LMT,2003-06-24,25.97,26.62,25.97,26.31,1742600
"Prudential Financial, Inc.",PRU,2003-06-24,16.02,16.28,15.96,16.2,1829400
Intel,INTC,2003-06-24,11.54,11.9,11.5,11.73,63799700
"Motorola, Inc.",MSI,2003-06-24,24.52,24.92,24.28,24.76,4286799
"Lowe's Companies, Inc.",LOW,2003-06-24,15.25,15.45,15.23,15.32,6401000
The Walt Disney Company,DIS,2003-06-24,15.57,15.63,15.28,15.39,7900456
"PepsiCo, Inc.",PEP,2003-06-24,23.99,24.05,23.79,23.95,3593700
"UnitedHealth Group, Incorporated",UNH,2003-06-24,19.72,20.13,19.64,19.76,5043000
International Paper Company,IP,2003-06-24,15.28,15.51,15.25,15.37,2628025
CVS Corporation,CVS,2003-06-24,8.94,9.17,8.86,9.12,7266000
American Express Company,AXP,2003-06-24,26.72,27.05,26.63,26.97,3903576
Archer Daniels Midland Company,ADM,2003-06-24,7.45,7.72,7.44,7.66,1934400
"Tyson Foods, Inc.",TSN,2003-06-24,7.49,7.55,7.44,7.44,770100
Sysco Corporation,SYY,2003-06-24,16.07,16.3,16.02,16.21,1709100
"Goldman Sachs Group, Inc.",GS,2003-06-24,61.21,62.11,61.11,61.78,3866900
Honeywell International Inc.,HON,2003-06-24,14.77,15.03,14.71,14.94,4468384
Electronic Data Systems Corporation,EA,2003-06-24,36.03,36.22,35.46,35.62,6219600
"Alcoa, Inc.",AA,2003-06-24,45.63,45.96,45.23,45.52,1459967
FedEx Corporation,FDX,2003-06-24,49.33,49.36,48.59,48.89,3916900
"Caterpillar, Inc.",CAT,2003-06-24,16.22,16.58,16.22,16.27,2775200
"Johnson Controls, Inc.",JCI,2003-06-24,19.11,19.52,19.01,19.02,4855928
CIGNA Corporation,CI,2003-06-24,14.11,14.24,13.93,14.18,2384700
Best Buy Co. Inc.,BBY,2003-06-24,16.02,16.35,15.64,15.88,5340750
"AutoNation, Inc.",AN,2003-06-24,15.76,16.02,15.73,15.85,676100
"Cisco Systems, Inc.",CSCO,2003-06-24,11.04,11.31,10.81,10.9,79578400
Weyerhaeuser Company,WY,2003-06-24,9.19,9.4,9.13,9.32,1682800
Northrop Grumman Corporation,NOC,2003-06-24,24.9,25.2,24.88,25.04,2351300
Abbott Laboratories,ABT,2003-06-24,11.07,11.18,10.98,11.06,6807516
