company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2004-02-23,12.96,13.11,12.91,13.09,61199100
Exxon Mobil Corporation,XOM,2004-02-23,20.6,20.83,20.56,20.77,9583000
Ford Motor Company,F,2004-02-23,6.64,6.64,6.53,6.55,8090500
General Electric Company,GE,2004-02-23,92.04,94.09,91.93,93.92,4346577
ConocoPhillips,COP,2004-02-23,12.84,12.98,12.84,12.94,4645052
"Citigroup, Inc.",C,2004-02-23,296.77,298.71,295.87,297.8,1019390
International Business Machines Corporation,IBM,2004-02-23,49.48,49.54,48.5,48.75,6934039
"American International Group,Inc.",AIG,2004-02-23,885.86,894.84,877.96,886.22,208795
Verizon Communications Inc.,VZ,2004-02-23,11.22,11.23,11.1,11.15,6384471
"Altria Group, Inc.",MO,2004-02-23,3.56,3.65,3.56,3.65,6783800
McKesson Corporation,MCK,2004-02-23,23.97,23.98,23.34,23.51,2014900
"Cardinal Health, Inc.",CAH,2004-02-23,29.32,29.33,28.96,29.1,1646900
The Kroger Company,KR,2004-02-23,6.82,6.89,6.78,6.85,5411800
Fannie Mae,FNMA,2004-02-23,71.24,71.56,69.65,69.86,3998900
The Boeing Company,BA,2004-02-23,30.79,30.81,29.79,30.15,4039400
Target Corporation,TGT,2004-02-23,26.2,26.2,25.91,26.03,3933100
Bank of America Corporation,BAC,2004-02-23,24.57,24.77,24.51,24.75,9652400
Pfizer Inc.,PFIZER.NS,2004-02-23,277.62,278.95,269.48,277.57,30203
J.P. Morgan Chase & Co.,JPM,2004-02-23,22.61,22.66,22.38,22.46,8355200
Time Warner Inc.,T,2004-02-23,3.9,3.93,3.87,3.92,16823009
Costco Wholesale Corporation,COST,2004-02-23,25.39,25.83,25.27,25.49,2849200
Johnson & Johnson,JNJ,2004-02-23,29.11,29.11,28.73,28.87,7412800
Valero Energy Corp,VLO,2004-02-23,7.06,7.12,7.0,7.08,2795389
MetLife Inc.,MET,2004-02-23,17.63,17.77,17.59,17.65,1260343
Morgan Stanley,MS,2004-02-23,31.99,32.03,31.52,31.89,4518000
AT&T,ATT.L,2004-02-23,23.45,23.45,23.45,23.45,0
"United Parcel Service, Inc.",UPS,2004-02-23,35.8,35.8,35.35,35.52,2626500
Microsoft Corporation,MSFT,2004-02-23,16.47,16.49,16.32,16.4,50256800
The Allstate Corporation,ALL,2004-02-23,27.4,27.43,27.05,27.21,2043200
Lockheed Martin Corporation,LMT,2004-02-23,26.52,26.63,25.82,26.1,3605200
Wells Fargo,WFC,2004-02-23,15.65,15.67,15.53,15.54,8201000
"Lowe's Companies, Inc.",LOW,2004-02-23,20.28,20.37,19.85,20.06,15541600
Intel Corporation,INTC,2004-02-23,17.25,17.27,16.48,16.68,92175800
"UnitedHealth Group, Incorporated",UNH,2004-02-23,23.97,24.03,23.77,23.94,4608600
Northrop Grumman Corporation,NOC,2004-02-23,29.73,29.8,28.71,29.14,2449585
"Prudential Financial, Inc.",PRU,2004-02-23,22.92,23.22,22.57,22.66,1365800
The Walt Disney Company,DIS,2004-02-23,21.02,21.17,20.6,21.17,13657273
"Motorola, Inc.",MSI,2004-02-23,47.58,47.95,45.0,45.35,5802151
"PepsiCo, Inc.",PEP,2004-02-23,28.29,28.6,28.26,28.59,6017300
CVS Corporation,CVS,2004-02-23,11.97,12.11,11.91,11.95,2970400
Sysco Corporation,SYY,2004-02-23,21.05,21.16,20.99,20.99,1890700
American Express Company,AXP,2004-02-23,33.9,34.01,33.64,33.87,4739404
International Paper Company,IP,2004-02-23,18.51,18.58,18.42,18.57,2657686
"Tyson Foods, Inc.",TSN,2004-02-23,11.03,11.1,10.74,10.76,4822600
"Goldman Sachs Group, Inc.",GS,2004-02-23,76.66,77.29,76.2,76.74,2724600
Duke Energy,DUK,2004-02-23,13.76,13.84,13.68,13.72,1054093
Honeywell International Inc.,HON,2004-02-23,19.62,19.63,19.11,19.3,3532217
"Caterpillar, Inc.",CAT,2004-02-23,22.6,22.78,22.41,22.6,3589400
Best Buy Co. Inc.,BBY,2004-02-23,19.73,19.83,19.19,19.21,6136800
"Johnson Controls, Inc.",JCI,2004-02-23,28.44,28.63,28.06,28.17,3273099
FedEx Corporation,FDX,2004-02-23,55.9,56.08,55.22,55.59,921600
"Merck & Co., Inc.",MRK,2004-02-23,21.11,21.25,21.04,21.14,5457984
"ConAgra Foods, Incorporated",CAG,2004-02-23,9.63,9.69,9.51,9.68,1979799
"Alcoa, Inc.",AA,2004-02-23,68.94,69.83,68.55,68.81,1792426
Electronic Data Systems,EA,2004-02-23,44.6,44.74,43.79,44.7,3231000
Comcast Corporation,CMCSA,2004-02-23,6.91,6.92,6.72,6.75,46143900
Weyerhaeuser Company,WY,2004-02-23,11.64,11.74,11.62,11.64,626100
Abbott Laboratories,ABT,2004-02-23,11.01,11.12,10.97,11.06,6770537
"AutoNation, Inc.",AN,2004-02-23,16.35,17.03,16.31,16.81,1843000
"The Williams Companies, Inc.",WMB,2004-02-23,3.06,3.11,3.0,3.04,8383832
"Cisco Systems, Inc.",CSCO,2004-02-23,15.07,15.13,14.66,14.8,60081300
