company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2006-01-04,29.69,29.81,29.42,29.67,19086500
"Wal-Mart Stores, Inc.",WMT,2006-01-04,10.3,10.36,10.27,10.32,42261600
Chevron Corporation,CVX,2006-01-04,27.41,27.41,27.11,27.33,8838700
Ford Motor Company,F,2006-01-04,3.9,4.02,3.89,3.99,35623400
ConocoPhillips,COP,2006-01-04,23.52,23.66,23.26,23.43,14415009
General Electric Company,GE,2006-01-04,104.45,104.6,103.71,104.36,5011458
"Citigroup, Inc.",C,2006-01-04,314.68,316.23,311.4,311.59,1870960
"American International Group,Inc.",AIG,2006-01-04,846.41,853.2,839.98,845.56,309935
International Business Machines Corporation,IBM,2006-01-04,42.41,42.56,41.96,42.28,10285109
Bank of America Corporation,BAC,2006-01-04,30.77,30.92,30.41,30.49,17757900
Valero Energy Corporation,VLO,2006-01-04,27.51,28.3,27.49,28.19,10120375
McKesson Corporation,MCK,2006-01-04,45.59,46.38,45.44,46.3,1789400
J.P. Morgan Chase & Co.,JPM,2006-01-04,23.82,24.04,23.6,23.72,13491500
Verizon Communications Inc.,VZ,2006-01-04,9.93,10.17,9.89,10.16,34475165
"Cardinal Health, Inc.",CAH,2006-01-04,31.87,32.19,31.75,32.01,1692100
"Altria Group, Inc.",MO,2006-01-04,5.33,5.37,5.32,5.35,6594100
The Kroger Company,KR,2006-01-04,6.64,6.67,6.6,6.6,6403600
The Boeing Company,BA,2006-01-04,49.86,50.71,49.71,50.64,3165000
Costco Wholesale Corporation,COST,2006-01-04,33.85,34.13,33.68,34.03,2320100
Target Corporation,TGT,2006-01-04,33.47,33.61,33.25,33.54,4054300
Morgan Stanley,MS,2006-01-04,31.73,32.05,31.54,31.54,7977800
Pfizer Inc.,PFIZER.NS,2006-01-04,634.25,662.26,630.88,633.83,97658
Johnson & Johnson,JNJ,2006-01-04,34.89,35.29,34.8,35.26,9068100
"MetLife, Inc.",MET,2006-01-04,26.27,26.66,26.26,26.31,4740113
UnitedHealth Group Incorporated,UNH,2006-01-04,48.44,48.68,48.21,48.43,5585200
AT&T Inc.,ATT.L,2006-01-04,22.73,22.73,22.73,22.73,0
Time Warner Inc.,T,2006-01-04,4.54,4.62,4.54,4.59,19628035
"The Goldman Sachs Group, Inc.",TGS,2006-01-04,2.63,2.66,2.63,2.66,500
"Lowe's Companies, Inc.",LOW,2006-01-04,23.46,23.66,23.41,23.58,9272600
"United Parcel Service, Inc.",UPS,2006-01-04,39.71,39.94,39.55,39.71,2958500
Wells Fargo & Company,WFC,2006-01-04,18.41,18.42,18.16,18.26,10870000
Microsoft Corporation,MSFT,2006-01-04,18.67,18.88,18.67,18.81,57975600
Intel Corporation,INTC,2006-01-04,14.99,15.19,14.99,15.18,46188800
Lockheed Martin Corporation,LMT,2006-01-04,36.03,36.66,36.02,36.5,2552000
CVS Corporation,CVS,2006-01-04,17.58,17.63,17.44,17.48,4739200
"Motorola, Inc.",MSI,2006-01-04,70.04,71.04,70.04,70.65,3634360
"Caterpillar, Inc.",CAT,2006-01-04,35.06,35.96,34.82,35.86,4577200
The Allstate Corporation,ALL,2006-01-04,33.82,34.02,33.65,33.69,2546000
"PepsiCo, Inc.",PEP,2006-01-04,33.83,34.07,33.71,33.93,3380500
"Lehman Brothers Holdings, Inc.",LEHNQ,2006-01-04,19.76,19.84,19.6,19.68,95400
The Walt Disney Company,DIS,2006-01-04,19.77,19.93,19.18,19.36,13337658
"Prudential Financial, Inc.",PRU,2006-01-04,38.46,38.72,38.38,38.63,2783200
"Plains All American Pipeline, L.P.",PAA,2006-01-04,5.05,5.12,5.05,5.09,242400
Northrop Grumman Corporation,NOC,2006-01-04,35.36,35.6,35.24,35.57,1624571
Sysco Corporation,SYY,2006-01-04,17.56,17.8,17.55,17.59,2286200
American Express Company,AXP,2006-01-04,38.93,39.02,38.46,38.56,5729400
FedEx Corporation,FDX,2006-01-04,84.24,85.9,84.22,85.48,1783900
Honeywell International Inc.,HON,2006-01-04,21.48,21.59,21.33,21.37,3585858
"Johnson Controls, Inc.",JCI,2006-01-04,30.64,30.88,30.43,30.75,3527170
Best Buy Co. Inc.,BBY,2006-01-04,25.52,25.52,24.96,25.2,4411200
The Hartford Financial Services Group Inc.,HFF.BE,2006-01-04,51.52,51.52,51.52,51.52,0
"Alcoa, Inc.",AA,2006-01-04,57.28,58.39,56.84,57.68,2445901
"Tyson Foods, Inc.",TSN,2006-01-04,11.89,11.96,11.76,11.96,1465400
International Paper Company,IP,2006-01-04,14.78,14.94,14.77,14.92,2222948
"Cisco Systems, Inc.",CSCO,2006-01-04,11.37,11.66,11.36,11.61,80408900
"Federated Department Stores, Inc.",FHI,2006-01-04,13.49,13.5,13.38,13.41,636600
Weyerhaeuser Company,WY,2006-01-04,12.62,12.82,12.54,12.82,1660100
Massachusetts Financial Group,MFG.AX,2006-01-04,0.35,0.35,0.35,0.35,2184
Abbott Laboratories,ABT,2006-01-04,11.94,12.12,11.88,12.01,16334514
Comcast Corporation,CMCSA,2006-01-04,5.98,6.12,5.93,6.04,33494700
"Merck & Co., Inc.",MRK,2006-01-04,15.57,15.78,15.57,15.75,13149466
Deere & Company,DE,2006-01-04,23.23,23.41,23.1,23.26,4409600
General Dynamics Corporation,GD,2006-01-04,36.89,37.01,36.76,36.89,1106400
