company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-07-19,11.03,11.18,10.98,11.13,46246800
Exxon Mobil Corporation,XOM,2007-07-19,47.69,48.31,47.51,48.08,25243200
Chevron Corporation,CVX,2007-07-19,45.41,45.54,44.94,45.19,8423900
ConocoPhillips,COP,2007-07-19,35.54,35.75,35.29,35.31,12353136
General Electric Company,GE,2007-07-19,125.35,126.0,125.04,125.75,6211119
Ford Motor Company,F,2007-07-19,4.5,4.5,4.4,4.44,36435000
"Citigroup, Inc.",C,2007-07-19,353.13,356.76,347.86,349.92,2898500
Bank of America Corporation,BAC,2007-07-19,34.61,34.81,34.14,34.4,22329300
"American International Group,Inc.",AIG,2007-07-19,857.64,860.1,855.18,857.15,657145
J.P. Morgan Chase & Co.,JPM,2007-07-19,31.01,31.13,29.97,30.46,26199400
Verizon Communications Inc.,VZ,2007-07-19,15.36,15.56,15.33,15.43,12085739
International Business Machines Corporation,IBM,2007-07-19,60.54,61.32,60.36,61.0,18076554
Valero Energy Corporation,VLO,2007-07-19,39.18,39.21,38.33,38.6,14440362
McKesson Corporation,MCK,2007-07-19,51.31,51.48,51.11,51.33,1331600
"Cardinal Health, Inc.",CAH,2007-07-19,32.15,32.22,31.72,31.95,1788400
Morgan Stanley,MS,2007-07-19,47.25,47.85,46.28,46.76,9928100
UnitedHealth Group Incorporated,UNH,2007-07-19,40.71,40.98,40.2,40.66,17658500
"Altria Group, Inc.",MO,2007-07-19,7.11,7.18,7.08,7.1,8318900
"The Goldman Sachs Group, Inc.",TGS,2007-07-19,3.44,3.49,3.44,3.49,24900
The Kroger Company,KR,2007-07-19,10.47,10.47,10.18,10.26,14924600
AT&T Inc.,ATT.L,2007-07-19,23.72,23.72,23.72,23.83,145000
The Boeing Company,BA,2007-07-19,73.96,74.83,73.96,74.58,2603200
Costco Wholesale Corporation,COST,2007-07-19,43.26,43.27,42.65,42.87,3089100
Target Corporation,TGT,2007-07-19,42.28,43.15,42.27,42.81,9325900
Johnson & Johnson,JNJ,2007-07-19,36.4,36.61,36.23,36.43,12653800
"MetLife, Inc.",MET,2007-07-19,33.23,33.32,32.92,32.98,4798233
Pfizer Inc.,PFIZER.NS,2007-07-19,472.95,476.46,469.44,472.69,10989
Wells Fargo & Company,WFC,2007-07-19,21.57,21.7,21.35,21.57,14956400
"United Parcel Service, Inc.",UPS,2007-07-19,40.75,41.14,40.67,41.07,3588200
"Lowe's Companies, Inc.",LOW,2007-07-19,21.7,21.72,21.27,21.36,9453300
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-07-19,21.12,21.12,20.95,21.07,14200
Time Warner Inc.,T,2007-07-19,8.15,8.15,8.03,8.08,24079456
Microsoft Corporation,MSFT,2007-07-19,22.11,22.67,22.03,22.44,121159300
Freddie Mac,FMCC,2007-07-19,58.87,59.07,58.3,59.02,2762600
"Motorola, Inc.",MSI,2007-07-19,55.9,56.14,55.47,55.81,6731429
"Caterpillar, Inc.",CAT,2007-07-19,54.06,54.21,53.36,54.2,6256100
Lockheed Martin Corporation,LMT,2007-07-19,57.25,57.44,57.07,57.32,1559400
The Allstate Corporation,ALL,2007-07-19,38.62,38.68,37.73,37.8,7245100
Intel Corporation,INTC,2007-07-19,15.18,15.3,15.16,15.26,62612300
"PepsiCo, Inc.",PEP,2007-07-19,38.72,38.9,38.15,38.28,9939200
The Walt Disney Company,DIS,2007-07-19,28.61,28.75,28.4,28.46,8068900
Sysco Corporation,SYY,2007-07-19,18.79,19.07,18.76,19.01,2334600
"Prudential Financial, Inc.",PRU,2007-07-19,49.11,49.47,49.03,49.4,2282500
"Johnson Controls, Inc.",JCI,2007-07-19,15.55,15.59,15.37,15.52,12517973
FedEx Corporation,FDX,2007-07-19,95.94,96.7,95.87,96.03,1974100
Honeywell International Inc.,HON,2007-07-19,36.47,36.59,35.33,36.05,8409924
"Alcoa, Inc.",AA,2007-07-19,92.61,93.22,85.5,88.61,22218602
Best Buy Co. Inc.,BBY,2007-07-19,26.86,27.16,26.72,27.09,4064600
Northrop Grumman Corporation,NOC,2007-07-19,47.34,47.82,47.28,47.57,1116547
"Federated Department Stores, Inc.",FHI,2007-07-19,14.91,15.02,14.69,14.75,951800
"Cisco Systems, Inc.",CSCO,2007-07-19,19.42,19.52,19.39,19.48,53279800
American Express Company,AXP,2007-07-19,49.13,49.67,49.13,49.41,6084900
The Hartford Financial Services Group Inc.,HFF.BE,2007-07-19,49.37,49.37,49.37,49.37,0
Comcast Corporation,CMCSA,2007-07-19,9.96,10.1,9.82,9.94,38431400
"Tyson Foods, Inc.",TSN,2007-07-19,16.99,17.3,16.97,17.13,1422200
"The Travelers Companies, Inc.",TTC,2007-07-19,11.69,12.0,11.51,11.94,1385600
Massachusetts Financial Group,MFG.AX,2007-07-19,1.04,1.07,1.03,1.03,126002
General Dynamics Corporation,GD,2007-07-19,52.9,53.47,52.73,53.06,2497000
International Paper Company,IP,2007-07-19,18.86,19.18,18.8,19.13,3861890
3M Company,MMM,2007-07-19,44.2,44.27,43.53,43.89,3334926
Deere & Company,DE,2007-07-19,46.35,47.02,46.07,46.92,3997400
"Merck & Co., Inc.",MRK,2007-07-19,25.13,25.17,24.7,24.81,11842819
Halliburton Company,HAL,2007-07-19,26.77,27.33,26.67,27.18,15072200
