company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-08-03,12.41,12.51,12.36,12.42,32005800
Exxon Mobil Corporation,XOM,2010-08-03,34.41,34.97,34.35,34.82,31075800
Chevron Corporation,CVX,2010-08-03,41.85,42.49,41.79,42.25,11788000
General Electric Company,GE,2010-08-03,57.65,58.11,57.54,57.68,11495800
Bank of America Corporation,BAC,2010-08-03,11.21,11.29,11.15,11.19,96776700
ConocoPhillips,COP,2010-08-03,25.61,26.07,25.58,25.93,12997881
AT&T Inc.,ATT.L,2010-08-03,28.3,28.3,28.3,28.55,182040
Ford Motor Company,F,2010-08-03,6.73,6.81,6.57,6.64,115202600
J.P. Morgan Chase & Co.,JPM,2010-08-03,27.72,27.82,27.3,27.44,29967900
"Citigroup, Inc.",C,2010-08-03,30.87,30.94,30.5,30.64,21169620
Verizon Communications Inc.,VZ,2010-08-03,13.7,13.77,13.58,13.65,18411200
McKesson Corporation,MCK,2010-08-03,56.12,56.13,54.87,55.14,3423400
"American International Group,Inc.",AIG,2010-08-03,25.31,25.38,24.74,25.01,3624900
"Cardinal Health, Inc.",CAH,2010-08-03,22.08,22.33,21.95,22.14,3730900
CVS Caremark Corporation,CVS,2010-08-03,21.27,21.5,21.17,21.23,7515200
Wells Fargo & Company,WFC,2010-08-03,18.83,18.86,18.5,18.61,29544200
International Business Machines Corporation,IBM,2010-08-03,72.24,72.8,71.85,72.43,5326023
UnitedHealth Group Incorporated,UNH,2010-08-03,24.78,25.72,24.68,25.59,9954200
The Kroger Company,KR,2010-08-03,7.93,8.1,7.91,8.05,12109000
Costco Wholesale Corporation,COST,2010-08-03,40.44,40.65,40.27,40.39,3246800
Valero Energy Corporation,VLO,2010-08-03,9.42,9.73,9.36,9.69,17017936
The Boeing Company,BA,2010-08-03,54.69,55.24,54.39,54.87,3773400
"The Home Depot, Inc.",THD,2010-08-03,34.0,34.21,33.78,34.04,1135900
Target Corporation,TGT,2010-08-03,33.39,34.07,32.67,33.03,5756500
Johnson & Johnson,JNJ,2010-08-03,37.57,38.11,37.54,37.95,10855100
Microsoft Corporation,MSFT,2010-08-03,19.76,19.87,19.59,19.73,56877700
"The Goldman Sachs Group, Inc.",TGS,2010-08-03,1.8,1.84,1.73,1.78,45800
Pfizer Inc.,PFIZER.NS,2010-08-03,727.1,749.07,727.1,744.13,2731
"Lowe's Companies, Inc.",LOW,2010-08-03,16.05,16.09,15.62,15.68,11929000
"United Parcel Service, Inc.",UPS,2010-08-03,39.42,39.58,39.02,39.49,5170600
Lockheed Martin Corporation,LMT,2010-08-03,47.25,47.25,46.92,47.02,1829100
Best Buy Co. Inc.,BBY,2010-08-03,21.61,21.64,21.0,21.07,5629400
The Dow Chemical Company,TDC,2010-08-03,33.11,33.5,32.94,33.43,1497100
Sears Holdings Corporation,SRSCQ,2010-08-03,11.65,11.65,11.65,11.65,0
"PepsiCo, Inc.",PEP,2010-08-03,41.36,41.88,41.29,41.78,5577200
"MetLife, Inc.",MET,2010-08-03,23.33,23.66,22.92,23.02,74518415
Kraft Foods Inc.,1959.T,2010-08-03,323.44,327.57,319.3,320.68,67000
Freddie Mac,FMCC,2010-08-03,0.44,0.44,0.41,0.42,5763500
Sysco Corporation,SYY,2010-08-03,20.2,20.43,20.2,20.36,2106100
The Walt Disney Company,DIS,2010-08-03,29.51,29.6,29.15,29.31,8503300
"Cisco Systems, Inc.",CSCO,2010-08-03,15.51,15.54,15.37,15.5,27135900
Comcast Corporation,CMCSA,2010-08-03,6.96,6.99,6.83,6.89,28845600
FedEx Corporation,FDX,2010-08-03,70.46,70.46,69.04,69.77,2350200
Northrop Grumman Corporation,NOC,2010-08-03,39.1,39.4,38.87,39.08,1477144
Intel Corporation,INTC,2010-08-03,13.81,13.82,13.61,13.72,60929200
"Prudential Financial, Inc.",PRU,2010-08-03,31.6,31.63,30.93,31.07,4221200
Caterpillar Inc.,CAT,2010-08-03,48.3,48.61,47.82,48.16,5878900
Sprint Nextel Corporation,SIX.AX,2010-08-03,2.01,2.01,2.01,2.01,0
The Allstate Corporation,ALL,2010-08-03,20.44,20.53,20.22,20.27,5120500
General Dynamics Corporation,GD,2010-08-03,43.94,44.35,43.82,43.98,1561400
Morgan Stanley,MS,2010-08-03,19.6,19.66,19.47,19.55,10296000
Liberty Mutual Holding Company Inc.,LBTYA,2010-08-03,6.46,6.5,6.4,6.47,10635262
Honeywell International Inc.,HON,2010-08-03,28.03,28.04,27.67,27.75,5617782
Abbott Laboratories,ABT,2010-08-03,17.3,17.54,17.25,17.33,18921217
Fannie Mae,FNMA,2010-08-03,0.41,0.42,0.4,0.4,10660700
Time Warner Inc.,T,2010-08-03,6.77,6.84,6.77,6.79,32333801
"Johnson Controls, Inc.",JCI,2010-08-03,12.69,12.82,12.65,12.8,4585191
"Delta Air Lines, Inc.",DAL,2010-08-03,10.82,10.9,10.18,10.5,9692100
"Merck & Co., Inc.",MRK,2010-08-03,20.14,20.23,19.79,19.98,15282146
"Tyson Foods, Inc.",TSN,2010-08-03,13.22,13.31,13.16,13.26,2798600
American Express Company,AXP,2010-08-03,36.15,36.28,35.8,35.95,7290400
Massachusetts Financial Group,MFG.AX,2010-08-03,0.58,0.58,0.58,0.58,27027
Philip Morris International Inc.,PM,2010-08-03,25.32,25.66,25.32,25.49,6826800
The Hartford Financial Services Group Inc.,HFF.BE,2010-08-03,12.88,12.88,12.88,12.88,0
"The Travelers Companies, Inc.",TTC,2010-08-03,10.57,10.67,10.45,10.52,809600
