company,ticker,date,open,high,low,close,volume
Walmart,WMT,2020-03-26,33.73,34.18,32.94,33.86,58250700
Amazon,AMZN,2020-03-26,95.1,97.82,94.46,97.77,124426000
Exxon Mobil,XOM,2020-03-26,28.79,30.37,28.19,29.8,46722000
Apple,AAPL,2020-03-26,59.62,62.56,59.58,62.5,252087200
CVS Health,CVS,2020-03-26,44.52,48.5,43.38,48.39,23189500
UnitedHealth Group,UNH,2020-03-26,214.57,236.51,212.99,234.16,7517600
McKesson,MCK,2020-03-26,118.88,127.3,117.03,126.94,2282200
AT&T,ATT.L,2020-03-26,162.0,166.7,153.11,163.0,1305260
Alphabet,GOOGL,2020-03-26,55.35,58.17,54.23,57.75,76562000
Ford Motor,F,2020-03-26,4.07,4.29,3.92,3.98,138227600
Cigna,CI,2020-03-26,145.64,157.18,142.06,155.97,4059400
Costco Wholesale,COST,2020-03-26,257.76,269.11,257.32,267.8,5463100
Chevron,CVX,2020-03-26,54.42,59.69,52.56,59.13,24129100
Cardinal Health,CAH,2020-03-26,36.42,39.03,35.73,38.8,3516200
JPMorgan Chase,JPM,2020-03-26,80.24,84.07,79.78,83.69,29826300
General Motors,GM,2020-03-26,20.92,22.21,20.36,21.81,16959000
Verizon Communications,VZ,2020-03-26,35.58,38.67,35.52,38.41,32610900
Microsoft,MSFT,2020-03-26,141.29,149.15,141.26,148.63,64568100
Marathon Petroleum,MPC,2020-03-26,18.64,20.83,18.5,19.39,18506600
Kroger,KR,2020-03-26,24.78,25.83,24.19,25.67,18238900
Fannie Mae,FNMA,2020-03-26,1.69,1.83,1.65,1.79,9803900
Bank of America,BAC,2020-03-26,18.61,20.04,18.48,19.84,116111400
Home Depot,HD,2020-03-26,160.8,173.69,159.93,171.07,10170300
Phillips 66,PSX,2020-03-26,40.53,44.74,40.26,42.89,6014400
Comcast,CMCSA,2020-03-26,28.37,31.89,28.25,31.4,38329500
Elevance Health,ELV,2020-03-26,205.83,222.12,199.99,219.22,2705300
Wells Fargo,WFC,2020-03-26,25.4,27.18,25.18,26.76,45494700
Citigroup,C,2020-03-26,35.35,37.47,34.8,37.25,31528600
Valero Energy,VLO,2020-03-26,32.43,37.34,31.79,36.12,10055900
General Electric,GE,2020-03-26,37.07,40.32,36.48,39.45,24714600
Dell Technologies,DELL,2020-03-26,18.56,19.93,18.35,19.77,6317941
Johnson & Johnson,JNJ,2020-03-26,103.14,108.72,102.97,108.27,15066800
Target,TGT,2020-03-26,78.41,82.77,78.26,82.43,7014000
IBM,IBM,2020-03-26,79.78,84.44,78.78,84.24,7482561
Boeing,BA,2020-03-26,172.29,186.48,167.18,180.55,63267300
Freddie Mac,FMCC,2020-03-26,1.46,1.62,1.45,1.58,4773700
Centene,CNC,2020-03-26,53.25,58.61,52.17,58.3,6652800
Lowe's,X1G.PA,2020-03-26,246.55,250.89,246.55,249.79,226
Intel,INTC,2020-03-26,45.86,49.6,45.79,49.23,41459800
Meta Platforms,META,2020-03-26,157.28,163.0,156.06,162.34,26556800
FedEx,FDX,2020-03-26,107.91,114.81,107.59,113.55,2713900
MetLife,MET,2020-03-26,24.86,27.01,24.4,26.83,11543000
Walt Disney,DIS,2020-03-26,99.18,105.96,99.15,103.63,24520300
Procter & Gamble,PG,2020-03-26,89.99,93.82,88.82,93.02,15796000
PepsiCo,PEP,2020-03-26,95.43,103.12,95.32,101.82,10376800
Humana,HUM.ST,2020-03-26,35.99,35.99,33.32,34.19,139990
Prudential Financial,PRU,2020-03-26,39.2,43.16,39.11,40.82,5747500
Archer Daniels Midland,ADM,2020-03-26,28.09,29.5,27.84,29.22,3556900
Sysco,SYY,2020-03-26,40.44,46.28,40.26,45.81,10600600
Lockheed Martin,LMT,2020-03-26,280.89,303.38,279.18,301.86,2680900
HP,HP,2020-03-26,13.1,14.58,13.03,14.39,2464100
Energy Transfer,ET,2020-03-26,3.03,3.48,2.91,3.06,53823700
