company,ticker,date,open,high,low,close,volume
Walmart,WMT,2021-05-11,44.32,44.32,43.52,43.9,26464200
Amazon,AMZN,2021-05-11,156.81,161.9,156.37,161.2,92396000
Apple,APLE,2021-05-11,11.83,12.0,11.71,11.96,1490100
CVS Health,CVS,2021-05-11,73.71,74.12,72.43,72.71,7935100
UnitedHealth Group,UNH,2021-05-11,392.05,393.25,382.37,383.39,3024000
McKesson,MCK,2021-05-11,196.94,197.29,191.33,192.79,1587900
Alphabet,GOOGL,2021-05-11,111.39,113.23,110.93,112.73,34186000
Exxon Mobil,XOM,2021-05-11,51.23,51.86,50.2,50.36,34563800
AT&T,ATT.L,2021-05-11,260.0,260.0,244.0,254.0,3158731
Costco Wholesale,COST,2021-05-11,360.37,361.9,357.23,359.3,1859700
Cigna,CI,2021-05-11,245.46,245.86,238.3,241.01,1381400
Cardinal Health,CAH,2021-05-11,51.94,52.11,50.1,50.3,2441300
Microsoft,MSFT,2021-05-11,235.2,237.17,233.29,236.81,33641600
Kroger,KR,2021-05-11,35.07,35.48,34.55,34.72,14766600
Home Depot,HD,2021-05-11,302.66,303.06,294.29,296.48,5500900
JPMorgan Chase,JPM,2021-05-11,143.33,144.5,140.63,141.07,15451700
Verizon Communications,VZ,2021-05-11,45.27,45.27,44.13,44.32,17971900
Ford Motor,F,2021-05-11,8.69,8.92,8.66,8.79,56882600
General Motors,GM,2021-05-11,54.28,54.86,53.05,53.88,22773200
Elevance Health,ELV,2021-05-11,377.61,379.78,369.25,371.75,784400
Centene,CNC,2021-05-11,70.01,70.4,67.74,68.06,3881400
Fannie Mae,FNMA,2021-05-11,2.08,2.1,2.0,2.01,7111300
Comcast,CMCSA,2021-05-11,50.48,50.71,49.98,50.47,15397500
Chevron,CVX,2021-05-11,89.43,89.85,87.09,87.49,12754800
Dell Technologies,DELL,2021-05-11,44.95,45.59,44.59,45.45,7071824
Bank of America,BAC,2021-05-11,37.2,37.91,37.01,37.22,42964700
Target,TGT,2021-05-11,185.63,185.84,180.77,182.77,3297100
Lowe's,X1G.PA,2021-05-11,254.6,254.6,253.98,254.09,476
Marathon Petroleum,MPC,2021-05-11,52.14,52.77,51.44,52.05,5801400
Citigroup,C,2021-05-11,63.29,64.19,62.78,63.6,21534800
Meta Platforms,META,2021-05-11,298.91,304.96,297.85,304.65,18920100
UPS,UPS,2021-05-11,175.13,176.01,173.22,175.46,3088500
Johnson & Johnson,JNJ,2021-05-11,149.92,150.12,147.84,148.37,8217900
Wells Fargo,WFC,2021-05-11,41.23,42.0,40.78,40.97,31478500
General Electric,GE,2021-05-11,64.38,64.87,63.16,63.9,13645738
Intel,INTC,2021-05-11,50.38,50.91,49.69,50.37,35968100
Humana,HUM.ST,2021-05-11,70.53,70.53,68.29,69.26,73989
IBM,IBM,2021-05-11,115.48,115.64,113.81,114.87,7454214
Procter & Gamble,PG,2021-05-11,123.73,124.0,121.92,122.39,10973700
PepsiCo,PEP,2021-05-11,128.39,128.8,126.51,127.06,5266100
FedEx,FDX,2021-05-11,278.83,281.83,275.14,279.78,2170500
MetLife,MET,2021-05-11,57.49,57.49,55.93,56.41,5153700
Freddie Mac,FMCC,2021-05-11,2.19,2.19,2.04,2.08,1878600
Phillips 66,PSX,2021-05-11,70.0,70.72,68.76,69.57,2450700
