company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2005-04-18,10.57,10.58,10.49,10.57,45255600
Exxon Mobil Corporation,XOM,2005-04-18,27.77,28.62,27.65,28.57,23091600
Ford Motor Company,F,2005-04-18,4.57,4.58,4.47,4.5,20166800
General Electric Company,GE,2005-04-18,103.55,105.38,103.55,104.28,5726022
ConocoPhillips,COP,2005-04-18,19.06,19.76,18.83,19.73,12043028
"Citigroup, Inc.",C,2005-04-18,287.77,290.34,287.65,289.09,1854920
"American International Group,Inc.",AIG,2005-04-18,619.63,624.45,614.82,617.35,522140
International Business Machines Corporation,IBM,2005-04-18,39.51,39.82,38.99,39.25,13864730
Verizon Communications Inc.,VZ,2005-04-18,10.88,10.95,10.75,10.78,7845570
McKesson Corporation,MCK,2005-04-18,31.91,31.92,30.42,30.76,4155800
"Cardinal Health, Inc.",CAH,2005-04-18,25.14,25.27,24.67,24.7,1826200
"Altria Group, Inc.",MO,2005-04-18,4.45,4.46,4.34,4.37,8293800
Bank of America Corporation,BAC,2005-04-18,28.3,28.49,28.14,28.35,16980700
J.P. Morgan Chase & Co.,JPM,2005-04-18,19.94,20.33,19.92,20.17,16011300
The Kroger Company,KR,2005-04-18,5.5,5.51,5.36,5.38,8200800
Valero Energy Corporation,VLO,2005-04-18,17.08,18.02,16.68,17.95,18390796
Pfizer Inc.,PFIZER.NS,2005-04-18,394.02,394.02,371.76,390.43,13903
Boeing,BA,2005-04-18,39.84,40.31,39.54,40.03,3497700
Target Corporation,TGT,2005-04-18,29.43,29.89,29.22,29.69,4258200
Costco Wholesale Corporation,COST,2005-04-18,30.33,30.53,29.77,29.87,3315100
Johnson & Johnson,JNJ,2005-04-18,38.45,38.46,37.99,38.31,9164900
Time Warner Inc.,T,2005-04-18,4.15,4.16,4.12,4.13,19261287
Morgan Stanley,MS,2005-04-18,27.61,27.85,27.29,27.6,6316700
"MetLife, Inc.",MET,2005-04-18,19.73,19.91,19.62,19.74,1640476
"UnitedHealth Group, Incorporated",UNH,2005-04-18,36.24,36.58,35.05,35.68,11377400
Microsoft Corporation,MSFT,2005-04-18,16.89,17.16,16.86,17.03,75766400
"United Parcel Service, Inc.",UPS,2005-04-18,35.64,36.23,35.02,35.68,3454900
Lockheed Martin Corporation,LMT,2005-04-18,32.89,33.28,32.84,33.11,2142400
"Motorola, Inc.",MSI,2005-04-18,43.98,44.19,43.47,43.86,3248757
Intel Corporation,INTC,2005-04-18,12.9,13.05,12.82,12.88,53761600
The Allstate Corporation,ALL,2005-04-18,32.14,32.32,31.89,31.95,3559700
Wells Fargo & Company,WFC,2005-04-18,16.71,16.95,16.71,16.8,11165000
The Walt Disney Company,DIS,2005-04-18,21.56,21.8,21.51,21.51,6055347
CVS Corporation,CVS,2005-04-18,17.12,17.26,17.05,17.09,3276400
AT&T Corp.,ATT.L,2005-04-18,19.95,19.95,19.95,19.95,0
"Caterpillar, Inc.",CAT,2005-04-18,24.96,25.29,24.65,24.94,6249800
Northrop Grumman Corporation,NOC,2005-04-18,31.77,31.79,31.49,31.69,1432429
"The Goldman Sachs Group, Inc.",TGS,2005-04-18,2.22,2.32,2.2,2.27,25000
Sysco Corporation,SYY,2005-04-18,19.4,19.69,19.28,19.6,1738300
"PepsiCo, Inc.",PEP,2005-04-18,30.4,30.63,30.38,30.53,4944600
American Express Company,AXP,2005-04-18,32.73,33.15,32.7,32.86,6225751
"Prudential Financial, Inc.",PRU,2005-04-18,28.22,28.5,28.13,28.35,1970700
International Paper Company,IP,2005-04-18,14.95,15.28,14.93,15.11,3085250
"Johnson Controls, Inc.",JCI,2005-04-18,31.87,32.89,31.75,32.16,5965340
"Tyson Foods, Inc.",TSN,2005-04-18,11.76,11.87,11.53,11.61,1329300
Honeywell International Inc.,HON,2005-04-18,19.83,20.49,19.73,20.19,3700375
Best Buy Co. Inc.,BBY,2005-04-18,18.38,18.72,18.17,18.66,6077400
FedEx Corporation,FDX,2005-04-18,68.46,69.54,67.69,68.92,2442200
"Alcoa, Inc.",AA,2005-04-18,55.31,56.51,55.1,55.83,2736704
"Merck & Co., Inc.",MRK,2005-04-18,15.9,15.9,15.56,15.76,10906536
Duke Energy,DUK,2005-04-18,18.82,18.95,18.72,18.78,3331383
The Hartford Financial Services Group Inc.,HFF.BE,2005-04-18,36.4,36.4,36.4,36.4,0
Weyerhaeuser Company,WY,2005-04-18,12.11,12.29,11.97,12.09,2984100
"Cisco Systems, Inc.",CSCO,2005-04-18,11.17,11.31,11.07,11.07,63901600
"Lehman Brothers Holdings, Inc.",LEHNQ,2005-04-18,19.24,19.34,19.21,19.33,6000
Electronic Data Systems,EA,2005-04-18,49.42,49.79,48.52,49.12,6072500
"Plains All American Pipeline, L.P.",PAA,2005-04-18,4.6,4.67,4.59,4.65,143200
Abbott Laboratories,ABT,2005-04-18,14.8,14.88,14.49,14.67,14942059
Halliburton Company,HAL,2005-04-18,14.82,15.18,14.81,15.06,11680600
