company,ticker,date,open,high,low,close,volume
Walmart,WMT,2022-11-21,48.32,48.81,48.18,48.49,21157200
Amazon,AMZN,2022-11-21,93.97,95.02,90.59,92.46,84330300
Apple,APLE,2022-11-21,13.33,13.39,13.19,13.32,934400
CVS Health,CVS,2022-11-21,86.72,87.63,86.72,87.29,4842300
UnitedHealth Group,UNH,2022-11-21,502.61,505.41,489.66,491.38,3349600
Exxon Mobil,XOM,2022-11-21,99.21,100.3,96.95,100.09,20973000
Alphabet,GOOGL,2022-11-21,96.62,97.73,94.71,94.95,21647400
McKesson,MCK,2022-11-21,363.87,366.53,361.68,363.25,793400
Costco Wholesale,COST,2022-11-21,504.59,506.07,501.08,502.32,1268300
Cigna,CI,2022-11-21,303.17,305.64,298.39,299.14,1930700
AT&T,ATT.L,2022-11-21,232.0,235.0,227.0,232.0,522460
Microsoft,MSFT,2022-11-21,235.79,238.96,235.56,236.4,26394700
Cardinal Health,CAH,2022-11-21,73.08,74.04,72.88,73.37,3273500
Chevron,CVX,2022-11-21,158.45,160.18,155.0,159.78,8432900
Home Depot,HD,2022-11-21,293.81,295.55,291.25,293.64,4069000
Marathon Petroleum,MPC,2022-11-21,112.38,113.15,109.22,112.7,5107400
Elevance Health,ELV,2022-11-21,474.15,481.7,473.42,479.06,1460500
Kroger,KR,2022-11-21,45.0,45.27,44.53,45.01,3524500
Ford Motor,F,2022-11-21,10.91,11.06,10.76,10.98,34087100
Verizon Communications,VZ,2022-11-21,31.54,31.97,31.48,31.56,19184200
JPMorgan Chase,JPM,2022-11-21,124.21,124.97,123.29,123.57,7800500
General Motors,GM,2022-11-21,38.22,38.49,37.79,38.29,12281900
Centene,CNC,2022-11-21,82.58,82.85,81.68,82.12,2481300
Meta Platforms,META,2022-11-21,110.84,111.68,108.52,109.19,24351100
Comcast,CMCSA,2022-11-21,31.46,31.71,30.93,31.22,19782900
Phillips 66,PSX,2022-11-21,96.43,98.03,95.01,97.82,3047200
Valero Energy,VLO,2022-11-21,123.64,125.03,120.45,123.99,3927500
Dell Technologies,DELL,2022-11-21,39.04,39.18,37.48,38.58,7317500
Target,TGT,2022-11-21,145.13,145.9,141.25,142.38,5964700
Fannie Mae,FNMA,2022-11-21,0.49,0.49,0.47,0.47,973200
UPS,UPS,2022-11-21,152.94,155.16,152.73,155.05,2465600
Lowe's,X1G.PA,2022-11-21,216.09,216.77,215.79,216.77,21
Bank of America,BAC,2022-11-21,34.26,34.66,34.23,34.46,27935700
Johnson & Johnson,JNJ,2022-11-21,161.58,162.18,160.6,161.65,5706600
Archer Daniels Midland,ADM,2022-11-21,86.48,88.42,85.5,87.26,3572200
FedEx,FDX,2022-11-21,162.8,163.95,161.81,162.53,1385200
Humana,HUM.ST,2022-11-21,42.37,42.37,41.4,41.98,13763
