company,ticker,date,open,high,low,close,volume
Walmart,WMT,2016-06-20,20.15,20.28,20.07,20.09,21427500
Exxon Mobil,XOM,2016-06-20,59.94,60.14,59.8,59.83,9388500
Apple,APLE,2016-06-20,11.2,11.32,11.17,11.23,791500
McKesson,MCK,2016-06-20,167.17,168.55,166.57,167.1,1470600
UnitedHealth Group,UNH,2016-06-20,120.44,120.98,119.51,119.84,3731700
CVS Health,CVS,2016-06-20,71.02,71.16,69.73,69.76,9126900
General Motors,GM,2016-06-20,24.49,24.82,24.46,24.51,12329100
Ford Motor,F,2016-06-20,8.09,8.18,8.09,8.1,29666700
AT&T,ATT.L,2016-06-20,59.5,60.3,58.8,59.5,329570
General Electric,GE,2016-06-20,132.84,134.86,132.75,132.75,9993057
Verizon,VZ,2016-06-20,32.78,32.9,32.44,32.64,14344300
Chevron,CVX,2016-06-20,68.64,68.99,68.45,68.46,6627000
Costco,COST,2016-06-20,133.18,134.02,132.39,132.42,2090800
Fannie Mae,FNMA,2016-06-20,2.19,2.21,2.13,2.15,2260600
Kroger,KR,2016-06-20,29.03,29.33,28.54,28.54,9017900
HP,HP,2016-06-20,42.22,42.61,41.22,41.23,1188000
Cardinal Health,CAH,2016-06-20,57.89,58.39,57.77,57.95,2193800
Express Scripts Holding,ESH.BE,2016-06-20,6.25,6.25,6.25,6.25,0
J.P. Morgan Chase,JPM,2016-06-20,49.1,49.41,48.24,48.26,12213200
Boeing,BA,2016-06-20,119.87,122.19,119.73,121.14,4331900
Microsoft,MSFT,2016-06-20,44.97,45.14,44.43,44.47,35607900
Bank of America Corp.,BAC,2016-06-20,11.17,11.26,10.99,11.01,89874000
Wells Fargo,WFC,2016-06-20,36.36,36.68,35.93,35.93,19490100
Home Depot,HD,2016-06-20,102.72,103.29,102.15,102.31,3880300
Citigroup,C,2016-06-20,32.54,32.98,32.03,32.04,20244000
Phillips 66,PSX,2016-06-20,55.44,55.94,55.05,55.12,2748300
IBM,IBM,2016-06-20,97.32,98.64,97.27,97.96,3736417
Valero Energy,VLO,2016-06-20,35.74,36.01,35.29,35.36,4520000
Procter & Gamble,PG,2016-06-20,64.52,64.66,64.14,64.15,6164300
Alphabet,GOOGL,2016-06-20,35.27,35.55,35.03,35.06,45654000
Comcast,CMCSA,2016-06-20,25.06,25.26,24.85,24.87,15595800
Target,TGT,2016-06-20,51.43,52.02,51.34,51.34,4327200
Johnson & Johnson,JNJ,2016-06-20,90.24,90.66,90.11,90.19,5588200
MetLife,MET,2016-06-20,27.85,28.04,27.43,27.45,5862338
Archer Daniels Midland,ADM,2016-06-20,32.33,32.43,32.04,32.04,2998500
Marathon Petroleum,MPC,2016-06-20,25.3,25.78,25.01,25.73,6165600
Freddie Mac,FMCC,2016-06-20,1.98,2.03,1.93,1.93,1372200
PepsiCo,PEP,2016-06-20,78.88,79.35,78.34,78.35,3567000
Lowe's,X1G.PA,2016-06-20,228.86,228.86,228.86,228.86,0
UPS,UPS,2016-06-20,74.21,75.18,74.2,74.76,3223800
AIG,AIG,2016-06-20,42.88,43.14,42.52,42.54,5208800
Prudential Financial,PRU,2016-06-20,48.0,48.65,47.7,47.73,2812700
Intel,INTC,2016-06-20,25.79,26.09,25.74,25.87,21961600
Humana,HUM.ST,2016-06-20,73.53,74.01,70.66,70.66,27285
Disney,DIS,2016-06-20,92.87,93.69,92.33,92.4,8268600
