company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-10-14,20.96,21.18,20.92,21.0,23703300
Exxon Mobil,XOM,2014-10-14,56.67,57.13,55.79,56.09,23120500
Chevron,CVX,2014-10-14,69.58,69.85,67.41,67.83,11541500
Phillips 66,PSX,2014-10-14,48.81,49.24,46.55,46.87,9368900
General Motors,GM,2014-10-14,22.93,23.29,22.89,23.09,14495500
Ford Motor,F,2014-10-14,7.48,7.73,7.45,7.58,43392900
General Electric,GE,2014-10-14,98.17,100.03,97.64,97.84,8815222
Valero Energy,VLO,2014-10-14,29.05,29.64,28.34,29.13,11378300
AT&T,ATT.L,2014-10-14,48.55,49.41,48.11,49.05,405140
CVS Caremark,CVS,2014-10-14,58.84,59.29,58.64,58.85,7812900
Fannie Mae,FNMA,2014-10-14,2.37,2.61,2.36,2.4,35073400
UnitedHealth Group,UNH,2014-10-14,70.91,71.1,69.4,69.63,5929500
McKesson,MCK,2014-10-14,174.85,175.75,171.08,173.59,1369000
Verizon Communications,VZ,2014-10-14,27.43,27.55,27.22,27.29,18526500
J.P. Morgan Chase & Co.,JPM,2014-10-14,42.11,43.47,41.65,43.08,29096800
Costco Wholesale,COST,2014-10-14,102.5,102.88,100.7,101.49,4003500
Express Scripts Holding,ESH.BE,2014-10-14,9.62,9.62,9.62,9.62,0
Bank of America,BAC,2014-10-14,13.13,13.23,13.01,13.14,97451900
Cardinal Health,CAH,2014-10-14,54.82,55.73,54.65,55.03,2779000
International Business Machines,IBM,2014-10-14,111.18,111.68,110.4,110.53,4105236
Kroger,KR,2014-10-14,21.43,21.56,21.39,21.52,8453400
Marathon Petroleum,MPC,2014-10-14,28.46,28.72,27.49,27.85,10668800
Citigroup,C,2014-10-14,38.09,38.45,37.56,38.33,41368500
Archer Daniels Midland,ADM,2014-10-14,32.34,32.46,30.99,31.05,8969400
Wells Fargo,WFC,2014-10-14,36.1,36.37,35.16,35.61,45851500
Boeing,BA,2014-10-14,105.95,107.28,104.97,106.34,3768200
Procter & Gamble,PG,2014-10-14,61.25,61.25,60.6,60.98,8210300
Freddie Mac,FMCC,2014-10-14,2.31,2.5,2.29,2.33,13063700
Home Depot,HD,2014-10-14,69.93,70.05,68.5,69.72,9711300
Microsoft,MSFT,2014-10-14,37.16,37.59,36.9,37.04,38115700
Target,TGT,2014-10-14,43.7,44.32,43.54,44.23,4542600
Johnson & Johnson,JNJ,2014-10-14,74.01,74.28,70.19,71.41,20807400
American International Group,AIG,2014-10-14,38.53,38.97,38.43,38.56,11581300
MetLife,MET,2014-10-14,30.12,30.35,29.84,29.93,11343420
PepsiCo,PEP,2014-10-14,68.12,68.16,66.77,67.07,5869000
Comcast,CMCSA,2014-10-14,20.2,20.32,19.93,19.97,53808600
ConocoPhillips,COP,2014-10-14,47.83,48.08,46.18,46.38,13016100
Caterpillar,CAT,2014-10-14,69.27,71.14,69.18,69.49,6791300
United Parcel Service,UPS,2014-10-14,63.95,64.69,63.68,64.18,3283400
Pfizer,PFIZER.NS,2014-10-14,1324.45,1343.08,1300.86,1318.94,21206
Lowe's Companies,LOW,2014-10-14,42.51,42.89,41.78,42.45,11281900
Intel Corporation,INTC,2014-10-14,24.38,24.9,24.17,24.5,68671000
"Energy Transfer Equity, L.P.",ET,2014-10-14,9.68,10.9,9.35,9.75,14035600
"Cisco Systems, Inc.",CSCO,2014-10-14,16.44,16.64,16.37,16.44,29317500
Enterprise Products Partners L.P.,EPD,2014-10-14,15.67,16.44,14.66,15.98,9665800
Lockheed Martin Corporation,LMT,2014-10-14,128.9,132.02,128.6,130.8,1585300
"Best Buy Co., Inc.",BBY,2014-10-14,20.14,20.76,20.03,20.26,4668100
The Walt Disney Company,DIS,2014-10-14,76.72,77.41,75.95,76.17,8607100
Sysco Corporation,SYY,2014-10-14,27.33,27.6,27.18,27.5,4215100
FedEx Corporation,FDX,2014-10-14,130.7,132.8,130.47,131.42,2605800
"Merck & Co., Inc.",MRK,2014-10-14,38.39,38.64,37.82,38.22,11460718
"Johnson Controls, Inc.",JCI,2014-10-14,29.91,30.02,28.52,28.69,9506261
"Plains GP Holdings, L.P.",PAGP,2014-10-14,31.53,33.13,28.84,30.65,1063650
World Fuel Services Corporation,WFK.BE,2014-10-14,24.49,24.84,24.49,24.84,0
"Prudential Financial, Inc.",PRU,2014-10-14,49.62,50.14,49.35,49.49,2870300
"The Goldman Sachs Group, Inc.",TGS,2014-10-14,2.36,2.5,2.33,2.46,273900
Liberty Mutual Holding Company Inc.,LBTYA,2014-10-14,17.64,17.97,17.55,17.63,6648591
Honeywell International Inc.,HON,2014-10-14,61.17,61.85,60.97,61.31,6256472
"United Continental Holdings, Inc.",UAL,2014-10-14,41.63,43.87,41.42,43.17,10138500
Deere & Company,DE,2014-10-14,67.19,70.59,66.88,69.17,7207400
"Delta Air Lines, Inc.",DAL,2014-10-14,27.71,29.07,27.33,28.65,27229100
Oracle Corporation,ORCL,2014-10-14,32.78,33.1,32.57,32.61,19508500
Morgan Stanley,MS,2014-10-14,24.41,24.72,24.25,24.42,12915600
Sears Holdings Corporation,SRSCQ,2014-10-14,12.48,12.48,12.48,12.48,0
New York Life Insurance Company,601336.SS,2014-10-14,18.49,18.63,18.38,18.56,6316318
"Mondelez International, Inc.",MDLZ,2014-10-14,26.17,26.26,25.8,25.83,7750400
American Express Company,AXP,2014-10-14,71.14,71.24,70.49,70.68,6165000
Nationwide Mutual Insurance Co.,NBS.L,2014-10-14,124.5,124.5,124.0,124.0,1500
The Allstate Corporation,ALL,2014-10-14,48.43,48.88,48.26,48.55,2896400
"Tyson Foods, Inc.",TSN,2014-10-14,30.91,31.16,30.47,30.9,4825500
CIGNA Corporation,CI,2014-10-14,81.73,81.81,79.64,80.57,3865700
General Dynamics Corporation,GD,2014-10-14,93.26,94.54,92.95,93.33,2469000
Philip Morris International Inc.,PM,2014-10-14,48.62,48.88,48.29,48.33,4784100
