company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2006-01-19,30.74,31.26,30.61,31.16,18861600
"Wal-Mart Stores, Inc.",WMT,2006-01-19,10.06,10.22,10.04,10.2,54424800
Chevron Corporation,CVX,2006-01-19,28.03,28.65,27.94,28.58,7877800
Ford Motor Company,F,2006-01-19,4.08,4.17,4.06,4.09,19518000
ConocoPhillips,COP,2006-01-19,24.62,25.15,24.58,25.07,15531999
General Electric Company,GE,2006-01-19,103.12,103.12,101.94,102.47,6116345
"Citigroup, Inc.",C,2006-01-19,312.75,312.88,307.21,308.76,1696500
"American International Group,Inc.",AIG,2006-01-19,833.19,834.04,824.7,825.91,350660
International Business Machines Corporation,IBM,2006-01-19,43.41,43.54,42.83,42.87,6781741
Bank of America Corporation,BAC,2006-01-19,30.03,30.03,29.36,29.55,14584000
Valero Energy Corporation,VLO,2006-01-19,30.54,31.11,30.21,30.91,12805489
McKesson Corporation,MCK,2006-01-19,45.07,45.59,44.81,45.4,1011100
J.P. Morgan Chase & Co.,JPM,2006-01-19,23.56,23.63,23.23,23.39,12091800
Verizon Communications Inc.,VZ,2006-01-19,10.38,10.41,10.25,10.34,18523050
"Cardinal Health, Inc.",CAH,2006-01-19,31.6,31.73,31.1,31.33,1654400
"Altria Group, Inc.",MO,2006-01-19,5.38,5.4,5.33,5.36,7529000
The Kroger Company,KR,2006-01-19,6.71,6.74,6.59,6.69,10374400
The Boeing Company,BA,2006-01-19,48.5,48.73,48.18,48.5,2642700
Costco Wholesale Corporation,COST,2006-01-19,34.44,34.54,34.06,34.38,2201500
Target Corporation,TGT,2006-01-19,33.53,33.59,33.16,33.4,3063500
Morgan Stanley,MS,2006-01-19,31.91,32.57,31.88,32.23,3813000
Pfizer Inc.,PFIZER.NS,2006-01-19,592.71,628.64,592.71,610.48,9249
Johnson & Johnson,JNJ,2006-01-19,35.1,35.28,34.76,35.03,7494700
"MetLife, Inc.",MET,2006-01-19,25.66,25.68,25.4,25.47,2016346
UnitedHealth Group Incorporated,UNH,2006-01-19,47.99,48.61,46.41,48.11,13389600
AT&T Inc.,ATT.L,2006-01-19,22.58,22.58,22.58,22.58,0
Time Warner Inc.,T,2006-01-19,4.66,4.69,4.66,4.67,13699163
"The Goldman Sachs Group, Inc.",TGS,2006-01-19,2.46,2.47,2.44,2.45,11100
"Lowe's Companies, Inc.",LOW,2006-01-19,23.11,23.28,22.85,23.06,5605000
"United Parcel Service, Inc.",UPS,2006-01-19,39.78,40.41,39.63,40.2,2527000
Wells Fargo & Company,WFC,2006-01-19,18.41,18.42,18.1,18.12,8713400
Microsoft Corporation,MSFT,2006-01-19,18.74,18.99,18.72,18.84,60367600
Intel Corporation,INTC,2006-01-19,13.35,13.4,13.11,13.12,196293400
Lockheed Martin Corporation,LMT,2006-01-19,36.94,37.14,36.8,37.08,1532200
CVS Corporation,CVS,2006-01-19,17.93,18.31,17.93,18.22,4506000
"Motorola, Inc.",MSI,2006-01-19,72.06,73.69,71.79,73.51,9021843
"Caterpillar, Inc.",CAT,2006-01-19,37.7,38.27,37.6,37.97,2375600
The Allstate Corporation,ALL,2006-01-19,33.03,33.1,32.51,32.57,3113600
"PepsiCo, Inc.",PEP,2006-01-19,33.14,33.2,32.9,33.13,3209400
"Lehman Brothers Holdings, Inc.",LEHNQ,2006-01-19,19.99,19.99,19.9,19.99,17500
The Walt Disney Company,DIS,2006-01-19,20.1,21.23,20.1,21.18,26900051
"Prudential Financial, Inc.",PRU,2006-01-19,37.75,37.81,37.34,37.36,2474200
"Plains All American Pipeline, L.P.",PAA,2006-01-19,5.36,5.46,5.34,5.42,350600
Northrop Grumman Corporation,NOC,2006-01-19,35.83,35.97,35.75,35.91,1879358
Sysco Corporation,SYY,2006-01-19,17.44,17.51,17.34,17.45,2104400
American Express Company,AXP,2006-01-19,39.39,39.42,38.96,39.04,4638600
FedEx Corporation,FDX,2006-01-19,82.32,84.16,82.06,83.75,1931900
Honeywell International Inc.,HON,2006-01-19,21.24,21.36,21.02,21.3,4240241
"Johnson Controls, Inc.",JCI,2006-01-19,27.44,27.52,27.26,27.44,6996369
Best Buy Co. Inc.,BBY,2006-01-19,28.04,28.54,27.99,27.99,4179000
The Hartford Financial Services Group Inc.,HFF.BE,2006-01-19,50.74,50.74,50.74,50.74,0
"Alcoa, Inc.",AA,2006-01-19,55.71,57.18,55.63,56.57,1697004
"Tyson Foods, Inc.",TSN,2006-01-19,11.79,11.79,11.68,11.73,1827600
International Paper Company,IP,2006-01-19,14.32,14.56,14.32,14.42,1911992
"Cisco Systems, Inc.",CSCO,2006-01-19,12.26,12.44,12.24,12.37,54516900
"Federated Department Stores, Inc.",FHI,2006-01-19,13.99,14.09,13.96,14.01,572000
Weyerhaeuser Company,WY,2006-01-19,12.54,12.64,12.46,12.6,755100
Massachusetts Financial Group,MFG.AX,2006-01-19,0.34,0.34,0.34,0.34,278
Abbott Laboratories,ABT,2006-01-19,12.53,12.73,12.33,12.68,10509379
Comcast Corporation,CMCSA,2006-01-19,6.45,6.49,6.38,6.45,31998600
"Merck & Co., Inc.",MRK,2006-01-19,15.86,15.99,15.79,15.84,9769875
Deere & Company,DE,2006-01-19,24.12,24.43,24.06,24.08,2774400
General Dynamics Corporation,GD,2006-01-19,37.36,37.37,37.07,37.35,1083600
