company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-11-29,10.73,10.97,10.72,10.9,44294400
Exxon Mobil Corporation,XOM,2007-11-29,45.94,46.97,45.94,46.51,22440500
Chevron Corporation,CVX,2007-11-29,42.18,43.02,42.18,42.64,8839800
ConocoPhillips,COP,2007-11-29,31.81,32.35,31.73,32.18,17729380
General Electric Company,GE,2007-11-29,119.08,119.17,117.55,118.61,7452220
Ford Motor Company,F,2007-11-29,3.79,3.8,3.72,3.75,33889600
"Citigroup, Inc.",C,2007-11-29,226.55,227.67,223.04,226.48,7092070
Bank of America Corporation,BAC,2007-11-29,31.68,31.73,31.13,31.56,22607000
"American International Group,Inc.",AIG,2007-11-29,713.61,714.84,687.44,707.56,906105
J.P. Morgan Chase & Co.,JPM,2007-11-29,27.4,27.85,27.17,27.57,23553600
Verizon Communications Inc.,VZ,2007-11-29,15.56,15.74,15.51,15.65,8578040
International Business Machines Corporation,IBM,2007-11-29,56.86,57.19,56.33,57.0,8173235
Valero Energy Corporation,VLO,2007-11-29,33.01,33.68,32.76,33.13,8110478
McKesson Corporation,MCK,2007-11-29,57.89,58.07,56.99,57.72,2221300
"Cardinal Health, Inc.",CAH,2007-11-29,27.03,27.8,27.01,27.67,3467100
Morgan Stanley,MS,2007-11-29,35.74,35.89,34.82,35.16,10439700
UnitedHealth Group Incorporated,UNH,2007-11-29,42.82,43.07,42.77,42.91,6164600
"Altria Group, Inc.",MO,2007-11-29,7.52,7.74,7.52,7.72,16464100
"The Goldman Sachs Group, Inc.",TGS,2007-11-29,2.81,2.81,2.7,2.71,18600
The Kroger Company,KR,2007-11-29,10.23,10.27,10.04,10.16,8169400
AT&T Inc.,ATT.L,2007-11-29,23.3,23.4,23.3,23.33,143750
The Boeing Company,BA,2007-11-29,68.6,69.09,67.87,68.31,4692100
Costco Wholesale Corporation,COST,2007-11-29,46.38,46.8,46.07,46.47,3399300
Target Corporation,TGT,2007-11-29,36.85,37.46,36.36,37.12,9953700
Johnson & Johnson,JNJ,2007-11-29,40.21,40.61,39.96,40.45,11035900
"MetLife, Inc.",MET,2007-11-29,34.59,34.59,34.02,34.31,7178668
Pfizer Inc.,PFIZER.NS,2007-11-29,376.43,385.08,376.43,379.67,4481
The Dow Chemical Company,TDC,2007-11-29,26.07,26.78,25.77,26.5,853000
Wells Fargo & Company,WFC,2007-11-29,18.99,19.03,18.58,18.88,24391500
"United Parcel Service, Inc.",UPS,2007-11-29,40.09,40.34,39.87,40.15,3295300
"Lowe's Companies, Inc.",LOW,2007-11-29,16.76,17.51,16.76,17.07,17907400
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-11-29,17.97,18.44,17.83,18.42,37700
Time Warner Inc.,T,2007-11-29,7.74,7.89,7.73,7.84,30700780
Microsoft Corporation,MSFT,2007-11-29,24.08,24.33,23.88,24.08,53633600
Freddie Mac,FMCC,2007-11-29,29.41,30.36,28.32,28.57,23169000
"Motorola, Inc.",MSI,2007-11-29,47.55,48.44,47.46,48.07,4985306
"Caterpillar, Inc.",CAT,2007-11-29,44.51,45.29,44.29,44.9,5272100
Lockheed Martin Corporation,LMT,2007-11-29,64.55,65.88,64.12,65.34,2075700
The Allstate Corporation,ALL,2007-11-29,33.43,33.43,32.79,33.26,3376600
Intel Corporation,INTC,2007-11-29,15.89,16.13,15.85,16.05,43272300
"PepsiCo, Inc.",PEP,2007-11-29,45.31,45.31,44.74,45.0,4523000
The Walt Disney Company,DIS,2007-11-29,26.95,27.17,26.73,27.09,7761400
Sysco Corporation,SYY,2007-11-29,18.64,19.01,18.61,18.92,2896100
"Prudential Financial, Inc.",PRU,2007-11-29,48.42,48.65,47.68,48.31,3434900
"Johnson Controls, Inc.",JCI,2007-11-29,12.29,12.48,12.24,12.45,5380160
FedEx Corporation,FDX,2007-11-29,79.24,79.52,78.48,78.88,1956100
Honeywell International Inc.,HON,2007-11-29,33.11,33.15,32.66,32.73,5754557
"Alcoa, Inc.",AA,2007-11-29,72.13,74.03,71.77,73.23,3558926
Best Buy Co. Inc.,BBY,2007-11-29,29.18,29.41,28.89,29.29,6086600
Northrop Grumman Corporation,NOC,2007-11-29,48.01,48.63,47.24,47.39,3340122
"Federated Department Stores, Inc.",FHI,2007-11-29,15.25,15.28,14.86,15.06,881000
"Cisco Systems, Inc.",CSCO,2007-11-29,18.09,18.4,18.08,18.31,42602000
American Express Company,AXP,2007-11-29,43.3,43.35,42.09,42.99,7566900
The Hartford Financial Services Group Inc.,HFF.BE,2007-11-29,43.27,43.27,43.27,43.27,0
Comcast Corporation,CMCSA,2007-11-29,6.82,7.01,6.78,6.97,43249200
"Tyson Foods, Inc.",TSN,2007-11-29,10.62,10.97,10.52,10.72,3124800
"The Travelers Companies, Inc.",TTC,2007-11-29,10.65,10.8,10.57,10.75,752800
Massachusetts Financial Group,MFG.AX,2007-11-29,0.74,0.74,0.74,0.74,43207
General Dynamics Corporation,GD,2007-11-29,59.28,59.28,58.34,58.54,1847900
International Paper Company,IP,2007-11-29,15.62,15.67,15.39,15.62,3891229
3M Company,MMM,2007-11-29,40.45,40.95,40.4,40.71,3858774
Deere & Company,DE,2007-11-29,59.2,60.58,59.18,59.63,5598400
"Merck & Co., Inc.",MRK,2007-11-29,30.3,30.54,30.08,30.36,12765793
Halliburton Company,HAL,2007-11-29,27.22,27.74,27.12,27.47,12343200
