company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2013-10-23,20.01,20.06,19.92,19.94,17610300
Exxon Mobil Corporation,XOM,2013-10-23,52.74,52.82,52.4,52.79,11449100
Chevron Corporation,CVX,2013-10-23,71.83,72.04,71.56,71.74,4961900
Phillips 66,PSX,2013-10-23,41.75,42.42,41.72,41.94,4215000
General Motors Company,GM,2013-10-23,26.44,26.44,25.8,26.19,17307600
General Electric Company,GE,2013-10-23,102.05,102.09,100.68,100.91,8251709
Valero Energy Corporation,VLO,2013-10-23,25.48,26.19,25.37,25.51,12183800
Ford Motor Company,F,2013-10-23,9.44,9.47,9.3,9.37,45496200
AT&T Inc.,ATT.L,2013-10-23,51.85,52.4,51.7,51.7,593560
Fannie Mae,FNMA,2013-10-23,1.79,2.22,1.73,2.21,88529200
CVS Caremark Corporation,CVS,2013-10-23,44.05,44.56,43.94,44.32,6285100
McKesson Corporation,MCK,2013-10-23,130.45,132.77,129.26,130.95,2640500
Verizon Communications Inc.,VZ,2013-10-23,27.64,27.83,27.5,27.53,11362000
UnitedHealth Group Incorporated,UNH,2013-10-23,56.66,56.75,55.95,56.25,8227700
J.P. Morgan Chase & Co.,JPM,2013-10-23,38.57,38.6,38.14,38.16,21034400
"Cardinal Health, Inc.",CAH,2013-10-23,39.78,39.99,39.36,39.71,3283800
International Business Machines Corporation,IBM,2013-10-23,102.95,103.48,102.54,103.35,5658232
Bank of America Corporation,BAC,2013-10-23,11.44,11.46,11.21,11.25,108529700
Costco Wholesale Corporation,COST,2013-10-23,93.2,93.82,93.01,93.12,1183200
The Kroger Company,KR,2013-10-23,16.93,17.15,16.92,17.04,5485600
Express Scripts Holding Company,ESH.BE,2013-10-23,10.82,10.82,10.82,10.82,0
Wells Fargo & Company,WFC,2013-10-23,30.44,30.48,30.29,30.33,13612900
Citigroup Inc.,C,2013-10-23,37.55,37.6,37.14,37.34,19530800
"Prudential Financial, Inc.",PRU,2013-10-23,48.88,49.02,47.99,48.45,1577200
The Boeing Company,BA,2013-10-23,107.3,110.7,107.21,109.87,10766300
Freddie Mac,FMCC,2013-10-23,1.71,2.07,1.69,2.07,40468800
Marathon Petroleum Corporation,MPC,2013-10-23,25.15,26.14,25.04,25.08,10102400
"The Home Depot, Inc.",THD,2013-10-23,57.58,57.77,57.29,57.35,240600
Microsoft Corporation,MSFT,2013-10-23,28.29,28.4,27.73,27.8,58600500
Target Corporation,TGT,2013-10-23,45.2,45.33,44.68,44.7,4687400
"American International Group, Inc.",AIG,2013-10-23,39.8,39.86,39.28,39.58,6277100
"MetLife, Inc.",MET,2013-10-23,29.16,29.22,28.62,28.81,6504122
Johnson & Johnson,JNJ,2013-10-23,65.92,66.18,65.52,65.94,6449600
Caterpillar Inc.,CAT,2013-10-23,61.84,62.21,61.03,61.56,20968800
"PepsiCo, Inc.",PEP,2013-10-23,58.36,58.48,58.03,58.41,4665200
ConocoPhillips,COP,2013-10-23,49.2,49.2,48.55,48.84,4442600
Comcast Corporation,CMCSA,2013-10-23,17.99,18.18,17.86,17.92,17411600
Pfizer Inc.,PFIZER.NS,2013-10-23,707.26,709.26,691.99,697.57,3413
The Dow Chemical Company,TDC,2013-10-23,43.87,43.92,43.25,43.42,2219000
"United Parcel Service, Inc.",UPS,2013-10-23,61.0,61.33,60.8,61.28,2654400
Intel Corporation,INTC,2013-10-23,17.63,17.72,17.36,17.49,31651100
"Lowe's Companies, Inc.",LOW,2013-10-23,38.83,39.75,38.79,39.7,9541700
"Merck & Co., Inc.",MRK,2013-10-23,30.64,30.72,30.56,30.61,10113934
Lockheed Martin Corporation,LMT,2013-10-23,93.38,94.84,93.38,94.8,1672200
"Cisco Systems, Inc.",CSCO,2013-10-23,15.62,15.64,15.34,15.38,49021400
"Best Buy Co., Inc.",BBY,2013-10-23,28.21,28.42,27.9,28.06,4283300
FedEx Corporation,FDX,2013-10-23,109.46,110.68,109.12,110.44,2649900
Enterprise Products Partners L.P.,EPD,2013-10-23,14.14,14.16,13.9,14.07,1424000
Sysco Corporation,SYY,2013-10-23,23.69,23.84,23.59,23.65,2382500
The Walt Disney Company,DIS,2013-10-23,61.53,61.88,60.82,60.91,5864500
"Johnson Controls, Inc.",JCI,2013-10-23,25.71,25.9,25.69,25.86,1623309
"The Goldman Sachs Group, Inc.",TGS,2013-10-23,2.06,2.16,2.03,2.11,322500
Abbott Laboratories,ABT,2013-10-23,29.28,29.56,29.2,29.54,7571500
Sears Holdings Corporation,SRSCQ,2013-10-23,7.48,7.48,7.48,7.48,0
World Fuel Services Corporation,WFK.BE,2013-10-23,23.5,23.53,23.48,23.53,0
"Plains All American Pipeline, L.P.",PAA,2013-10-23,21.15,21.51,21.15,21.31,2091200
Honeywell International Inc.,HON,2013-10-23,60.08,60.47,59.67,60.47,3003481
"United Continental Holdings, Inc.",UAL,2013-10-23,31.19,31.6,30.92,30.95,3377900
Oracle Corporation,ORCL,2013-10-23,27.52,27.55,27.17,27.39,24610300
Liberty Mutual Holding Company Inc.,LBTYA,2013-10-23,17.16,17.3,17.06,17.16,5472840
"Delta Air Lines, Inc.",DAL,2013-10-23,22.05,22.49,21.92,22.19,12626900
Deere & Company,DE,2013-10-23,66.68,67.55,66.64,67.22,2568600
Sprint Nextel Corporation,SIX.AX,2013-10-23,0.34,0.34,0.34,0.34,0
"Mondelez International, Inc.",MDLZ,2013-10-23,25.65,25.84,25.61,25.65,9415500
New York Life Insurance Company,601336.SS,2013-10-23,17.44,17.76,17.25,17.37,5977033
American Express Company,AXP,2013-10-23,68.08,68.3,67.62,68.14,2895100
News Corporation,NWSA,2013-10-23,14.75,15.14,14.75,15.03,5145800
The Allstate Corporation,ALL,2013-10-23,41.45,41.5,40.79,41.03,3200200
"Tyson Foods, Inc.",TSN,2013-10-23,22.35,22.53,22.15,22.21,5251000
Morgan Stanley,MS,2013-10-23,21.4,21.46,21.18,21.3,13240400
General Dynamics Corporation,GD,2013-10-23,68.41,68.48,66.05,66.36,2410100
Philip Morris International Inc.,PM,2013-10-23,48.26,49.04,48.2,48.65,4229100
