company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-01-20,41.27,42.1,40.69,40.85,42838600
"Wal-Mart Stores, Inc.",WMT,2009-01-20,12.05,12.1,11.82,11.85,67708200
Chevron Corporation,CVX,2009-01-20,36.01,36.65,34.52,34.68,16084200
ConocoPhillips,COP,2009-01-20,20.2,20.41,19.05,19.14,24183129
General Electric Company,GE,2009-01-20,46.11,46.57,42.31,42.74,24783172
Ford Motor Company,F,2009-01-20,1.14,1.16,1.05,1.1,51647400
AT&T Inc.,ATT.L,2009-01-20,19.05,19.05,19.05,19.05,0
Valero Energy Corporation,VLO,2009-01-20,12.48,12.96,12.19,12.37,18460812
Bank of America Corporation,BAC,2009-01-20,5.03,5.04,3.92,3.96,413433500
"Citigroup, Inc.",C,2009-01-20,25.54,26.5,20.73,20.73,38431180
International Business Machines Corporation,IBM,2009-01-20,45.73,45.81,44.11,44.23,14434905
McKesson Corporation,MCK,2009-01-20,36.01,37.06,35.1,35.16,3071700
J.P. Morgan Chase & Co.,JPM,2009-01-20,13.91,14.09,11.73,11.99,142090400
Verizon Communications Inc.,VZ,2009-01-20,11.84,12.08,11.76,11.79,23933429
"Cardinal Health, Inc.",CAH,2009-01-20,17.75,18.17,17.27,17.36,3784000
CVS Caremark Corporation,CVS,2009-01-20,18.12,18.14,17.6,17.7,13949700
UnitedHealth Group Incorporated,UNH,2009-01-20,19.93,20.4,18.84,18.95,8196900
The Kroger Company,KR,2009-01-20,9.05,9.16,8.85,8.88,10718400
Costco Wholesale Corporation,COST,2009-01-20,34.4,34.43,32.99,33.04,7370300
"The Home Depot, Inc.",THD,2009-01-20,14.41,15.03,14.08,14.11,87700
Target Corporation,TGT,2009-01-20,22.05,22.15,20.33,20.6,11302200
Johnson & Johnson,JNJ,2009-01-20,34.38,35.31,34.38,34.53,23153700
Morgan Stanley,MS,2009-01-20,10.37,10.43,9.08,9.08,32971800
The Boeing Company,BA,2009-01-20,31.56,32.06,30.15,30.27,9636800
Microsoft Corporation,MSFT,2009-01-20,14.21,14.33,13.41,13.49,89873000
The Dow Chemical Company,TDC,2009-01-20,15.29,15.38,14.28,14.31,1536400
"MetLife, Inc.",MET,2009-01-20,14.6,14.93,12.83,12.87,18974030
"The Goldman Sachs Group, Inc.",TGS,2009-01-20,1.03,1.09,1.0,1.09,29300
Wells Fargo & Company,WFC,2009-01-20,10.8,10.96,8.9,9.16,203896600
"United Parcel Service, Inc.",UPS,2009-01-20,27.05,27.09,25.84,25.88,5306200
Caterpillar Inc.,CAT,2009-01-20,25.43,25.74,24.68,24.89,11889900
Pfizer Inc.,PFIZER.NS,2009-01-20,294.52,300.57,293.33,295.67,1122
"Lowe's Companies, Inc.",LOW,2009-01-20,15.12,15.55,14.58,14.64,10481400
Time Warner Inc.,T,2009-01-20,5.64,5.77,5.57,5.61,45425910
Sears Holdings Corporation,SRSCQ,2009-01-20,5.76,5.76,5.76,5.76,0
"PepsiCo, Inc.",PEP,2009-01-20,31.27,31.58,30.51,30.57,8057700
Kraft Foods Inc.,1959.T,2009-01-20,447.37,456.83,447.37,456.83,107000
Lockheed Martin Corporation,LMT,2009-01-20,48.56,48.99,46.42,46.77,2957300
Best Buy Co. Inc.,BBY,2009-01-20,17.06,17.25,15.87,16.08,14217300
"Cisco Systems, Inc.",CSCO,2009-01-20,10.28,10.36,9.76,9.76,57808600
"Johnson Controls, Inc.",JCI,2009-01-20,7.45,7.55,7.02,7.14,9502356
FedEx Corporation,FDX,2009-01-20,48.18,48.28,45.33,45.38,3107300
The Walt Disney Company,DIS,2009-01-20,18.18,18.35,17.07,17.14,19725000
Intel Corporation,INTC,2009-01-20,8.49,8.6,8.02,8.05,71563900
Sysco Corporation,SYY,2009-01-20,14.53,14.9,14.04,14.13,5283900
Honeywell International Inc.,HON,2009-01-20,20.07,20.47,19.26,19.29,7615428
Sprint Nextel Corporation,SIX.AX,2009-01-20,5.91,5.91,5.91,5.91,0
Comcast Corporation,CMCSA,2009-01-20,5.32,5.35,4.88,4.88,47119800
Northrop Grumman Corporation,NOC,2009-01-20,30.62,30.82,29.56,29.63,3171666
American Express Company,AXP,2009-01-20,13.05,13.29,12.08,12.09,23401900
"Motorola, Inc.",MSI,2009-01-20,15.25,15.38,13.54,13.67,6779344
"Plains All American Pipeline, L.P.",PAA,2009-01-20,5.78,5.81,5.55,5.57,918200
Abbott Laboratories,ABT,2009-01-20,16.62,16.85,16.19,16.21,20162359
The Allstate Corporation,ALL,2009-01-20,18.74,19.67,17.58,17.62,9111600
General Dynamics Corporation,GD,2009-01-20,36.62,36.95,35.14,35.24,4021700
"Prudential Financial, Inc.",PRU,2009-01-20,13.97,14.18,11.65,11.75,10463700
Liberty Mutual Holding Company Inc.,LBTYA,2009-01-20,3.88,3.93,3.38,3.39,18154372
Deere & Company,DE,2009-01-20,28.38,28.69,26.46,26.85,5357800
"Tyson Foods, Inc.",TSN,2009-01-20,6.36,6.52,5.99,6.08,5564400
"Alcoa, Inc.",AA,2009-01-20,18.88,19.21,17.23,17.23,13034207
Murphy Oil Corporation,MUR,2009-01-20,21.76,22.59,20.95,21.02,2820425
Philip Morris International Inc.,PM,2009-01-20,19.05,19.45,18.75,18.82,9878900
Emerson Electric Co.,EMR,2009-01-20,20.84,21.08,20.01,20.08,5165600
3M Company,MMM,2009-01-20,28.25,28.34,26.96,27.0,6797586
International Paper Company,IP,2009-01-20,5.35,5.39,4.73,4.77,8535112
Occidental Petroleum Corporation,OXY,2009-01-20,31.41,32.58,30.38,30.58,9658775
"The Travelers Companies, Inc.",TTC,2009-01-20,6.47,6.57,6.23,6.27,1189200
