company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2012-06-21,49.59,49.78,47.84,47.88,33751900
"Wal-Mart Stores, Inc.",WMT,2012-06-21,17.47,17.52,17.27,17.27,29530800
Chevron Corporation,CVX,2012-06-21,59.33,59.49,57.27,57.35,8492000
ConocoPhillips,COP,2012-06-21,34.33,34.43,33.29,33.34,12560600
General Motors Company,GM,2012-06-21,16.03,16.06,15.39,15.42,9193500
General Electric Company,GE,2012-06-21,75.38,75.68,73.38,73.64,12713635
Fannie Mae,FNMA,2012-06-21,0.27,0.27,0.26,0.26,1057100
Ford Motor Company,F,2012-06-21,5.52,5.54,5.32,5.33,40062800
AT&T Inc.,ATT.L,2012-06-21,29.75,30.05,29.75,29.9,110180
Valero Energy Corporation,VLO,2012-06-21,13.36,13.43,12.83,13.0,12931736
Bank of America Corporation,BAC,2012-06-21,6.39,6.44,6.14,6.16,227157600
McKesson Corporation,MCK,2012-06-21,84.69,84.69,82.79,82.91,1050300
Verizon Communications Inc.,VZ,2012-06-21,21.99,22.15,21.95,21.98,15741000
J.P. Morgan Chase & Co.,JPM,2012-06-21,25.28,25.65,24.54,24.6,95637000
CVS Caremark Corporation,CVS,2012-06-21,32.47,32.61,31.99,32.0,8466400
International Business Machines Corporation,IBM,2012-06-21,114.44,114.66,111.06,111.18,4515164
Citigroup Inc.,C,2012-06-21,21.46,21.7,20.63,20.68,39787200
"Cardinal Health, Inc.",CAH,2012-06-21,29.57,29.61,28.98,28.99,1918100
UnitedHealth Group Incorporated,UNH,2012-06-21,48.5,48.67,47.24,47.3,5320500
The Kroger Company,KR,2012-06-21,8.95,8.98,8.88,8.92,13147400
Costco Wholesale Corporation,COST,2012-06-21,66.99,67.62,66.1,66.19,2631700
Freddie Mac,FMCC,2012-06-21,0.26,0.27,0.26,0.26,366300
Wells Fargo & Company,WFC,2012-06-21,22.55,22.7,22.11,22.16,31928700
Marathon Petroleum Corporation,MPC,2012-06-21,14.51,14.53,13.91,13.97,8412800
"American International Group,Inc.",AIG,2012-06-21,24.37,24.6,23.46,23.64,11830100
"MetLife, Inc.",MET,2012-06-21,17.78,17.86,17.03,17.06,12428057
"The Home Depot, Inc.",THD,2012-06-21,47.09,47.24,46.13,46.21,181300
Microsoft Corporation,MSFT,2012-06-21,24.57,24.71,23.85,23.92,48456600
Target Corporation,TGT,2012-06-21,39.61,39.65,38.74,38.79,5399200
The Boeing Company,BA,2012-06-21,60.73,60.95,58.99,59.09,3659300
Pfizer Inc.,PFIZER.NS,2012-06-21,715.32,731.26,715.32,727.82,4216
"PepsiCo, Inc.",PEP,2012-06-21,46.7,46.97,46.27,46.3,7056100
Johnson & Johnson,JNJ,2012-06-21,45.74,46.03,45.47,45.63,24545300
Caterpillar Inc.,CAT,2012-06-21,61.59,61.84,60.0,60.1,8578400
The Dow Chemical Company,TDC,2012-06-21,72.23,72.32,69.66,69.7,1263100
Comcast Corporation,CMCSA,2012-06-21,11.63,11.63,11.37,11.39,28524400
Kraft Foods Inc.,1959.T,2012-06-21,352.5,357.53,352.5,357.53,18000
Intel Corporation,INTC,2012-06-21,19.3,19.36,18.67,18.74,47571100
"United Parcel Service, Inc.",UPS,2012-06-21,49.33,49.4,48.4,48.45,3709400
"Best Buy Co., Inc.",BBY,2012-06-21,12.93,12.99,12.22,12.32,8107000
"Lowe's Companies, Inc.",LOW,2012-06-21,22.49,22.5,21.52,21.56,14978600
"Prudential Financial, Inc.",PRU,2012-06-21,27.83,27.93,26.76,26.78,3827000
"Merck & Co., Inc.",MRK,2012-06-21,24.7,24.97,24.65,24.75,18166766
Lockheed Martin Corporation,LMT,2012-06-21,57.81,58.05,57.2,57.26,1618200
Express Scripts Holding Company,ESH.BE,2012-06-21,7.54,7.7,7.54,7.7,56
Enterprise Products Partners L.P.,EPD,2012-06-21,10.27,10.34,10.04,10.06,2038800
"Cisco Systems, Inc.",CSCO,2012-06-21,11.6,11.63,11.18,11.22,44123400
Sears Holdings Corporation,SRSCQ,2012-06-21,5.87,5.87,5.87,5.87,0
The Walt Disney Company,DIS,2012-06-21,42.1,42.17,41.58,41.74,10077700
"Johnson Controls, Inc.",JCI,2012-06-21,18.58,18.72,17.91,17.96,5497734
Morgan Stanley,MS,2012-06-21,10.31,10.44,10.03,10.09,35058800
Sysco Corporation,SYY,2012-06-21,20.24,20.35,19.89,19.93,18348000
FedEx Corporation,FDX,2012-06-21,77.48,77.82,76.46,76.53,2893600
Abbott Laboratories,ABT,2012-06-21,23.18,23.29,22.95,22.96,12525219
"United Continental Holdings, Inc.",UAL,2012-06-21,24.5,24.79,24.06,24.18,7441100
Honeywell International Inc.,HON,2012-06-21,38.47,38.6,37.52,37.55,4566764
"The Goldman Sachs Group, Inc.",TGS,2012-06-21,1.13,1.15,1.11,1.15,25800
Oracle Corporation,ORCL,2012-06-21,23.46,23.58,22.85,22.9,32721900
"Delta Air Lines, Inc.",DAL,2012-06-21,9.69,9.79,9.49,9.7,17544300
Liberty Mutual Holding Company Inc.,LBTYA,2012-06-21,10.54,10.62,10.4,10.41,2799286
World Fuel Services Corporation,WFK.BE,2012-06-21,24.58,24.7,24.58,24.7,25
New York Life Insurance Company,601336.SS,2012-06-21,26.61,26.61,25.31,25.91,8617707
"Plains All American Pipeline, L.P.",PAA,2012-06-21,15.32,15.37,15.06,15.13,699400
Sprint Nextel Corporation,SIX.AX,2012-06-21,0.86,0.86,0.86,0.86,0
General Dynamics Corporation,GD,2012-06-21,47.86,47.91,46.51,46.55,1799800
The Allstate Corporation,ALL,2012-06-21,26.19,26.24,25.56,25.58,3119700
American Express Company,AXP,2012-06-21,47.73,47.96,46.6,46.68,4811300
"Tyson Foods, Inc.",TSN,2012-06-21,14.89,14.92,14.38,14.4,2997100
Deere & Company,DE,2012-06-21,59.4,59.93,57.84,57.93,2706500
Murphy Oil Corporation,MUR,2012-06-21,23.87,23.88,22.74,22.78,3537111
Philip Morris International Inc.,PM,2012-06-21,46.08,46.26,44.93,44.99,9160700
