company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1998-04-22,9.77,10.05,9.75,9.81,5682524
Exxon Corporation,XOM,1998-04-22,15.59,15.62,15.4,15.46,6757400
"Wal-Mart Stores, Inc.",WMT,1998-04-22,5.51,5.55,5.5,5.53,9652200
General Electric Company,GE,1998-04-22,73.01,73.11,71.9,72.06,2005660
International Business Machines Corporation,IBM,1998-04-22,28.92,29.41,28.09,28.12,13695906
AT&T Corp.,ATT.L,1998-04-22,12.1,12.1,12.1,12.1,0
The Boeing Company,BA,1998-04-22,33.47,33.71,33.23,33.43,3105700
Travelers Group Inc.,TRV,1998-04-22,21.78,21.78,21.64,21.66,438600
Chevron Corporation,CVX,1998-04-22,15.34,15.35,15.1,15.18,1634400
"American International Group,Inc.",AIG,1998-04-22,579.7,588.61,578.12,588.09,124805
"Motorola, Inc.",MSI,1998-04-22,47.59,48.69,47.23,48.48,2350059
"PepsiCo, Inc.",PEP,1998-04-22,21.19,22.62,21.16,22.24,4575500
Lockheed Martin Corporation,LMT,1998-04-22,28.45,28.86,28.42,28.77,792800
Fannie Mae,FNMA,1998-04-22,47.71,48.16,47.46,47.51,2837600
"Morgan Stanley, Dean Witter, Discover & Co.",MSD,1998-04-22,1.24,1.24,1.23,1.23,112300
The Kroger Company,KR,1998-04-22,7.68,7.68,7.48,7.58,1920000
Intel Corporation,INTC,1998-04-22,11.22,11.97,11.2,11.9,151875200
The Allstate Corporation,ALL,1998-04-22,25.81,25.91,25.1,25.23,4234000
"ConAgra, Inc.",CAG,1998-04-22,8.61,8.67,8.39,8.45,2612020
"Merck & Co., Inc.",MRK,1998-04-22,21.96,22.23,21.77,21.89,4354440
Johnson & Johnson,JNJ,1998-04-22,17.66,17.88,17.63,17.85,3849600
The Walt Disney Company,DIS,1998-04-22,29.2,30.51,28.93,30.51,3831120
CIGNA Corporation,CI,1998-04-22,19.01,19.49,18.92,19.28,1876500
Loews Corporation,L,1998-04-22,13.72,13.89,13.67,13.81,1639200
American Express Company,AXP,1998-04-22,20.98,21.57,20.96,21.51,6254656
"Caterpillar, Inc.",CAT,1998-04-22,14.2,14.55,14.19,14.37,2695600
Xerox Corporation,XRX,1998-04-22,60.65,60.92,59.26,60.65,1851808
J.P. Morgan & Co. Incorporated,JPM,1998-04-22,21.36,21.57,21.22,21.38,3978600
Duke Energy Corporation,DUK,1998-04-22,14.65,14.68,14.57,14.59,484139
Electronic Data Systems Corporation,EA,1998-04-22,10.43,10.55,10.28,10.49,2830400
Sysco Corporation,SYY,1998-04-22,6.09,6.15,5.98,6.0,1773200
Federal Home Loan Mortgage Corp.,FMCC,1998-04-22,37.53,37.58,37.23,37.33,983500
First Union Corporation,FHN,1998-04-22,15.54,15.93,15.54,15.79,431777
Archer Daniels Midland Company,ADM,1998-04-22,9.72,9.72,9.56,9.58,1461039
Ashland Inc.,ASH,1998-04-22,12.53,12.57,12.47,12.51,466514
