company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2013-11-20,20.84,20.86,20.62,20.73,13533900
Exxon Mobil Corporation,XOM,2013-11-20,58.09,58.21,57.25,57.44,10455400
Chevron Corporation,CVX,2013-11-20,73.56,73.92,73.22,73.46,4571300
Phillips 66,PSX,2013-11-20,44.51,44.62,43.58,43.73,2923500
General Motors Company,GM,2013-11-20,28.48,28.92,28.09,28.16,16898700
General Electric Company,GE,2013-11-20,105.98,106.68,105.55,105.86,6319624
Valero Energy Corporation,VLO,2013-11-20,26.92,27.22,26.64,26.77,5853900
Ford Motor Company,F,2013-11-20,9.08,9.19,9.06,9.1,31077800
AT&T Inc.,ATT.L,2013-11-20,51.5,51.87,51.25,51.6,229790
Fannie Mae,FNMA,2013-11-20,2.48,2.84,2.48,2.76,47059200
CVS Caremark Corporation,CVS,2013-11-20,47.12,47.41,46.99,47.18,3642300
McKesson Corporation,MCK,2013-11-20,146.16,146.4,144.48,144.99,978400
Verizon Communications Inc.,VZ,2013-11-20,27.51,27.76,27.25,27.3,9634100
UnitedHealth Group Incorporated,UNH,2013-11-20,59.45,60.26,59.27,59.53,5031300
J.P. Morgan Chase & Co.,JPM,2013-11-20,40.82,40.83,40.35,40.59,17682800
"Cardinal Health, Inc.",CAH,2013-11-20,47.09,47.28,46.9,46.93,2605800
International Business Machines Corporation,IBM,2013-11-20,109.49,110.09,109.15,109.47,3813507
Bank of America Corporation,BAC,2013-11-20,12.07,12.08,11.93,11.98,107174900
Costco Wholesale Corporation,COST,2013-11-20,98.81,98.98,97.56,97.82,1135900
The Kroger Company,KR,2013-11-20,16.7,16.73,16.53,16.6,6563000
Express Scripts Holding Company,ESH.BE,2013-11-20,13.87,13.87,13.87,13.87,0
Wells Fargo & Company,WFC,2013-11-20,31.24,31.48,31.06,31.16,15790600
Citigroup Inc.,C,2013-11-20,37.99,38.17,37.67,37.78,18347200
"Prudential Financial, Inc.",PRU,2013-11-20,53.69,53.87,53.27,53.49,1844200
The Boeing Company,BA,2013-11-20,116.06,116.14,113.06,113.2,8634900
Freddie Mac,FMCC,2013-11-20,2.31,2.58,2.3,2.52,19095600
Marathon Petroleum Corporation,MPC,2013-11-20,27.63,27.68,26.88,27.07,5748000
"The Home Depot, Inc.",THD,2013-11-20,55.27,55.28,54.32,54.39,190200
Microsoft Corporation,MSFT,2013-11-20,30.63,31.04,30.58,30.76,32229900
Target Corporation,TGT,2013-11-20,46.78,47.07,46.35,46.54,4762500
"American International Group, Inc.",AIG,2013-11-20,37.3,37.32,36.66,36.84,10474100
"MetLife, Inc.",MET,2013-11-20,31.81,31.88,31.2,31.24,6649309
Johnson & Johnson,JNJ,2013-11-20,67.97,68.35,67.77,68.12,7076500
Caterpillar Inc.,CAT,2013-11-20,61.13,61.52,60.6,60.76,7443000
"PepsiCo, Inc.",PEP,2013-11-20,59.91,60.34,59.56,59.67,4471100
ConocoPhillips,COP,2013-11-20,48.91,49.21,48.64,48.75,4139300
Comcast Corporation,CMCSA,2013-11-20,18.21,18.26,17.85,17.88,16696200
Pfizer Inc.,PFIZER.NS,2013-11-20,903.84,1010.72,903.17,937.9,227929
The Dow Chemical Company,TDC,2013-11-20,45.26,45.54,45.11,45.4,2099600
"United Parcel Service, Inc.",UPS,2013-11-20,66.18,66.24,65.7,65.71,2128400
Intel Corporation,INTC,2013-11-20,18.37,18.46,18.19,18.26,20288600
"Lowe's Companies, Inc.",LOW,2013-11-20,39.09,39.41,38.01,38.15,26083700
"Merck & Co., Inc.",MRK,2013-11-20,31.55,31.83,31.39,31.64,8647991
Lockheed Martin Corporation,LMT,2013-11-20,99.73,99.73,98.4,98.54,858600
"Cisco Systems, Inc.",CSCO,2013-11-20,14.83,14.83,14.66,14.67,44299700
"Best Buy Co., Inc.",BBY,2013-11-20,25.73,26.21,25.36,25.53,11858000
FedEx Corporation,FDX,2013-11-20,114.3,115.48,114.16,114.49,1716000
Enterprise Products Partners L.P.,EPD,2013-11-20,13.82,13.86,13.74,13.79,1887800
Sysco Corporation,SYY,2013-11-20,24.38,24.44,24.13,24.21,2017600
The Walt Disney Company,DIS,2013-11-20,61.81,62.52,61.77,61.9,4726800
"Johnson Controls, Inc.",JCI,2013-11-20,26.8,26.88,26.49,26.53,2576877
"The Goldman Sachs Group, Inc.",TGS,2013-11-20,1.7,1.76,1.67,1.69,144200
Abbott Laboratories,ABT,2013-11-20,30.74,30.79,30.08,30.29,6413400
Sears Holdings Corporation,SRSCQ,2013-11-20,7.48,7.48,7.48,7.48,0
World Fuel Services Corporation,WFK.BE,2013-11-20,23.46,23.46,23.46,23.46,0
"Plains All American Pipeline, L.P.",PAA,2013-11-20,21.21,21.28,20.96,21.03,1476800
Honeywell International Inc.,HON,2013-11-20,61.8,61.8,61.07,61.15,1999427
"United Continental Holdings, Inc.",UAL,2013-11-20,38.08,38.1,37.1,37.27,5437900
Oracle Corporation,ORCL,2013-11-20,29.18,29.29,29.04,29.11,12165500
Liberty Mutual Holding Company Inc.,LBTYA,2013-11-20,17.4,17.4,17.04,17.08,5388557
"Delta Air Lines, Inc.",DAL,2013-11-20,24.31,24.39,23.82,24.07,12442400
Deere & Company,DE,2013-11-20,68.19,68.34,67.3,67.57,8696700
Sprint Nextel Corporation,SIX.AX,2013-11-20,0.38,0.38,0.34,0.34,4675
"Mondelez International, Inc.",MDLZ,2013-11-20,26.17,26.35,25.9,25.95,6382200
New York Life Insurance Company,601336.SS,2013-11-20,18.98,19.09,18.55,18.79,10267998
American Express Company,AXP,2013-11-20,70.11,70.5,69.26,69.51,3510500
News Corporation,NWSA,2013-11-20,15.4,15.62,15.32,15.52,6256400
The Allstate Corporation,ALL,2013-11-20,41.8,41.86,41.42,41.49,1418800
"Tyson Foods, Inc.",TSN,2013-11-20,23.92,24.13,23.85,23.98,5234800
Morgan Stanley,MS,2013-11-20,22.37,22.54,22.17,22.21,11529700
General Dynamics Corporation,GD,2013-11-20,69.18,69.58,68.72,68.97,1688900
Philip Morris International Inc.,PM,2013-11-20,50.54,50.69,48.92,49.31,10067500
