company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-10-15,10.78,10.79,10.61,10.65,49338000
Exxon Mobil Corporation,XOM,2007-10-15,49.24,49.76,49.24,49.59,25545500
Chevron Corporation,CVX,2007-10-15,45.15,45.48,45.01,45.18,8492000
ConocoPhillips,COP,2007-10-15,35.18,35.29,34.73,35.08,12188506
General Electric Company,GE,2007-10-15,127.19,127.32,125.67,126.94,8304313
Ford Motor Company,F,2007-10-15,4.73,4.73,4.61,4.62,50301100
"Citigroup, Inc.",C,2007-10-15,325.89,335.44,316.33,320.14,7719530
Bank of America Corporation,BAC,2007-10-15,36.77,36.82,36.05,36.36,20870800
"American International Group,Inc.",AIG,2007-10-15,840.11,841.72,819.62,824.31,657185
J.P. Morgan Chase & Co.,JPM,2007-10-15,29.54,29.57,28.92,29.23,16575300
Verizon Communications Inc.,VZ,2007-10-15,16.76,16.86,16.31,16.45,14727064
International Business Machines Corporation,IBM,2007-10-15,62.32,62.54,61.68,62.36,6555596
Valero Energy Corporation,VLO,2007-10-15,38.46,38.92,37.85,38.28,7303544
McKesson Corporation,MCK,2007-10-15,51.7,51.74,50.64,51.0,1089100
"Cardinal Health, Inc.",CAH,2007-10-15,30.21,30.24,29.75,29.88,1934600
Morgan Stanley,MS,2007-10-15,45.14,45.25,43.81,44.41,6848700
UnitedHealth Group Incorporated,UNH,2007-10-15,38.98,38.98,38.2,38.34,8021300
"Altria Group, Inc.",MO,2007-10-15,7.14,7.17,7.13,7.15,7174200
"The Goldman Sachs Group, Inc.",TGS,2007-10-15,3.12,3.18,3.1,3.15,21000
The Kroger Company,KR,2007-10-15,10.65,10.71,10.38,10.5,7605600
AT&T Inc.,ATT.L,2007-10-15,25.65,25.65,25.52,25.75,291130
The Boeing Company,BA,2007-10-15,70.09,70.47,68.97,69.25,8073500
Costco Wholesale Corporation,COST,2007-10-15,46.86,46.93,45.52,46.01,5391600
Target Corporation,TGT,2007-10-15,39.96,40.08,39.17,39.65,7295900
Johnson & Johnson,JNJ,2007-10-15,38.76,38.89,38.45,38.59,9198100
"MetLife, Inc.",MET,2007-10-15,36.68,36.7,35.65,35.92,3336828
Pfizer Inc.,PFIZER.NS,2007-10-15,403.38,412.15,383.04,410.31,20174
The Dow Chemical Company,TDC,2007-10-15,28.96,29.25,28.6,29.08,3953400
Wells Fargo & Company,WFC,2007-10-15,22.03,22.19,21.79,22.02,14955400
"United Parcel Service, Inc.",UPS,2007-10-15,41.7,41.85,41.48,41.68,2674900
"Lowe's Companies, Inc.",LOW,2007-10-15,20.68,20.82,20.18,20.27,10087500
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-10-15,20.45,20.45,20.32,20.41,3200
Time Warner Inc.,T,2007-10-15,8.66,8.81,8.66,8.7,24938599
Microsoft Corporation,MSFT,2007-10-15,21.51,21.67,21.44,21.47,47150500
Freddie Mac,FMCC,2007-10-15,57.89,59.17,56.85,57.12,3281800
"Motorola, Inc.",MSI,2007-10-15,59.44,59.72,58.82,59.41,5260111
"Caterpillar, Inc.",CAT,2007-10-15,49.91,49.91,48.45,49.13,6570500
Lockheed Martin Corporation,LMT,2007-10-15,65.08,65.16,63.68,64.34,1562700
The Allstate Corporation,ALL,2007-10-15,37.96,38.13,37.44,37.71,3099500
Intel Corporation,INTC,2007-10-15,15.56,15.82,15.52,15.63,74615900
"PepsiCo, Inc.",PEP,2007-10-15,42.13,42.31,41.62,41.95,7043100
The Walt Disney Company,DIS,2007-10-15,29.2,29.3,28.78,29.01,6688100
Sysco Corporation,SYY,2007-10-15,20.13,20.25,19.88,19.98,2829500
"Prudential Financial, Inc.",PRU,2007-10-15,51.67,51.72,49.98,50.49,2844500
"Johnson Controls, Inc.",JCI,2007-10-15,14.11,14.18,13.59,13.67,4760015
FedEx Corporation,FDX,2007-10-15,88.09,88.19,86.24,86.75,1919500
Honeywell International Inc.,HON,2007-10-15,36.66,36.82,36.03,36.44,3504283
"Alcoa, Inc.",AA,2007-10-15,76.4,77.1,75.17,76.22,3542863
Best Buy Co. Inc.,BBY,2007-10-15,28.72,28.91,28.3,28.56,5311100
Northrop Grumman Corporation,NOC,2007-10-15,48.45,48.87,48.33,48.55,1352739
"Federated Department Stores, Inc.",FHI,2007-10-15,15.76,15.76,15.29,15.42,606100
"Cisco Systems, Inc.",CSCO,2007-10-15,21.41,21.56,21.15,21.33,34711500
American Express Company,AXP,2007-10-15,47.77,47.98,46.03,46.7,11470400
The Hartford Financial Services Group Inc.,HFF.BE,2007-10-15,48.34,48.34,48.34,48.34,0
Comcast Corporation,CMCSA,2007-10-15,8.25,8.26,8.14,8.2,29065600
"Tyson Foods, Inc.",TSN,2007-10-15,13.16,13.27,12.97,13.03,2898900
"The Travelers Companies, Inc.",TTC,2007-10-15,11.35,11.37,11.17,11.24,794800
Massachusetts Financial Group,MFG.AX,2007-10-15,0.88,0.88,0.87,0.88,126936
General Dynamics Corporation,GD,2007-10-15,58.94,59.97,58.36,58.65,2100700
International Paper Company,IP,2007-10-15,16.5,16.68,16.22,16.41,3567852
3M Company,MMM,2007-10-15,45.59,45.86,45.27,45.69,3622445
Deere & Company,DE,2007-10-15,54.53,54.75,53.54,54.39,4035800
"Merck & Co., Inc.",MRK,2007-10-15,27.36,27.36,26.9,27.0,7411351
Halliburton Company,HAL,2007-10-15,31.31,31.41,30.85,31.06,13416100
