company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-06-21,19.95,20.11,19.72,20.11,14991800
"Wal-Mart Stores, Inc.",WMT,2001-06-21,10.59,10.99,10.59,10.83,26831400
Ford Motor Company,F,2001-06-21,10.42,11.11,10.41,11.0,7869200
General Electric Company,GE,2001-06-21,132.76,138.08,132.7,135.0,6670781
"Citigroup, Inc.",C,2001-06-21,270.86,284.4,269.9,284.4,1664110
International Business Machines Corporation,IBM,2001-06-21,55.9,57.17,55.5,56.12,8530967
AT&T Corp.,ATT.L,2001-06-21,38.45,38.45,38.45,38.45,0
Verizon Communications Inc.,VZ,2001-06-21,14.13,14.45,14.02,14.44,5438870
Philip Morris Companies Inc.,TABAK.PR,2001-06-21,574.45,579.02,574.15,574.15,5800
J.P. Morgan Chase & Co.,JPM,2001-06-21,22.54,23.29,22.3,23.24,7181900
Bank of America Corporation,BAC,2001-06-21,16.55,16.91,16.55,16.88,17187800
The Boeing Company,BA,2001-06-21,39.42,39.42,37.25,37.94,9721900
Duke Energy Corporation,DUK,2001-06-21,23.23,23.42,21.93,22.07,2246372
The Kroger Company,KR,2001-06-21,8.48,8.8,8.48,8.77,5671200
Chevron Corporation,CVX,2001-06-21,18.77,18.78,18.35,18.57,7991200
"American International Group,Inc.",AIG,2001-06-21,996.53,1019.09,993.56,1019.09,533755
Morgan Stanley Dean Witter & Co.,MS,2001-06-21,29.53,32.2,29.53,32.18,8147500
Fannie Mae,FNMA,2001-06-21,70.41,72.6,70.32,72.11,6772000
"Merck & Co., Inc.",MRK,2001-06-21,29.01,29.05,28.56,28.75,4312939
"Motorola, Inc.",MSI,2001-06-21,35.38,36.89,35.3,36.02,3786362
McKesson HBOC Inc.,MCK,2001-06-21,30.11,30.68,30.11,30.66,1203400
Target Corporation,TGT,2001-06-21,21.47,22.45,21.47,21.62,5490100
Intel Corporation,INTC,2001-06-21,15.58,16.0,15.35,15.53,45895500
"Goldman Sachs Group, Inc.",GS,2001-06-21,61.73,65.78,61.73,65.42,3880900
Conoco,COP,2001-06-21,10.39,10.39,10.0,10.11,6015874
Costco Wholesale Corporation,COST,2001-06-21,28.47,29.43,28.45,29.14,6050300
MetLife Inc.,MET,2001-06-21,15.32,15.46,15.18,15.43,1099448
Freddie Mac,FMCC,2001-06-21,56.94,58.84,56.77,58.84,3006400
"Cardinal Health, Inc.",CAH,2001-06-21,34.74,34.99,34.4,34.53,1404700
"United Parcel Service of America, Inc.",UPS,2001-06-21,27.6,28.24,27.46,28.14,1093100
"Reliant Energy, Incorporated",RELIANCE.NS,2001-06-21,18.96,19.27,18.7,18.76,47233211
Johnson & Johnson,JNJ,2001-06-21,27.81,28.04,27.5,27.67,7974000
The Allstate Corporation,ALL,2001-06-21,24.17,24.91,24.14,24.91,1875400
International Paper Company,IP,2001-06-21,14.32,14.38,14.21,14.23,3082359
Wells Fargo & Co.,WFC,2001-06-21,11.32,11.78,11.3,11.75,12615400
The Walt Disney Company,DIS,2001-06-21,22.41,23.21,22.18,23.07,4577293
"ConAgra Foods, Incorporated",CAG,2001-06-21,6.57,6.81,6.55,6.81,1572455
Lockheed Martin Corporation,LMT,2001-06-21,19.74,19.79,19.41,19.59,1160500
Honeywell International Inc.,HON,2001-06-21,19.13,19.13,18.6,18.8,15622929
First Union Corporation,FHN,2001-06-21,17.15,17.98,17.11,17.98,1084050
American Express Company,AXP,2001-06-21,24.28,25.47,24.28,25.16,7228836
Southern Company,SO,2001-06-21,7.66,7.74,7.47,7.62,2102100
"Alcoa, Inc.",AA,2001-06-21,67.44,69.9,67.44,69.26,2010445
Microsoft Corporation,MSFT,2001-06-21,21.12,21.55,21.05,21.33,69603800
"AutoNation, Inc.",AN,2001-06-21,11.58,12.16,11.53,12.12,1795500
El Paso Corporation,EL.PA,2001-06-21,11.08,11.08,10.83,10.95,1718272
"UnitedHealth Group, Incorporated",UNH,2001-06-21,11.61,11.95,11.58,11.83,8900800
Loews Corporation,L,2001-06-21,18.45,18.69,18.38,18.57,1679400
"PepsiCo, Inc.",PEP,2001-06-21,23.39,24.1,23.37,23.97,7464200
"Caterpillar, Inc.",CAT,2001-06-21,15.08,15.36,15.04,15.22,5216600
CVS Corporation,CVS,2001-06-21,15.39,15.59,14.45,14.6,15364800
