company,ticker,date,open,high,low,close,volume
Walmart,WMT,2024-06-21,67.41,67.7,66.98,67.06,25883000
Amazon,AMZN,2024-06-21,187.8,189.28,185.86,189.08,70792500
Apple,AAPL,2024-06-21,208.97,210.46,205.71,206.09,241805100
Unitedhealth Group,UNH,2024-06-21,472.48,476.25,468.73,470.68,6368600
Cvs,CVS,2024-06-21,57.32,57.8,56.72,57.55,20869800
Exxon Mobil,XOM,2024-06-21,106.2,106.96,105.12,105.12,52212500
Alphabet,GOOGL,2024-06-21,175.99,179.82,175.6,178.6,57759000
Mckesson,MCK,2024-06-21,601.41,602.87,597.47,599.65,1166400
Cencora,COR,2024-06-21,233.74,235.56,231.57,233.83,5382400
Costco,COST,2024-06-21,859.77,860.1,840.93,841.59,3833100
Jp Morgan Chase,JPM,2024-06-21,190.4,190.85,187.99,190.01,20972100
Microsoft,MSFT,2024-06-21,442.42,445.58,441.56,444.79,34187100
Cardinal Health,CAH,2024-06-21,102.05,102.64,100.67,102.15,4356400
Chevron,CVX,2024-06-21,146.7,147.51,145.22,145.28,21289800
Cigna,CI,2024-06-21,327.29,332.35,327.08,332.33,4073500
Ford Motor,F,2024-06-21,10.76,10.77,10.64,10.71,50178700
Bank Of America,BAC,2024-06-21,38.68,38.74,38.22,38.33,72244900
General Motors,GM,2024-06-21,47.16,47.24,46.44,47.1,16699700
Elevance Health,ELV,2024-06-21,523.43,524.91,518.12,523.26,1790600
Citigroup,C,2024-06-21,57.51,57.56,56.69,57.31,18976200
Centene,CNC,2024-06-21,67.2,68.03,66.67,67.93,5471300
Home Depot,HD,2024-06-21,344.53,345.9,341.82,345.46,6596400
Marathon Petroleum,MPC,2024-06-21,169.33,169.87,166.84,167.14,7308200
Kroger,KR,2024-06-21,48.99,49.44,48.37,48.65,16745400
Phillips 66,PSX,2024-06-21,131.45,131.87,129.98,130.84,6463600
Fannie Mae,FNMA,2024-06-21,1.29,1.31,1.06,1.13,14750500
Valero Energy,VLO,2024-06-21,146.71,146.89,142.97,143.57,7128100
Meta Platforms,META,2024-06-21,501.39,501.39,490.38,492.76,22359200
Verizon Communications,VZ,2024-06-21,36.59,36.6,36.16,36.47,30375300
At&T,ATT.L,2024-06-21,410.0,413.0,397.5,401.5,843536
Comcast,CMCSA,2024-06-21,36.26,36.72,36.02,36.5,48974800
Wells Fargo,WFC,2024-06-21,56.3,56.46,55.36,56.11,62732600
Goldman Sachs Group,GS,2024-06-21,446.86,446.98,438.31,438.58,3780800
Freddie Mac,FMCC,2024-06-21,1.23,1.24,0.98,1.08,6784000
Target,TGT,2024-06-21,135.85,138.0,135.85,137.87,5651600
Tesla,TSLA,2024-06-21,182.3,183.95,180.69,183.01,61937300
Morgan Stanley,MS,2024-06-21,93.09,93.13,91.72,91.98,10785300
Johnson & Johnson,JNJ,2024-06-21,142.18,143.32,141.68,143.01,15172300
Archer Daniels Midland,ADM,2024-06-21,57.82,58.14,57.26,58.0,22497800
Pepsico,PEP,2024-06-21,159.77,161.55,159.04,159.84,10899100
United Parcel Service,UPS,2024-06-21,124.69,126.49,124.39,124.67,9144100
Fedex,FDX,2024-06-21,244.63,247.45,243.31,245.29,3142500
Walt Disney,DIS,2024-06-21,100.46,101.19,100.25,100.92,14137300
Dell Technologies,DELL,2024-06-21,142.18,143.55,137.16,141.47,16745500
Lowe'S,X1G.PA,2024-06-21,221.89,221.89,221.4,221.4,116
Procter & Gamble,PG,2024-06-21,161.25,162.59,160.96,162.0,14682000
Energy Transfer,ET,2024-06-21,14.06,14.14,14.0,14.05,8832000
Boeing,BA,2024-06-21,176.83,178.41,175.66,176.56,8628200
Albertsons,ACI,2024-06-21,19.0,19.03,18.67,18.76,3745900
Sysco,SYY,2024-06-21,70.08,70.73,69.65,70.4,8655300
Rtx,RTX,2024-06-21,102.17,103.14,101.68,102.58,13310900
General Electric,GE,2024-06-21,162.97,163.39,159.8,162.71,17195200
Lockheed Martin,LMT,2024-06-21,451.85,454.41,448.46,452.28,3363500
American Express,AXP,2024-06-21,227.37,227.37,223.82,226.66,5064300
Caterpillar,CAT,2024-06-21,323.13,323.15,318.88,320.5,8265100
Metlife,MET,2024-06-21,67.84,68.35,67.53,68.23,8291200
Hca Healthcare,HCA,2024-06-21,336.32,337.65,334.01,335.62,2060100
Progressive,PGR,2024-06-21,204.72,205.88,202.36,204.83,3950700
Ibm,IBM,2024-06-21,166.8,167.75,164.34,165.36,10181500
Deere,DE,2024-06-21,369.96,371.96,366.1,367.1,2450600
Nvidia,NVDA,2024-06-21,127.07,130.58,124.25,126.52,649445800
Stonex Group,SNEX,2024-06-21,48.03,48.15,47.46,48.1,557850
Merck,MRK,2024-06-21,124.69,125.67,123.65,125.21,17170800
Conocophillips,COP,2024-06-21,106.57,106.98,105.52,106.1,27096700
Pfizer,PFIZER.NS,2024-06-21,4632.97,4704.55,4408.65,4455.41,279258
Delta Air Lines,DAL,2024-06-21,48.66,48.7,47.83,48.48,9374800
Td Synnex,SNX,2024-06-21,128.65,129.0,125.92,127.37,2214700
Allstate,ALL,2024-06-21,157.22,157.22,154.91,156.69,2016600
Cisco Systems,CSCO,2024-06-21,45.18,45.89,45.13,45.36,64967000
Charter Communications,CHTR,2024-06-21,286.94,292.68,285.8,290.35,2057200
Abbvie,ABBV,2024-06-21,164.04,164.26,161.08,161.84,12228100
New York Life Insurance,601336.SS,2024-06-21,28.83,29.14,28.8,28.97,6439968
Intel,INTC,2024-06-21,30.66,31.16,30.48,30.89,90795200
Tjx,TJX,2024-06-21,108.11,109.03,107.85,108.94,9206200
Prudential Financial,PRU,2024-06-21,109.18,109.69,108.6,109.54,3203700
United Airlines Holdings,UAL,2024-06-21,48.71,48.71,47.77,48.18,11098800
Performance Food Group,PFGC,2024-06-21,67.27,67.63,67.0,67.57,2642400
Tyson Foods,TSN,2024-06-21,53.94,54.08,53.21,54.01,3264200
American Airlines Group,AAL,2024-06-21,11.22,11.34,11.11,11.2,28014100
Liberty Mutual Insurance Group,LFG.AX,2024-06-21,3.04,3.04,2.89,2.98,41760
Nike,NKE,2024-06-21,93.46,94.68,92.93,94.65,15124400
Oracle,ORCL,2024-06-21,141.59,141.59,138.35,139.4,14844100
Enterprise Products Partners,EPD,2024-06-21,25.83,25.92,25.65,25.74,4843300
Capital One Financial,COF,2024-06-21,134.24,134.99,132.48,134.01,3152700
Plains Gp Holdings,PAGP,2024-06-21,15.98,16.03,15.92,15.97,920200
World Kinect,WKC,2024-06-21,24.88,24.99,24.59,24.73,2279300
Aig,AIG,2024-06-21,72.74,73.42,72.22,72.9,14037800
Tiaa,TILIX,2024-06-21,58.93,58.93,58.93,58.93,0
Chs,CHS.V,2024-06-21,0.0,0.0,0.0,0.0,0
Dow,DOW,2024-06-21,49.63,49.72,49.05,49.53,10457200
Best Buy,BBY,2024-06-21,86.99,87.18,84.98,85.18,7164700
