company,ticker,date,open,high,low,close,volume
Walmart,WMT,2018-03-02,25.65,26.13,25.64,26.09,57130200
Exxon Mobil,XOM,2018-03-02,52.47,53.16,52.18,52.93,15630300
Apple,APLE,2018-03-02,11.41,11.57,11.31,11.49,3432400
UnitedHealth Group,UNH,2018-03-02,197.72,200.03,197.17,199.47,2613600
McKesson,MCK,2018-03-02,137.35,141.44,136.41,141.21,1511200
CVS Health,CVS,2018-03-02,52.32,52.71,51.95,52.59,10613900
AT&T,ATT.L,2018-03-02,124.0,125.5,121.5,124.0,499430
General Motors,GM,2018-03-02,32.99,33.12,32.22,32.96,24060500
Ford Motor,F,2018-03-02,6.85,6.97,6.78,6.96,60491900
Chevron,CVX,2018-03-02,79.73,80.21,78.53,79.83,6607300
Cardinal Health,CAH,2018-03-02,53.64,54.72,53.61,54.57,1725300
Costco,COST,2018-03-02,168.43,171.04,168.19,170.09,2275900
Verizon,VZ,2018-03-02,31.46,31.79,31.41,31.74,17449900
Kroger,KR,2018-03-02,23.09,23.41,22.85,23.18,8605000
General Electric,GE,2018-03-02,63.75,64.89,63.66,64.35,15572368
JPMorgan Chase,JPM,2018-03-02,90.77,91.71,89.74,91.52,18353700
Fannie Mae,FNMA,2018-03-02,1.58,1.62,1.56,1.62,2067100
Alphabet,GOOGL,2018-03-02,52.54,53.97,52.15,53.84,50162000
Home Depot,HD,2018-03-02,147.28,148.5,146.13,147.89,5671000
Bank of America Corp.,BAC,2018-03-02,26.02,26.5,25.61,26.45,82739100
Express Scripts Holding,ESH.BE,2018-03-02,2.93,2.93,2.93,2.93,0
Wells Fargo,WFC,2018-03-02,45.83,46.39,45.42,46.22,22428500
Boeing,BA,2018-03-02,327.36,331.45,321.12,330.09,10021300
Phillips 66,PSX,2018-03-02,66.4,67.56,66.19,67.36,1903800
Microsoft,MSFT,2018-03-02,84.62,86.07,83.96,85.98,32830400
Valero Energy,VLO,2018-03-02,66.04,67.91,65.68,67.61,3485000
Citigroup,C,2018-03-02,56.19,56.73,55.2,56.58,21061200
Comcast,CMCSA,2018-03-02,29.71,29.98,29.55,29.9,28854900
IBM,IBM,2018-03-02,104.03,105.37,103.41,105.19,3411111
Dell Technologies,DELL,2018-03-02,18.74,19.06,18.09,18.95,8609139
Johnson & Johnson,JNJ,2018-03-02,102.8,104.58,102.8,104.35,6910400
Freddie Mac,FMCC,2018-03-02,1.53,1.56,1.51,1.55,1083900
Target,TGT,2018-03-02,59.4,60.89,59.13,60.62,4956200
Lowe's,X1G.PA,2018-03-02,229.56,229.56,229.56,229.56,0
Marathon Petroleum,MPC,2018-03-02,50.44,51.26,50.23,51.08,2890100
Procter & Gamble,PG,2018-03-02,63.98,64.94,63.93,64.81,9317700
