company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2005-11-03,10.66,10.69,10.47,10.54,48085500
Exxon Mobil Corporation,XOM,2005-11-03,29.15,29.65,28.93,29.52,20832000
Ford Motor Company,F,2005-11-03,4.11,4.18,4.08,4.17,14087300
General Electric Company,GE,2005-11-03,99.45,100.19,99.16,99.69,3754499
ConocoPhillips,COP,2005-11-03,26.07,26.86,26.07,26.62,8778243
"Citigroup, Inc.",C,2005-11-03,292.91,293.3,291.17,292.72,1607390
"American International Group,Inc.",AIG,2005-11-03,803.52,808.36,792.87,797.71,433960
International Business Machines Corporation,IBM,2005-11-03,41.97,42.73,41.85,42.65,8044681
Verizon Communications Inc.,VZ,2005-11-03,10.28,10.32,9.93,10.02,19282399
McKesson Corporation,MCK,2005-11-03,39.52,39.59,39.12,39.3,1130700
"Cardinal Health, Inc.",CAH,2005-11-03,28.21,28.32,28.02,28.18,1945900
"Altria Group, Inc.",MO,2005-11-03,5.25,5.26,5.2,5.21,5729300
Bank of America Corporation,BAC,2005-11-03,28.66,28.71,28.3,28.5,14361800
J.P. Morgan Chase & Co.,JPM,2005-11-03,22.12,22.26,21.96,22.02,10366900
The Kroger Company,KR,2005-11-03,6.97,7.02,6.88,6.9,5710600
Valero Energy Corporation,VLO,2005-11-03,28.06,28.55,27.94,28.24,17242315
Boeing,BA,2005-11-03,45.65,46.5,45.65,46.43,5364800
Target Corporation,TGT,2005-11-03,35.47,35.62,34.47,34.8,8106800
Costco Wholesale Corporation,COST,2005-11-03,33.22,33.9,32.87,32.99,4049700
Johnson & Johnson,JNJ,2005-11-03,34.36,34.5,34.17,34.3,16977300
Time Warner Inc.,T,2005-11-03,4.43,4.43,4.3,4.33,30055594
Morgan Stanley,MS,2005-11-03,28.78,28.91,28.41,28.5,5899400
"MetLife, Inc.",MET,2005-11-03,26.39,26.55,25.78,25.84,3211164
"UnitedHealth Group, Incorporated",UNH,2005-11-03,46.88,46.88,45.11,45.14,13835900
Microsoft Corporation,MSFT,2005-11-03,18.49,18.52,18.25,18.38,73421600
"United Parcel Service, Inc.",UPS,2005-11-03,38.68,39.15,38.66,38.82,3571900
Lockheed Martin Corporation,LMT,2005-11-03,33.78,33.98,33.7,33.78,2190200
"Motorola, Inc.",MSI,2005-11-03,69.62,70.07,68.99,69.32,5104861
Intel Corporation,INTC,2005-11-03,13.79,14.05,13.78,13.99,63945100
The Allstate Corporation,ALL,2005-11-03,34.18,34.26,33.69,33.79,4246700
Wells Fargo & Company,WFC,2005-11-03,17.24,17.36,17.16,17.22,10389800
The Walt Disney Company,DIS,2005-11-03,19.95,19.97,19.67,19.89,9572833
CVS Corporation,CVS,2005-11-03,17.21,17.91,17.19,17.54,12218000
AT&T Corp.,ATT.L,2005-11-03,21.23,21.23,21.23,21.23,0
"Caterpillar, Inc.",CAT,2005-11-03,32.74,32.98,32.34,32.36,6196500
Northrop Grumman Corporation,NOC,2005-11-03,32.0,32.34,32.0,32.14,1595462
"The Goldman Sachs Group, Inc.",TGS,2005-11-03,2.99,3.03,2.99,3.03,6500
Sysco Corporation,SYY,2005-11-03,17.13,17.17,16.87,17.09,5443000
"PepsiCo, Inc.",PEP,2005-11-03,33.35,33.48,33.26,33.4,2857600
American Express Company,AXP,2005-11-03,37.07,37.25,36.72,36.83,4461900
"Prudential Financial, Inc.",PRU,2005-11-03,37.4,38.43,37.27,37.83,4568200
International Paper Company,IP,2005-11-03,13.07,13.09,12.9,12.94,1947863
"Johnson Controls, Inc.",JCI,2005-11-03,27.12,27.55,27.09,27.4,4178485
"Tyson Foods, Inc.",TSN,2005-11-03,12.81,12.96,12.79,12.94,1671000
Honeywell International Inc.,HON,2005-11-03,19.87,20.25,19.86,20.18,6457572
Best Buy Co. Inc.,BBY,2005-11-03,26.47,27.34,26.47,27.24,7907900
FedEx Corporation,FDX,2005-11-03,76.17,78.06,76.01,77.16,2335800
"Alcoa, Inc.",AA,2005-11-03,47.59,48.78,47.38,48.21,3041448
"Merck & Co., Inc.",MRK,2005-11-03,13.35,14.5,13.32,13.84,39939804
Duke Energy,DUK,2005-11-03,18.93,18.93,18.53,18.59,2172604
The Hartford Financial Services Group Inc.,HFF.BE,2005-11-03,47.47,47.47,47.47,47.47,0
Weyerhaeuser Company,WY,2005-11-03,11.86,11.88,11.7,11.74,1006500
"Cisco Systems, Inc.",CSCO,2005-11-03,11.53,11.54,11.37,11.39,48334600
"Lehman Brothers Holdings, Inc.",LEHNQ,2005-11-03,19.5,19.72,19.5,19.66,11600
Electronic Data Systems,EA,2005-11-03,59.02,59.43,58.29,58.34,3550800
"Plains All American Pipeline, L.P.",PAA,2005-11-03,5.12,5.2,5.12,5.2,289200
Abbott Laboratories,ABT,2005-11-03,12.91,13.01,12.89,12.97,10380575
Halliburton Company,HAL,2005-11-03,23.43,24.13,23.34,23.77,19955000
