company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2013-12-04,21.31,21.5,21.12,21.2,22923600
Exxon Mobil Corporation,XOM,2013-12-04,57.15,57.58,56.98,57.44,13074000
Chevron Corporation,CVX,2013-12-04,73.52,73.96,72.98,73.33,4391800
Phillips 66,PSX,2013-12-04,45.48,45.99,44.58,45.4,5377100
General Motors Company,GM,2013-12-04,28.79,29.6,28.48,28.92,39727900
General Electric Company,GE,2013-12-04,103.43,104.68,102.88,104.6,9378756
Valero Energy Corporation,VLO,2013-12-04,29.0,29.57,28.45,28.76,18724600
Ford Motor Company,F,2013-12-04,8.93,9.01,8.87,8.94,40104000
AT&T Inc.,ATT.L,2013-12-04,50.85,51.34,50.8,50.8,213460
Fannie Mae,FNMA,2013-12-04,2.75,2.78,2.67,2.76,9086100
CVS Caremark Corporation,CVS,2013-12-04,47.95,48.08,47.2,47.69,5261300
McKesson Corporation,MCK,2013-12-04,149.91,151.43,148.48,149.19,1200300
Verizon Communications Inc.,VZ,2013-12-04,26.71,26.97,26.6,26.74,10725900
UnitedHealth Group Incorporated,UNH,2013-12-04,60.63,61.78,60.23,61.15,5548700
J.P. Morgan Chase & Co.,JPM,2013-12-04,40.83,41.58,40.67,41.37,20287200
"Cardinal Health, Inc.",CAH,2013-12-04,46.86,47.04,45.74,45.78,4243100
International Business Machines Corporation,IBM,2013-12-04,103.66,104.92,103.54,103.88,5509700
Bank of America Corporation,BAC,2013-12-04,12.19,12.46,12.16,12.38,96678100
Costco Wholesale Corporation,COST,2013-12-04,98.22,99.18,97.51,97.99,1644000
The Kroger Company,KR,2013-12-04,16.71,16.84,16.55,16.55,9627400
Express Scripts Holding Company,ESH.BE,2013-12-04,13.47,13.47,13.47,13.47,0
Wells Fargo & Company,WFC,2013-12-04,31.0,31.48,30.96,31.25,18009600
Citigroup Inc.,C,2013-12-04,38.06,38.93,37.99,38.73,32155300
"Prudential Financial, Inc.",PRU,2013-12-04,53.1,53.8,52.63,53.12,2052400
The Boeing Company,BA,2013-12-04,112.59,112.94,111.58,112.39,5137100
Freddie Mac,FMCC,2013-12-04,2.53,2.56,2.46,2.51,4342300
Marathon Petroleum Corporation,MPC,2013-12-04,29.41,30.02,28.76,29.12,14658200
"The Home Depot, Inc.",THD,2013-12-04,52.36,52.94,52.04,52.62,194900
Microsoft Corporation,MSFT,2013-12-04,31.7,32.34,31.63,32.31,51983600
Target Corporation,TGT,2013-12-04,43.71,44.5,43.54,44.31,9442300
"American International Group, Inc.",AIG,2013-12-04,37.06,37.64,36.94,37.43,8267000
"MetLife, Inc.",MET,2013-12-04,30.77,31.25,30.58,30.78,6591189
Johnson & Johnson,JNJ,2013-12-04,67.6,67.95,67.14,67.5,6218500
Caterpillar Inc.,CAT,2013-12-04,61.55,62.01,61.08,61.71,5246700
"PepsiCo, Inc.",PEP,2013-12-04,58.59,58.59,57.94,58.33,6819800
ConocoPhillips,COP,2013-12-04,48.81,49.0,47.99,48.18,5399100
