company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-03-07,10.86,10.91,10.76,10.83,39981000
Exxon Mobil Corporation,XOM,2007-03-07,36.83,37.79,36.6,37.16,31564400
Chevron Corporation,CVX,2007-03-07,32.71,33.68,32.6,32.96,12789500
ConocoPhillips,COP,2007-03-07,26.45,27.63,26.41,26.99,21467329
General Electric Company,GE,2007-03-07,106.54,106.57,105.26,105.29,8135151
Ford Motor Company,F,2007-03-07,3.97,3.97,3.91,3.92,44757700
"Citigroup, Inc.",C,2007-03-07,342.85,346.23,339.93,340.27,2080560
Bank of America Corporation,BAC,2007-03-07,35.24,35.29,34.81,34.94,14548500
"American International Group,Inc.",AIG,2007-03-07,855.43,858.13,849.91,850.76,416355
J.P. Morgan Chase & Co.,JPM,2007-03-07,30.06,30.17,29.79,29.85,13664500
Verizon Communications Inc.,VZ,2007-03-07,12.99,13.04,12.73,12.76,18300105
International Business Machines Corporation,IBM,2007-03-07,49.28,49.74,49.1,49.26,10741479
Valero Energy Corporation,VLO,2007-03-07,29.89,31.33,29.87,30.92,23987372
McKesson Corporation,MCK,2007-03-07,47.41,48.1,47.29,47.68,1400000
"Cardinal Health, Inc.",CAH,2007-03-07,32.44,32.63,32.4,32.45,1967300
Morgan Stanley,MS,2007-03-07,40.7,41.37,40.46,40.75,8245400
UnitedHealth Group Incorporated,UNH,2007-03-07,42.14,42.29,41.59,42.13,6584300
"Altria Group, Inc.",MO,2007-03-07,6.25,6.34,6.22,6.29,15053700
"The Goldman Sachs Group, Inc.",TGS,2007-03-07,2.83,2.91,2.8,2.91,18000
The Kroger Company,KR,2007-03-07,8.96,9.06,8.86,8.88,9319600
AT&T Inc.,ATT.L,2007-03-07,21.95,21.95,21.95,21.95,0
The Boeing Company,BA,2007-03-07,63.68,64.71,63.68,64.32,5205900
Costco Wholesale Corporation,COST,2007-03-07,38.5,38.87,38.32,38.59,3136200
Target Corporation,TGT,2007-03-07,37.47,37.88,37.39,37.58,4269000
Johnson & Johnson,JNJ,2007-03-07,35.76,36.27,35.72,35.88,14139300
"MetLife, Inc.",MET,2007-03-07,32.43,32.57,32.27,32.34,2538076
Pfizer Inc.,PFIZER.NS,2007-03-07,410.4,410.4,392.34,394.98,8780
Wells Fargo & Company,WFC,2007-03-07,20.79,20.92,20.65,20.67,10505800
"United Parcel Service, Inc.",UPS,2007-03-07,37.63,37.87,37.56,37.68,4024800
"Lowe's Companies, Inc.",LOW,2007-03-07,23.2,23.5,23.07,23.35,6372900
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-03-07,21.89,21.92,21.76,21.77,13600
Time Warner Inc.,T,2007-03-07,7.13,7.18,7.03,7.06,36818586
Microsoft Corporation,MSFT,2007-03-07,19.7,19.8,19.56,19.6,52044700
Freddie Mac,FMCC,2007-03-07,58.59,59.02,58.27,58.65,3091500
"Motorola, Inc.",MSI,2007-03-07,56.93,58.15,56.57,57.91,11476289
"Caterpillar, Inc.",CAT,2007-03-07,39.38,39.94,39.31,39.68,5284300
Lockheed Martin Corporation,LMT,2007-03-07,55.9,56.03,55.58,55.71,1256100
The Allstate Corporation,ALL,2007-03-07,37.59,37.65,37.4,37.45,3440400
Intel Corporation,INTC,2007-03-07,11.64,11.69,11.47,11.49,68343100
"PepsiCo, Inc.",PEP,2007-03-07,36.69,36.73,36.41,36.49,4346500
The Walt Disney Company,DIS,2007-03-07,28.01,28.19,27.89,28.04,9520831
Sysco Corporation,SYY,2007-03-07,18.3,18.41,18.25,18.33,3391300
"Prudential Financial, Inc.",PRU,2007-03-07,45.79,46.14,45.71,45.81,2165400
"Johnson Controls, Inc.",JCI,2007-03-07,32.0,32.29,31.87,32.15,3205571
FedEx Corporation,FDX,2007-03-07,91.77,92.36,91.52,91.89,1128600
Honeywell International Inc.,HON,2007-03-07,27.28,27.66,27.1,27.42,4002415
"Alcoa, Inc.",AA,2007-03-07,64.03,65.12,63.93,64.01,3349313
Best Buy Co. Inc.,BBY,2007-03-07,26.86,27.77,26.78,27.47,7742000
Northrop Grumman Corporation,NOC,2007-03-07,43.79,43.89,43.58,43.69,1279801
"Federated Department Stores, Inc.",FHI,2007-03-07,13.42,13.49,13.34,13.37,615900
"Cisco Systems, Inc.",CSCO,2007-03-07,16.85,16.99,16.64,16.83,65487300
American Express Company,AXP,2007-03-07,42.09,42.2,41.49,41.89,5464100
The Hartford Financial Services Group Inc.,HFF.BE,2007-03-07,51.33,51.33,51.33,51.33,0
Comcast Corporation,CMCSA,2007-03-07,8.78,8.96,8.77,8.85,37418000
"Tyson Foods, Inc.",TSN,2007-03-07,12.92,13.07,12.89,12.95,2670300
"The Travelers Companies, Inc.",TTC,2007-03-07,9.77,10.03,9.77,9.92,1235200
Massachusetts Financial Group,MFG.AX,2007-03-07,0.89,0.93,0.89,0.93,40967
General Dynamics Corporation,GD,2007-03-07,49.73,49.95,49.49,49.59,1737400
International Paper Company,IP,2007-03-07,16.04,16.13,15.86,16.0,3499536
3M Company,MMM,2007-03-07,35.19,35.52,35.03,35.33,4515618
Deere & Company,DE,2007-03-07,38.05,39.06,37.86,38.59,7637800
"Merck & Co., Inc.",MRK,2007-03-07,22.09,22.38,21.87,21.89,12159001
Halliburton Company,HAL,2007-03-07,23.14,23.76,22.99,23.42,28395500
