company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2011-06-08,13.31,13.39,13.27,13.33,34981800
Exxon Mobil Corporation,XOM,2011-06-08,45.85,46.57,45.8,45.94,23567300
Chevron Corporation,CVX,2011-06-08,55.24,55.98,55.23,55.48,6936200
ConocoPhillips,COP,2011-06-08,32.81,33.45,32.81,33.07,10532632
Fannie Mae,FNMA,2011-06-08,0.36,0.36,0.34,0.34,7292000
General Electric Company,GE,2011-06-08,66.49,67.14,66.17,66.56,10894915
General Motors Corporation,GM,2011-06-08,21.31,21.92,21.22,21.56,16534000
Bank of America Corporation,BAC,2011-06-08,8.29,8.45,8.22,8.25,159384200
Ford Motor Company,F,2011-06-08,7.18,7.21,7.02,7.05,77161700
AT&T Inc.,ATT.L,2011-06-08,34.38,34.76,34.38,34.55,10820
J.P. Morgan Chase & Co.,JPM,2011-06-08,27.32,27.65,27.06,27.19,38890700
"Citigroup, Inc.",C,2011-06-08,27.74,28.2,27.28,27.32,64098400
McKesson Corporation,MCK,2011-06-08,75.45,75.68,75.02,75.58,3105300
Verizon Communications Inc.,VZ,2011-06-08,17.09,17.39,17.03,17.27,19441500
"American International Group,Inc.",AIG,2011-06-08,20.76,21.14,20.64,20.81,47106700
International Business Machines Corporation,IBM,2011-06-08,92.33,93.23,92.33,92.94,4027937
"Cardinal Health, Inc.",CAH,2011-06-08,30.09,30.2,29.92,30.09,2363500
Freddie Mac,FMCC,2011-06-08,0.39,0.4,0.38,0.38,3011000
CVS Caremark Corporation,CVS,2011-06-08,25.82,26.23,25.82,26.07,7311500
UnitedHealth Group Incorporated,UNH,2011-06-08,38.38,38.79,38.05,38.55,6564200
Wells Fargo & Company,WFC,2011-06-08,17.32,17.53,16.91,16.98,56130000
Valero Energy Corporation,VLO,2011-06-08,14.14,14.3,13.86,13.92,7338990
The Kroger Company,KR,2011-06-08,8.81,9.0,8.8,8.97,16160600
Costco Wholesale Corporation,COST,2011-06-08,56.69,57.62,56.6,57.09,2517700
"The Home Depot, Inc.",THD,2011-06-08,42.73,42.73,42.02,42.08,577700
Pfizer Inc.,PFIZER.NS,2011-06-08,837.92,837.92,817.0,818.69,766
Target Corporation,TGT,2011-06-08,31.08,31.08,30.72,30.95,7939200
The Boeing Company,BA,2011-06-08,59.87,60.09,59.48,59.64,3772100
Microsoft Corporation,MSFT,2011-06-08,18.46,18.55,18.43,18.49,42205000
Johnson & Johnson,JNJ,2011-06-08,43.4,43.89,43.19,43.83,10020300
"PepsiCo, Inc.",PEP,2011-06-08,44.98,45.16,44.78,45.06,5477100
The Dow Chemical Company,TDC,2011-06-08,54.51,54.87,53.73,53.89,1962200
"MetLife, Inc.",MET,2011-06-08,23.15,23.36,23.05,23.18,6742547
Best Buy Co. Inc.,BBY,2011-06-08,17.63,17.75,17.35,17.53,7558500
"United Parcel Service, Inc.",UPS,2011-06-08,42.35,42.57,42.09,42.23,4896600
Kraft Foods Inc.,1959.T,2011-06-08,309.07,310.48,306.26,309.07,21000
"Lowe's Companies, Inc.",LOW,2011-06-08,17.5,17.56,17.32,17.42,21615400
Lockheed Martin Corporation,LMT,2011-06-08,50.04,50.38,49.91,49.97,2398800
"Merck & Co., Inc.",MRK,2011-06-08,21.07,21.32,21.03,21.22,12646635
"The Goldman Sachs Group, Inc.",TGS,2011-06-08,2.4,2.4,2.33,2.37,25600
Intel Corporation,INTC,2011-06-08,14.9,15.01,14.74,14.8,49513200
Sears Holdings Corporation,SRSCQ,2011-06-08,10.57,10.57,10.57,10.57,0
Caterpillar Inc.,CAT,2011-06-08,68.88,69.33,67.88,68.07,9761100
"Cisco Systems, Inc.",CSCO,2011-06-08,10.06,10.17,9.93,9.99,100248400
Morgan Stanley,MS,2011-06-08,15.89,16.08,15.67,15.68,13174900
"Prudential Financial, Inc.",PRU,2011-06-08,33.24,33.39,32.72,33.0,3668000
The Walt Disney Company,DIS,2011-06-08,34.18,34.34,33.9,33.98,8483000
Comcast Corporation,CMCSA,2011-06-08,8.69,8.87,8.69,8.77,32830200
Sysco Corporation,SYY,2011-06-08,20.4,20.43,20.18,20.32,4271300
Abbott Laboratories,ABT,2011-06-08,18.25,18.38,18.22,18.35,11992288
Northrop Grumman Corporation,NOC,2011-06-08,47.92,48.1,47.69,47.81,1484100
