company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2008-06-19,13.39,13.54,13.33,13.41,62031300
Exxon Mobil Corporation,XOM,2008-06-19,46.63,46.72,45.29,45.44,26604200
Chevron Corporation,CVX,2008-06-19,49.73,49.97,48.38,48.38,15344100
ConocoPhillips,COP,2008-06-19,39.38,39.59,38.54,38.65,15733359
General Electric Company,GE,2008-06-19,90.15,90.34,88.96,89.32,11839466
Ford Motor Company,F,2008-06-19,3.25,3.27,3.15,3.25,39755400
"Citigroup, Inc.",C,2008-06-19,147.32,148.83,139.49,144.95,15174540
Bank of America Corporation,BAC,2008-06-19,21.17,21.17,20.06,20.93,104447300
AT&T Inc.,ATT.L,2008-06-19,23.45,23.45,23.45,23.45,0
J.P. Morgan Chase & Co.,JPM,2008-06-19,24.92,25.07,23.65,24.83,59944400
"American International Group,Inc.",AIG,2008-06-19,405.08,416.71,399.95,413.71,2090670
International Business Machines Corporation,IBM,2008-06-19,66.09,67.13,65.39,66.81,7918429
Valero Energy Corporation,VLO,2008-06-19,23.12,23.19,22.65,23.08,13659465
Verizon Communications Inc.,VZ,2008-06-19,13.58,13.89,13.51,13.81,16080368
McKesson Corporation,MCK,2008-06-19,48.17,49.07,47.92,48.79,2160300
"Cardinal Health, Inc.",CAH,2008-06-19,24.23,24.55,24.16,24.33,1457100
"The Goldman Sachs Group, Inc.",TGS,2008-06-19,1.66,1.69,1.64,1.64,31800
Morgan Stanley,MS,2008-06-19,27.61,27.65,26.22,27.31,27248800
"The Home Depot, Inc.",THD,2008-06-19,26.22,26.28,25.08,25.57,895000
CVS Caremark Corporation,CVS,2008-06-19,27.79,28.06,27.42,27.94,8183600
UnitedHealth Group Incorporated,UNH,2008-06-19,21.25,22.52,21.12,21.87,51415000
The Kroger Company,KR,2008-06-19,9.5,9.69,9.5,9.57,10419600
The Boeing Company,BA,2008-06-19,55.53,57.13,55.26,56.94,7539700
Costco Wholesale Corporation,COST,2008-06-19,47.81,49.19,47.81,48.87,4711700
Target Corporation,TGT,2008-06-19,31.93,32.69,31.89,32.52,9862000
Johnson & Johnson,JNJ,2008-06-19,38.56,38.96,38.45,38.74,9089600
"Lehman Brothers Holdings, Inc.",LEHNQ,2008-06-19,16.68,16.68,15.99,16.31,8326
Wells Fargo & Company,WFC,2008-06-19,16.07,16.21,15.5,16.17,47029900
The Dow Chemical Company,TDC,2008-06-19,23.4,23.67,23.36,23.57,1685700
"MetLife, Inc.",MET,2008-06-19,29.94,30.98,29.57,30.88,6508273
Microsoft Corporation,MSFT,2008-06-19,20.62,21.09,20.47,20.9,62037800
"United Parcel Service, Inc.",UPS,2008-06-19,36.4,37.2,36.21,37.07,5741400
Pfizer Inc.,PFIZER.NS,2008-06-19,392.48,413.78,373.01,375.6,93368
"Lowe's Companies, Inc.",LOW,2008-06-19,16.8,17.2,16.67,17.14,10066200
Time Warner Inc.,T,2008-06-19,7.46,7.52,7.36,7.44,36175652
"Caterpillar, Inc.",CAT,2008-06-19,50.32,50.81,49.79,50.27,6049100
Fannie Mae,FNMA,2008-06-19,24.82,25.09,23.84,24.84,17692800
Freddie Mac,FMCC,2008-06-19,23.34,23.71,22.45,23.65,10132700
Lockheed Martin Corporation,LMT,2008-06-19,59.65,61.1,59.24,60.77,1829300
Sprint Nextel Corporation,SIX.AX,2008-06-19,8.49,9.6,8.49,9.6,2303
"PepsiCo, Inc.",PEP,2008-06-19,38.93,39.59,38.83,39.39,6146200
Intel Corporation,INTC,2008-06-19,13.7,14.25,13.66,14.1,48519900
"Altria Group, Inc.",MO,2008-06-19,7.05,7.16,7.03,7.11,17584700
Kraft Foods Inc.,1959.T,2008-06-19,482.3,483.64,482.3,483.64,158000
The Allstate Corporation,ALL,2008-06-19,32.05,32.43,31.73,32.09,4694200
"Motorola, Inc.",MSI,2008-06-19,26.63,26.72,23.7,25.19,19465603
Best Buy Co. Inc.,BBY,2008-06-19,24.96,25.52,24.85,25.38,6253400
The Walt Disney Company,DIS,2008-06-19,27.5,27.64,27.18,27.45,13913000
FedEx Corporation,FDX,2008-06-19,67.6,68.19,66.1,67.25,6201100
Sysco Corporation,SYY,2008-06-19,17.33,17.64,17.28,17.53,2300200
"Cisco Systems, Inc.",CSCO,2008-06-19,16.42,16.74,16.14,16.6,43457600
"Johnson Controls, Inc.",JCI,2008-06-19,13.46,13.82,13.33,13.76,5267197
Honeywell International Inc.,HON,2008-06-19,32.8,33.47,32.71,33.32,4411292
"Prudential Financial, Inc.",PRU,2008-06-19,35.73,36.44,35.28,36.33,3534100
American Express Company,AXP,2008-06-19,32.21,32.57,31.38,32.45,12893600
Northrop Grumman Corporation,NOC,2008-06-19,42.85,44.48,42.85,44.3,1949751
Comcast Corporation,CMCSA,2008-06-19,7.02,7.14,6.91,7.08,46724200
"Alcoa, Inc.",AA,2008-06-19,79.26,80.53,78.2,79.18,3128797
General Dynamics Corporation,GD,2008-06-19,56.73,58.2,56.51,58.19,1965600
"Tyson Foods, Inc.",TSN,2008-06-19,9.88,10.61,9.88,10.55,11136400
"The Travelers Companies, Inc.",TTC,2008-06-19,7.08,7.09,6.96,7.08,1164000
Liberty Mutual Holding Company Inc.,LBTYA,2008-06-19,7.13,7.18,6.94,7.02,8882369
The Hartford Financial Services Group Inc.,HFF.BE,2008-06-19,31.8,31.8,31.8,31.8,0
Abbott Laboratories,ABT,2008-06-19,17.14,17.56,17.1,17.47,11890788
Massachusetts Financial Group,MFG,2008-06-19,9.34,9.45,9.28,9.4,518900
3M Company,MMM,2008-06-19,36.6,36.72,36.37,36.55,4238744
