company,ticker,date,open,high,low,close,volume
Walmart,WMT,2016-04-18,19.36,19.6,19.31,19.59,19868700
Exxon Mobil,XOM,2016-04-18,55.33,55.91,54.61,55.86,9097000
Apple,APLE,2016-04-18,11.56,11.62,11.43,11.47,435400
McKesson,MCK,2016-04-18,159.47,161.8,158.47,161.4,1250700
UnitedHealth Group,UNH,2016-04-18,109.27,110.26,109.03,110.07,2717400
CVS Health,CVS,2016-04-18,76.16,76.93,75.99,76.38,3177800
General Motors,GM,2016-04-18,25.11,25.61,24.99,25.56,15745300
Ford Motor,F,2016-04-18,7.75,7.93,7.73,7.91,30137700
AT&T,ATT.L,2016-04-18,61.6,61.6,60.58,61.6,134560
General Electric,GE,2016-04-18,132.06,133.3,132.06,132.74,4397428
Verizon,VZ,2016-04-18,31.17,31.51,31.07,31.41,14322900
Chevron,CVX,2016-04-18,64.19,65.2,63.06,65.16,7770200
Costco,COST,2016-04-18,128.9,129.69,128.47,129.34,1335800
Fannie Mae,FNMA,2016-04-18,1.75,1.85,1.74,1.81,8674600
Kroger,KR,2016-04-18,30.01,30.12,29.72,30.07,8881500
HP,HP,2016-04-18,34.78,37.27,34.67,37.17,2486600
Cardinal Health,CAH,2016-04-18,63.49,64.14,63.33,64.08,946600
Express Scripts Holding,ESH.BE,2016-04-18,7.5,7.5,7.5,7.5,0
J.P. Morgan Chase,JPM,2016-04-18,47.7,48.43,47.61,48.19,13813100
Boeing,BA,2016-04-18,118.69,119.7,117.96,119.45,3056000
Microsoft,MSFT,2016-04-18,48.94,49.91,48.69,49.79,23786000
Bank of America Corp.,BAC,2016-04-18,11.22,11.54,11.2,11.48,81998200
Wells Fargo,WFC,2016-04-18,36.66,37.14,36.41,37.11,18225800
Home Depot,HD,2016-04-18,107.51,109.1,107.46,109.1,3964300
Citigroup,C,2016-04-18,33.22,33.84,33.06,33.74,22929900
Phillips 66,PSX,2016-04-18,58.68,59.28,58.03,59.23,2454600
IBM,IBM,2016-04-18,95.83,96.73,95.69,96.34,6884458
Valero Energy,VLO,2016-04-18,40.26,41.19,39.32,41.09,5606200
Procter & Gamble,PG,2016-04-18,63.57,64.11,63.36,63.98,5628000
Alphabet,GOOGL,2016-04-18,38.74,39.16,38.61,39.11,33540000
