company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1999-03-25,12.01,12.48,12.01,12.48,4714450
"Wal-Mart Stores, Inc.",WMT,1999-03-25,9.54,9.8,9.54,9.76,23276400
Exxon Corporation,XOM,1999-03-25,15.36,15.55,15.29,15.49,6058600
General Electric Company,GE,1999-03-25,92.37,93.81,92.26,93.06,2765920
International Business Machines Corporation,IBM,1999-03-25,42.42,42.73,41.8,42.25,10280925
"Citigroup, Inc.",C,1999-03-25,159.04,164.55,158.56,163.25,2091940
The Boeing Company,BA,1999-03-25,21.98,22.38,21.98,22.14,3146600
AT&T Corp.,ATT.L,1999-03-25,15.45,15.45,15.45,15.45,0
"American International Group,Inc.",AIG,1999-03-25,738.02,752.21,738.02,742.75,158841
Fannie Mae,FNMA,1999-03-25,54.09,54.49,53.69,54.09,3344300
Morgan Stanley Dean Witter & Co.,MS,1999-03-25,24.96,25.19,24.38,25.11,6645000
"Motorola, Inc.",MSI,1999-03-25,60.88,61.4,60.09,60.93,3079653
The Kroger Company,KR,1999-03-25,11.11,11.18,10.98,11.01,7556000
"Merck & Co., Inc.",MRK,1999-03-25,30.58,30.74,30.09,30.67,4269447
Chevron Corporation,CVX,1999-03-25,15.91,16.18,15.75,16.18,2542800
Intel Corporation,INTC,1999-03-25,17.05,17.06,16.56,16.73,60403200
Lockheed Martin Corporation,LMT,1999-03-25,19.8,20.22,19.74,19.77,877400
The Allstate Corporation,ALL,1999-03-25,19.75,20.02,19.42,19.98,3489900
"ConAgra, Inc.",CAG,1999-03-25,8.74,8.93,8.03,8.07,3667262
Johnson & Johnson,JNJ,1999-03-25,22.97,23.48,22.96,23.31,4470200
The Walt Disney Company,DIS,1999-03-25,24.99,25.32,24.75,25.13,8044602
"PepsiCo, Inc.",PEP,1999-03-25,19.72,20.3,19.72,20.17,3400200
First Union Corporation,FHN,1999-03-25,18.33,18.41,18.21,18.38,244890
CIGNA Corporation,CI,1999-03-25,23.24,23.38,23.14,23.31,2531700
"Caterpillar, Inc.",CAT,1999-03-25,11.96,12.16,11.96,12.07,3109200
McKesson HBOC Inc.,MCK,1999-03-25,53.84,55.77,53.12,55.01,2167800
Loews Corporation,L,1999-03-25,11.04,11.05,10.97,11.01,960600
Wells Fargo & Co.,WFC,1999-03-25,9.15,9.26,9.01,9.06,6612400
Xerox Corporation,XRX,1999-03-25,61.1,61.8,60.12,61.59,985068
American Express Company,AXP,1999-03-25,24.4,25.08,24.36,25.05,4900491
International Paper Company,IP,1999-03-25,16.82,17.03,16.66,16.84,1354435
J.P. Morgan & Co. Incorporated,JPM,1999-03-25,25.17,25.62,25.11,25.35,5166000
Freddie Mac,FMCC,1999-03-25,45.42,46.39,45.42,46.24,1102700
Duke Energy Corporation,DUK,1999-03-25,15.09,15.16,14.99,15.09,800092
"AutoNation, Inc.",AN,1999-03-25,11.79,11.96,11.57,11.74,1013300
United Health Care Corporation,UNH,1999-03-25,5.16,5.16,5.12,5.15,4916800
Halliburton Company,HAL,1999-03-25,11.93,12.39,11.77,12.32,4543400
Electronic Data Systems Corporation,EA,1999-03-25,11.6,12.04,11.59,11.98,5730400
Archer Daniels Midland Company,ADM,1999-03-25,6.85,6.96,6.82,6.93,1001577
"Cardinal Health, Inc.",CAH,1999-03-25,20.42,20.52,19.84,19.84,2383500
FDX Corporation,FDX,1999-03-25,38.2,38.5,38.03,38.2,1249400
"Federated Department Stores, Inc.",FHI,1999-03-25,3.84,3.84,3.64,3.69,93000
"Alcoa, Inc.",AA,1999-03-25,34.6,36.03,34.5,35.55,1018477
Sysco Corporation,SYY,1999-03-25,7.15,7.17,7.06,7.1,841600
CVS Corporation,CVS,1999-03-25,14.57,15.64,14.55,15.56,6906000
