company,ticker,date,open,high,low,close,volume
Walmart,WMT,2024-04-11,59.79,59.92,59.12,59.14,10987600
Amazon,AMZN,2024-04-11,186.74,189.77,185.51,189.05,40020700
Apple,AAPL,2024-04-11,166.98,174.04,166.8,173.62,91070300
Unitedhealth Group,UNH,2024-04-11,437.42,437.79,428.76,429.0,5844100
Cvs,CVS,2024-04-11,66.06,66.14,64.74,64.78,10455300
Exxon Mobil,XOM,2024-04-11,115.51,115.51,113.29,114.66,17555900
Alphabet,GOOGL,2024-04-11,155.84,158.59,155.39,158.32,27166400
Mckesson,MCK,2024-04-11,526.92,526.92,519.11,519.83,486300
Cencora,COR,2024-04-11,235.04,235.04,231.91,232.28,810700
Costco,COST,2024-04-11,724.54,726.81,717.26,725.38,2107800
Jp Morgan Chase,JPM,2024-04-11,189.72,190.27,187.05,189.16,10137700
Microsoft,MSFT,2024-04-11,420.34,423.84,416.92,422.42,17966400
Cardinal Health,CAH,2024-04-11,105.27,105.74,103.83,103.89,1229000
Chevron,CVX,2024-04-11,151.55,151.55,148.01,149.95,7682500
Cigna,CI,2024-04-11,347.91,348.84,343.3,343.72,1081100
Ford Motor,F,2024-04-11,11.71,11.74,11.54,11.65,38383100
Bank Of America,BAC,2024-04-11,35.46,35.46,34.78,35.07,38604000
General Motors,GM,2024-04-11,43.22,43.31,42.52,43.16,19563000
Elevance Health,ELV,2024-04-11,496.64,496.64,487.6,489.99,880200
Citigroup,C,2024-04-11,57.15,57.66,56.35,57.49,18181900
Centene,CNC,2024-04-11,72.14,72.36,71.24,71.64,2249600
Home Depot,HD,2024-04-11,338.49,339.33,333.42,334.95,4104700
Marathon Petroleum,MPC,2024-04-11,204.37,206.02,201.4,204.51,2208700
Kroger,KR,2024-04-11,54.69,54.69,53.76,54.12,3272600
Phillips 66,PSX,2024-04-11,155.61,155.99,153.37,155.49,1997100
Fannie Mae,FNMA,2024-04-11,1.54,1.64,1.51,1.59,2501400
Valero Energy,VLO,2024-04-11,167.21,168.32,165.59,168.05,2414400
Meta Platforms,META,2024-04-11,518.47,521.2,514.67,520.51,10369500
Verizon Communications,VZ,2024-04-11,36.66,36.68,36.34,36.4,14782200
At&T,ATT.L,2024-04-11,351.5,355.0,348.5,352.0,563311
Comcast,CMCSA,2024-04-11,37.99,38.19,37.6,38.08,24560300
Wells Fargo,WFC,2024-04-11,54.71,54.73,53.42,54.44,18995600
Goldman Sachs Group,GS,2024-04-11,387.82,388.78,382.35,384.91,2176200
Freddie Mac,FMCC,2024-04-11,1.4,1.51,1.39,1.49,1863100
Target,TGT,2024-04-11,161.91,162.16,159.66,160.54,2247900
Humana,HUM.ST,2024-04-11,26.45,26.64,25.77,26.4,79770
Tesla,TSLA,2024-04-11,172.55,175.88,168.51,174.6,94516000
Morgan Stanley,MS,2024-04-11,86.93,87.01,80.57,82.3,24631800
Johnson & Johnson,JNJ,2024-04-11,143.82,143.88,141.52,141.9,8374400
Archer Daniels Midland,ADM,2024-04-11,59.99,60.09,58.5,58.67,3408200
