company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2004-10-05,11.68,11.77,11.62,11.72,29181900
Exxon Mobil Corporation,XOM,2004-10-05,24.26,24.46,24.25,24.36,10938300
Ford Motor Company,F,2004-10-05,6.68,6.73,6.68,6.72,5888500
General Electric Company,GE,2004-10-05,97.55,97.63,96.78,97.43,2607045
ConocoPhillips,COP,2004-10-05,16.16,16.49,16.15,16.48,9367237
"Citigroup, Inc.",C,2004-10-05,274.76,276.06,272.31,273.54,1264000
International Business Machines Corporation,IBM,2004-10-05,44.87,44.91,44.45,44.54,5387632
"American International Group,Inc.",AIG,2004-10-05,816.45,818.49,796.28,798.44,589545
Verizon Communications Inc.,VZ,2004-10-05,12.51,12.73,12.51,12.67,6819576
"Altria Group, Inc.",MO,2004-10-05,3.21,3.22,3.18,3.19,4263700
McKesson Corporation,MCK,2004-10-05,21.81,22.09,21.7,21.72,2569900
"Cardinal Health, Inc.",CAH,2004-10-05,19.92,19.99,19.78,19.8,1992200
The Kroger Company,KR,2004-10-05,5.49,5.49,5.45,5.48,6613400
Fannie Mae,FNMA,2004-10-05,59.02,59.5,58.43,59.32,8180900
The Boeing Company,BA,2004-10-05,36.26,36.31,35.77,35.9,3402200
Target Corporation,TGT,2004-10-05,28.44,28.71,28.07,28.31,2666500
Bank of America Corporation,BAC,2004-10-05,27.67,27.92,27.64,27.8,8014600
Pfizer Inc.,PFIZER.NS,2004-10-05,282.13,285.89,281.02,282.1,15495
J.P. Morgan Chase & Co.,JPM,2004-10-05,22.68,22.75,22.32,22.55,12012800
Time Warner Inc.,T,2004-10-05,4.56,4.61,4.54,4.6,11072082
Costco Wholesale Corporation,COST,2004-10-05,28.99,29.32,28.81,28.92,2934300
Johnson & Johnson,JNJ,2004-10-05,31.55,31.65,31.43,31.6,3826700
Valero Energy Corp,VLO,2004-10-05,10.45,10.73,10.45,10.67,14449552
MetLife Inc.,MET,2004-10-05,20.25,20.29,20.01,20.22,2826879
Morgan Stanley,MS,2004-10-05,26.56,26.63,26.03,26.11,4424100
AT&T,ATT.L,2004-10-05,18.2,18.2,18.2,18.2,0
"United Parcel Service, Inc.",UPS,2004-10-05,39.73,39.73,39.42,39.57,1806300
Microsoft Corporation,MSFT,2004-10-05,17.4,17.58,17.37,17.54,58017700
The Allstate Corporation,ALL,2004-10-05,29.13,29.21,28.77,28.94,2656700
Lockheed Martin Corporation,LMT,2004-10-05,31.31,31.51,31.24,31.32,1706800
Wells Fargo,WFC,2004-10-05,16.74,16.85,16.71,16.77,5706000
"Lowe's Companies, Inc.",LOW,2004-10-05,19.71,19.76,19.52,19.59,6515600
Intel Corporation,INTC,2004-10-05,12.14,12.39,12.11,12.3,72053700
"UnitedHealth Group, Incorporated",UNH,2004-10-05,28.65,29.17,28.59,28.88,5189200
Northrop Grumman Corporation,NOC,2004-10-05,30.66,30.74,30.48,30.73,1319535
"Prudential Financial, Inc.",PRU,2004-10-05,23.77,23.84,23.69,23.81,1805200
The Walt Disney Company,DIS,2004-10-05,18.66,18.99,18.62,18.9,8125697
"Motorola, Inc.",MSI,2004-10-05,50.26,50.9,49.96,50.76,2746544
"PepsiCo, Inc.",PEP,2004-10-05,27.85,27.98,27.38,27.41,6023500
CVS Corporation,CVS,2004-10-05,14.29,14.46,14.19,14.33,3276400
Sysco Corporation,SYY,2004-10-05,17.12,17.13,16.86,16.92,2632400
American Express Company,AXP,2004-10-05,33.89,33.93,33.65,33.81,3657146
International Paper Company,IP,2004-10-05,17.34,17.46,17.19,17.43,1898500
"Tyson Foods, Inc.",TSN,2004-10-05,11.59,11.62,11.34,11.39,1149200
"Goldman Sachs Group, Inc.",GS,2004-10-05,68.67,68.78,67.83,68.03,3938300
Duke Energy,DUK,2004-10-05,15.45,15.49,15.41,15.46,1423794
Honeywell International Inc.,HON,2004-10-05,20.33,20.52,20.24,20.35,2131973
"Caterpillar, Inc.",CAT,2004-10-05,24.01,24.03,23.67,23.75,4108400
Best Buy Co. Inc.,BBY,2004-10-05,20.83,20.84,20.6,20.65,2329500
"Johnson Controls, Inc.",JCI,2004-10-05,31.84,32.04,31.56,31.69,4054620
FedEx Corporation,FDX,2004-10-05,71.16,71.41,70.66,70.96,1211600
"Merck & Co., Inc.",MRK,2004-10-05,15.27,15.28,14.91,14.91,28795582
"ConAgra Foods, Incorporated",CAG,2004-10-05,9.67,9.74,9.64,9.69,1340512
"Alcoa, Inc.",AA,2004-10-05,63.25,63.91,62.63,62.71,1790553
Electronic Data Systems,EA,2004-10-05,43.67,44.35,43.29,44.12,4228600
Comcast Corporation,CMCSA,2004-10-05,6.64,6.75,6.63,6.73,19671300
Weyerhaeuser Company,WY,2004-10-05,12.02,12.02,11.77,11.97,2227800
Abbott Laboratories,ABT,2004-10-05,12.42,12.48,12.38,12.44,5495415
"AutoNation, Inc.",AN,2004-10-05,17.3,17.37,17.08,17.12,635300
"The Williams Companies, Inc.",WMB,2004-10-05,4.23,4.33,4.21,4.32,5329490
"Cisco Systems, Inc.",CSCO,2004-10-05,12.29,12.52,12.29,12.42,40998700
