company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2003-01-09,10.99,11.26,10.99,11.24,29654400
Exxon Mobil Corporation,XOM,2003-01-09,16.55,16.91,16.55,16.85,11459700
Ford Motor Company,F,2003-01-09,4.49,4.62,4.49,4.59,7114100
General Electric Company,GE,2003-01-09,70.43,70.97,70.1,70.84,4042077
"Citigroup, Inc.",C,2003-01-09,214.76,219.43,214.76,216.1,1523520
International Business Machines Corporation,IBM,2003-01-09,42.66,43.8,42.66,43.79,11204334
"American International Group,Inc.",AIG,2003-01-09,721.35,744.6,721.35,744.0,216445
Verizon Communications Inc.,VZ,2003-01-09,11.76,11.93,11.61,11.68,8739688
"Altria Group, Inc.",MO,2003-01-09,2.48,2.51,2.47,2.51,7020800
ConocoPhillips,COP,2003-01-09,8.57,8.7,8.57,8.69,6861454
The Boeing Company,BA,2003-01-09,22.76,22.96,22.5,22.86,3166100
Fannie Mae,FNMA,2003-01-09,59.16,59.22,58.19,58.54,3406500
"Merck & Co., Inc.",MRK,2003-01-09,23.61,24.01,23.41,23.93,7411037
The Kroger Company,KR,2003-01-09,5.64,5.7,5.64,5.67,6315400
"Cardinal Health, Inc.",CAH,2003-01-09,28.41,28.81,28.17,28.49,2124600
McKesson Corporation,MCK,2003-01-09,23.49,23.87,23.49,23.87,729700
AT&T,ATT.L,2003-01-09,14.2,14.2,14.2,14.2,0
Bank of America Corporation,BAC,2003-01-09,20.74,20.93,20.74,20.91,8655400
Target Corporation,TGT,2003-01-09,18.37,18.98,18.37,18.88,6948300
J.P. Morgan Chase & Co.,JPM,2003-01-09,14.33,14.61,14.33,14.57,11205600
Freddie Mac,FMCC,2003-01-09,54.7,54.92,54.2,54.36,4099000
Costco Wholesale Corporation,COST,2003-01-09,20.04,20.49,19.94,20.41,8319500
Johnson & Johnson,JNJ,2003-01-09,30.0,30.39,29.76,30.26,5949800
Pfizer Inc.,PFIZER.NS,2003-01-09,200.57,200.57,198.48,198.69,8928
MetLife Inc.,MET,2003-01-09,14.03,14.65,14.0,14.65,3501650
Morgan Stanley,MS,2003-01-09,21.49,22.44,21.49,22.36,5082600
"United Parcel Service, Inc.",UPS,2003-01-09,31.83,32.13,31.78,32.12,2114000
The Allstate Corporation,ALL,2003-01-09,21.69,21.95,21.58,21.84,2329800
Wells Fargo & Co.,WFC,2003-01-09,12.66,12.8,12.62,12.72,7303400
Microsoft Corporation,MSFT,2003-01-09,16.71,17.08,16.65,17.05,61808000
"ConAgra Foods, Incorporated",CAG,2003-01-09,8.91,9.0,8.83,9.0,1336657
Valero Energy Corp,VLO,2003-01-09,4.5,4.72,4.49,4.7,5589027
Lockheed Martin Corporation,LMT,2003-01-09,30.22,30.22,29.01,29.81,3670000
"Prudential Financial, Inc.",PRU,2003-01-09,15.79,16.8,15.76,16.27,5695200
Intel,INTC,2003-01-09,9.66,9.95,9.65,9.76,58692700
"Motorola, Inc.",MSI,2003-01-09,25.46,26.19,25.38,25.85,3627298
"Lowe's Companies, Inc.",LOW,2003-01-09,13.27,13.61,13.27,13.56,14986400
The Walt Disney Company,DIS,2003-01-09,13.96,14.35,13.93,14.18,7355195
"PepsiCo, Inc.",PEP,2003-01-09,23.23,23.42,22.99,23.34,3762800
"UnitedHealth Group, Incorporated",UNH,2003-01-09,16.52,16.68,16.32,16.52,7050800
International Paper Company,IP,2003-01-09,14.54,14.94,14.48,14.89,2854710
CVS Corporation,CVS,2003-01-09,8.11,8.28,8.1,8.26,4640200
American Express Company,AXP,2003-01-09,23.69,24.37,23.69,24.1,6270193
Archer Daniels Midland Company,ADM,2003-01-09,7.18,7.28,7.14,7.27,848800
"Tyson Foods, Inc.",TSN,2003-01-09,7.77,7.97,7.74,7.81,1078600
Sysco Corporation,SYY,2003-01-09,16.38,16.54,16.35,16.45,1582600
"Goldman Sachs Group, Inc.",GS,2003-01-09,51.56,52.48,50.99,52.42,3924000
Honeywell International Inc.,HON,2003-01-09,13.35,13.73,13.24,13.67,3952446
Electronic Data Systems Corporation,EA,2003-01-09,24.49,24.96,24.45,24.7,12086400
"Alcoa, Inc.",AA,2003-01-09,39.46,40.54,39.28,40.45,4032584
FedEx Corporation,FDX,2003-01-09,46.62,46.89,46.31,46.54,1413100
"Caterpillar, Inc.",CAT,2003-01-09,13.25,13.49,13.17,13.46,2916600
"Johnson Controls, Inc.",JCI,2003-01-09,17.34,17.73,17.13,17.48,21366564
CIGNA Corporation,CI,2003-01-09,12.47,12.92,12.47,12.77,3000000
Best Buy Co. Inc.,BBY,2003-01-09,9.62,10.23,9.62,10.2,13557750
"AutoNation, Inc.",AN,2003-01-09,12.41,12.48,12.26,12.34,984800
"Cisco Systems, Inc.",CSCO,2003-01-09,9.56,9.83,9.53,9.73,75284400
Weyerhaeuser Company,WY,2003-01-09,8.72,8.92,8.72,8.88,1317700
Northrop Grumman Corporation,NOC,2003-01-09,27.62,27.76,27.03,27.76,4202988
Abbott Laboratories,ABT,2003-01-09,9.81,9.96,9.77,9.83,8390048
