company,ticker,date,open,high,low,close,volume
Walmart,WMT,2015-04-21,21.42,21.48,21.23,21.26,18600600
Exxon Mobil,XOM,2015-04-21,54.93,55.08,54.49,54.61,10100500
Chevron,CVX,2015-04-21,69.31,69.74,68.84,69.1,5674900
General Motors,GM,2015-04-21,29.12,29.21,28.73,28.98,17130500
Phillips 66,PSX,2015-04-21,53.37,53.6,52.96,53.5,2458100
General Electric,GE,2015-04-21,111.79,111.91,109.8,110.09,16040335
Ford Motor,F,2015-04-21,8.93,8.96,8.84,8.87,18509500
CVS Health,CVS,2015-04-21,74.55,74.86,74.27,74.49,5004400
McKesson,MCK,2015-04-21,212.83,213.65,212.06,213.33,937300
AT&T,ATT.L,2015-04-21,62.92,63.04,62.0,62.45,187690
Valero Energy,VLO,2015-04-21,37.75,38.49,37.67,38.32,5381600
UnitedHealth Group,UNH,2015-04-21,100.76,101.29,100.56,101.0,3379800
Verizon,VZ,2015-04-21,28.35,28.6,28.06,28.47,33469100
Fannie Mae,FNMA,2015-04-21,2.87,2.87,2.76,2.82,2078300
Costco,COST,2015-04-21,122.68,123.6,122.37,122.98,1616700
HP,HP,2015-04-21,43.99,44.28,42.49,42.7,2405700
Kroger,KR,2015-04-21,28.95,29.27,28.92,29.12,9568400
JP Morgan Chase,JPM,2015-04-21,47.66,47.87,46.76,46.9,14985100
Express Scripts Holding,ESH.BE,2015-04-21,8.45,8.45,8.45,8.45,0
Bank of America Corp.,BAC,2015-04-21,12.48,12.51,12.35,12.4,64033100
IBM,IBM,2015-04-21,101.26,102.06,100.02,100.15,10129046
Marathon Petroleum,MPC,2015-04-21,35.65,36.0,35.53,35.88,3214200
Cardinal Health,CAH,2015-04-21,67.24,67.62,67.07,67.21,1000900
Boeing,BA,2015-04-21,135.09,135.6,133.76,134.94,3772900
Citigroup,C,2015-04-21,39.74,39.83,38.92,39.1,19554400
Wells Fargo,WFC,2015-04-21,40.31,40.54,40.05,40.11,10954200
Microsoft,MSFT,2015-04-21,36.91,37.04,36.51,36.61,26013800
Procter & Gamble,PG,2015-04-21,61.77,62.07,61.41,61.54,7696400
Home Depot,HD,2015-04-21,88.7,89.08,87.92,88.44,3899500
Archer Daniels Midland,ADM,2015-04-21,35.19,35.35,34.9,34.92,2321900
Target,TGT,2015-04-21,59.33,59.48,58.97,59.1,2929400
Johnson & Johnson,JNJ,2015-04-21,75.11,75.35,74.73,74.84,6532700
MetLife,MET,2015-04-21,31.59,31.77,31.1,31.28,7241837
Alphabet,GOOGL,2015-04-21,27.13,27.2,26.92,26.96,29128000
Freddie Mac,FMCC,2015-04-21,2.73,2.75,2.62,2.69,1082000
Comcast,CMCSA,2015-04-21,23.01,23.31,22.83,23.03,37674400
PepsiCo,PEP,2015-04-21,71.02,71.29,70.54,70.72,4184300
AIG,AIG,2015-04-21,44.56,44.63,43.7,43.82,8168100
UPS,UPS,2015-04-21,66.28,66.52,65.96,66.27,3277600
Lowe's,X1G.PA,2015-04-21,224.65,224.65,224.65,224.65,0
ConocoPhillips,COP,2015-04-21,48.6,48.86,47.92,48.18,5563400
Intel,INTC,2015-04-21,25.45,25.48,24.94,25.06,19023800
Energy Transfer Equity,ET,2015-04-21,13.46,13.5,13.28,13.4,1351400
Caterpillar,CAT,2015-04-21,64.93,65.17,64.13,64.36,5620900
Prudential Financial,PRU,2015-04-21,50.13,50.31,49.63,49.86,1511700
Pfizer,PFIZER.NS,2015-04-21,1896.6,1925.95,1851.14,1909.93,9773
Walt Disney,DIS,2015-04-21,99.86,99.91,98.62,98.71,4579400
Enterprise Products Partners,EPD,2015-04-21,16.0,16.13,15.84,15.9,1861700
Cisco Systems,CSCO,2015-04-21,20.77,20.91,20.73,20.75,23956900
Sysco,SYY,2015-04-21,28.42,28.7,28.38,28.62,2353200
Lockheed Martin,LMT,2015-04-21,149.37,149.59,147.15,148.04,1421000
FedEx,FDX,2015-04-21,145.18,146.05,144.88,145.59,1086500
Johnson Controls,JCI,2015-04-21,31.34,31.57,30.96,31.04,1722438
Plains GP Holdings,PAGP,2015-04-21,35.81,35.86,35.47,35.6,340575
World Fuel Services,WFK.BE,2015-04-21,45.07,45.33,44.2,44.4,0
American Airlines Group,AAL,2015-04-21,47.47,48.82,46.96,48.76,10850300
Merck,MRK,2015-04-21,39.98,40.0,39.57,39.74,9699764
Best Buy,BBY,2015-04-21,25.37,25.53,25.05,25.16,4535800
Delta Air Lines,DAL,2015-04-21,40.27,40.7,39.98,40.56,9400600
Honeywell International,HON,2015-04-21,73.8,74.01,72.6,72.83,3515190
Goldman Sachs Group,GS,2015-04-21,161.34,161.77,159.4,159.61,1868300
United Continental Holdings,UAL,2015-04-21,62.7,63.92,62.08,63.7,5716600
New York Life Insurance,601336.SS,2015-04-21,40.85,42.41,40.85,41.94,29399139
Oracle,ORCL,2015-04-21,37.12,37.42,37.02,37.04,9312900
Morgan Stanley,MS,2015-04-21,27.5,27.78,27.3,27.34,11380900
Tyson Foods,TSN,2015-04-21,30.02,30.16,29.26,29.95,6741700
Deere,DE,2015-04-21,73.98,74.09,72.9,73.07,2215200
DuPont,DPT.PA,2015-04-21,0.18,0.19,0.18,0.19,10920
American Express,AXP,2015-04-21,66.52,66.88,66.4,66.44,5125000
Allstate,ALL,2015-04-21,56.68,56.84,56.19,56.27,1566500
Cigna,CI,2015-04-21,120.21,120.77,119.63,120.09,1849400
Mondelez International,MDLZ,2015-04-21,29.46,29.49,28.92,29.01,19475100
Halliburton,HAL,2015-04-21,39.05,39.19,38.15,38.51,17264400
3M,MMM,2015-04-21,97.64,97.67,96.45,96.67,2356718
Sears Holdings,SRSCQ,2015-04-21,12.48,12.48,12.48,12.48,0
General Dynamics,GD,2015-04-21,106.31,106.55,105.43,105.77,742300
