company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2006-05-22,30.69,31.43,30.49,31.11,22810600
"Wal-Mart Stores, Inc.",WMT,2006-05-22,10.61,10.72,10.57,10.62,29745900
Chevron Corporation,CVX,2006-05-22,27.36,27.71,26.9,27.46,10186800
Ford Motor Company,F,2006-05-22,3.57,3.57,3.48,3.52,29355200
ConocoPhillips,COP,2006-05-22,24.51,24.99,24.11,24.72,15161812
General Electric Company,GE,2006-05-22,101.36,102.28,101.27,101.42,5573260
"Citigroup, Inc.",C,2006-05-22,319.3,323.18,319.11,321.21,1804030
"American International Group,Inc.",AIG,2006-05-22,738.44,749.26,737.1,744.52,528495
International Business Machines Corporation,IBM,2006-05-22,41.44,41.7,41.22,41.54,6538441
Bank of America Corporation,BAC,2006-05-22,31.95,32.25,31.84,31.94,16162600
Valero Energy Corporation,VLO,2006-05-22,29.38,29.8,28.59,29.37,17230828
McKesson Corporation,MCK,2006-05-22,41.68,42.18,41.59,41.65,1825700
J.P. Morgan Chase & Co.,JPM,2006-05-22,25.81,25.93,25.56,25.74,14742200
Verizon Communications Inc.,VZ,2006-05-22,10.26,10.39,10.23,10.25,12907602
"Cardinal Health, Inc.",CAH,2006-05-22,30.81,31.02,30.66,30.72,1669200
"Altria Group, Inc.",MO,2006-05-22,5.08,5.11,5.05,5.08,7742400
The Kroger Company,KR,2006-05-22,6.99,7.17,6.98,7.11,5009200
The Boeing Company,BA,2006-05-22,60.55,61.68,60.24,61.45,4535100
Costco Wholesale Corporation,COST,2006-05-22,36.75,37.18,36.67,36.94,2864000
Target Corporation,TGT,2006-05-22,30.23,30.49,29.97,30.27,5004500
Morgan Stanley,MS,2006-05-22,32.45,32.6,31.42,32.27,6114700
Pfizer Inc.,PFIZER.NS,2006-05-22,532.75,532.75,493.12,509.65,14919
Johnson & Johnson,JNJ,2006-05-22,33.82,34.11,33.8,33.92,9614000
"MetLife, Inc.",MET,2006-05-22,26.66,26.85,26.37,26.61,2764271
UnitedHealth Group Incorporated,UNH,2006-05-22,34.79,34.9,33.97,34.08,12017300
AT&T Inc.,ATT.L,2006-05-22,20.7,20.88,20.7,20.8,0
Time Warner Inc.,T,2006-05-22,4.82,4.89,4.79,4.81,23233817
"The Goldman Sachs Group, Inc.",TGS,2006-05-22,2.29,2.29,2.15,2.15,16800
"Lowe's Companies, Inc.",LOW,2006-05-22,22.13,22.29,21.04,21.33,21064600
"United Parcel Service, Inc.",UPS,2006-05-22,42.56,42.89,42.14,42.56,3239600
Wells Fargo & Company,WFC,2006-05-22,19.43,19.78,19.42,19.6,11066200
Microsoft Corporation,MSFT,2006-05-22,15.79,16.17,15.77,16.07,87322300
Intel Corporation,INTC,2006-05-22,10.72,10.91,10.63,10.65,84566300
Lockheed Martin Corporation,LMT,2006-05-22,41.89,42.29,41.75,42.07,2269400
CVS Corporation,CVS,2006-05-22,19.02,19.12,18.72,18.72,4244600
"Motorola, Inc.",MSI,2006-05-22,61.71,63.4,61.43,62.73,4837823
"Caterpillar, Inc.",CAT,2006-05-22,43.88,44.72,43.85,44.41,7251400
The Allstate Corporation,ALL,2006-05-22,34.87,35.14,34.65,34.85,2202700
"PepsiCo, Inc.",PEP,2006-05-22,33.32,33.99,33.29,33.81,5482200
"Lehman Brothers Holdings, Inc.",LEHNQ,2006-05-22,19.12,19.12,19.05,19.12,10200
The Walt Disney Company,DIS,2006-05-22,24.29,24.47,24.09,24.21,12137658
"Prudential Financial, Inc.",PRU,2006-05-22,38.79,38.79,38.02,38.19,1936100
"Plains All American Pipeline, L.P.",PAA,2006-05-22,5.86,5.88,5.77,5.83,336400
Northrop Grumman Corporation,NOC,2006-05-22,39.53,40.39,39.41,40.12,2100166
Sysco Corporation,SYY,2006-05-22,17.23,17.48,17.18,17.38,2555700
American Express Company,AXP,2006-05-22,38.6,39.11,38.19,38.61,7965500
FedEx Corporation,FDX,2006-05-22,89.1,90.05,88.03,89.79,1822200
Honeywell International Inc.,HON,2006-05-22,24.03,24.25,23.77,24.02,3364837
"Johnson Controls, Inc.",JCI,2006-05-22,28.06,28.35,27.96,28.17,2878640
Best Buy Co. Inc.,BBY,2006-05-22,30.85,30.86,29.68,29.94,4992600
The Hartford Financial Services Group Inc.,HFF.BE,2006-05-22,48.82,48.82,48.82,48.82,0
"Alcoa, Inc.",AA,2006-05-22,60.73,60.79,58.45,60.3,4208906
"Tyson Foods, Inc.",TSN,2006-05-22,12.06,12.36,12.06,12.24,6286200
International Paper Company,IP,2006-05-22,15.09,15.12,14.81,15.01,2208492
"Cisco Systems, Inc.",CSCO,2006-05-22,13.41,13.59,13.34,13.4,55276800
"Federated Department Stores, Inc.",FHI,2006-05-22,11.85,11.89,11.69,11.78,668000
Weyerhaeuser Company,WY,2006-05-22,12.36,12.42,12.21,12.34,1428700
Massachusetts Financial Group,MFG.AX,2006-05-22,0.38,0.39,0.38,0.39,21848
Abbott Laboratories,ABT,2006-05-22,12.85,13.13,12.82,12.83,10409546
Comcast Corporation,CMCSA,2006-05-22,7.25,7.3,7.07,7.17,45882000
"Merck & Co., Inc.",MRK,2006-05-22,16.49,16.63,16.48,16.54,13181325
Deere & Company,DE,2006-05-22,28.9,28.9,28.29,28.59,4249600
General Dynamics Corporation,GD,2006-05-22,41.65,42.28,41.19,42.03,1858500
