company,ticker,date,open,high,low,close,volume
Walmart,WMT,2018-12-06,28.56,28.7,28.01,28.51,31101600
Exxon Mobil,XOM,2018-12-06,56.34,56.66,55.56,56.62,23218100
Apple,APLE,2018-12-06,11.11,11.32,11.01,11.31,2104500
UnitedHealth Group,UNH,2018-12-06,245.1,248.62,238.12,248.54,6694600
McKesson,MCK,2018-12-06,117.8,120.15,114.02,120.08,3005900
CVS Health,CVS,2018-12-06,62.09,62.21,58.89,61.03,15678500
AT&T,ATT.L,2018-12-06,129.5,130.5,127.5,127.5,335700
General Motors,GM,2018-12-06,32.76,32.77,32.0,32.72,14533700
Ford Motor,F,2018-12-06,6.38,6.38,6.24,6.31,53963600
Chevron,CVX,2018-12-06,84.81,85.4,83.11,85.23,10715700
Cardinal Health,CAH,2018-12-06,44.26,44.52,42.37,44.52,4844900
Costco,COST,2018-12-06,206.37,211.73,205.16,211.13,4029800
Verizon,VZ,2018-12-06,39.63,39.95,38.94,39.57,26880400
Kroger,KR,2018-12-06,24.59,25.5,23.88,25.42,16511700
General Electric,GE,2018-12-06,33.42,34.3,33.19,34.11,23571659
JPMorgan Chase,JPM,2018-12-06,86.3,86.59,84.55,86.45,27213900
Fannie Mae,FNMA,2018-12-06,1.2,1.22,1.19,1.21,3871300
Alphabet,GOOGL,2018-12-06,51.89,53.6,51.77,53.53,47436000
Home Depot,HD,2018-12-06,147.03,149.18,144.45,149.12,7571200
Bank of America Corp.,BAC,2018-12-06,22.25,22.33,21.66,22.29,133294200
Express Scripts Holding,ESH.BE,2018-12-06,1.88,1.88,1.88,1.88,0
Wells Fargo,WFC,2018-12-06,41.72,42.12,41.2,42.08,40310200
Boeing,BA,2018-12-06,320.65,324.19,308.32,322.51,9297400
Phillips 66,PSX,2018-12-06,67.67,69.84,67.12,69.78,4165300
Microsoft,MSFT,2018-12-06,99.01,102.21,98.24,102.16,49107400
Valero Energy,VLO,2018-12-06,58.56,59.29,57.67,59.18,4711100
Citigroup,C,2018-12-06,46.41,46.98,45.63,46.95,37802600
Comcast,CMCSA,2018-12-06,31.1,31.6,30.82,31.57,27455100
IBM,IBM,2018-12-06,84.37,87.32,84.08,87.32,7257148
Dell Technologies,DELL,2018-12-06,26.72,27.19,26.61,27.17,17103542
Johnson & Johnson,JNJ,2018-12-06,119.46,121.07,118.04,120.62,11572500
Freddie Mac,FMCC,2018-12-06,1.19,1.22,1.19,1.2,3093100
Target,TGT,2018-12-06,56.8,57.54,55.68,57.5,6304400
Lowe's,X1G.PA,2018-12-06,228.35,228.35,228.0,228.0,95
Marathon Petroleum,MPC,2018-12-06,50.21,50.81,49.35,50.75,7501300
Procter & Gamble,PG,2018-12-06,77.64,78.42,76.29,78.36,14199200
MetLife,MET,2018-12-06,32.75,32.76,31.61,32.43,11420500
UPS,UPS,2018-12-06,80.73,82.22,80.15,82.18,4269600
PepsiCo,PEP,2018-12-06,94.99,95.87,93.19,95.43,5191700
Intel,INTC,2018-12-06,40.28,41.65,40.04,41.63,31661700
Archer Daniels Midland,ADM,2018-12-06,36.89,37.03,35.91,37.01,5070400
FedEx,FDX,2018-12-06,187.14,190.06,184.93,189.84,2248100
Prudential Financial,PRU,2018-12-06,62.48,62.55,59.72,61.72,4863400
Sysco,SYY,2018-12-06,54.83,54.97,53.39,54.92,4944700
Disney,DIS,2018-12-06,108.05,110.25,107.19,110.24,10546200
Humana,HUM.ST,2018-12-06,57.65,57.65,56.59,56.59,11866
Pfizer,PFIZER.NS,2018-12-06,2394.48,2411.83,2369.32,2399.3,23587
HP,HP,2018-12-06,41.57,42.4,40.92,42.39,2179900
Lockheed Martin,LMT,2018-12-06,236.14,239.47,231.38,239.02,2793700
AIG,AIG,2018-12-06,33.23,33.38,32.01,32.77,14400100
Centene,CNC,2018-12-06,69.68,70.0,65.6,67.72,4839400
Cisco Systems,CSCO,2018-12-06,38.12,39.31,37.7,39.26,40133000
HCA Healthcare,HCA,2018-12-06,132.75,133.74,128.58,132.69,2121900
Energy Transfer Equity,ET,2018-12-06,7.6,7.72,7.39,7.66,15867800
Caterpillar,CAT,2018-12-06,107.49,110.47,106.48,110.19,6595200
Morgan Stanley,MS,2018-12-06,33.5,34.37,32.96,34.27,17552400
New York Life Insurance,601336.SS,2018-12-06,35.28,35.35,34.89,34.91,9028298
Goldman Sachs Group,GS,2018-12-06,154.82,157.85,153.81,157.18,5275500
American Airlines Group,AAL,2018-12-06,35.43,36.51,35.22,36.35,9378900
Best Buy,BBY,2018-12-06,47.12,47.97,46.41,47.9,5245100
Cigna,CI,2018-12-06,198.66,199.35,189.99,197.06,2854700
Charter Communications,CHTR,2018-12-06,318.58,326.97,313.83,326.78,1311900
Delta Air Lines,DAL,2018-12-06,53.27,54.77,53.15,54.63,9052500
Honeywell International,HON,2018-12-06,114.32,115.52,111.79,115.39,6308812
Merck,MRK,2018-12-06,59.21,60.29,58.33,60.29,17329518
Allstate,ALL,2018-12-06,72.99,73.37,71.04,72.53,2677100
Tyson Foods,TSN,2018-12-06,48.24,48.65,47.06,47.95,2480000
United Continental Holdings,UAL,2018-12-06,90.94,93.23,90.17,93.03,3766800
Oracle,ORCL,2018-12-06,43.03,43.05,41.14,42.07,39877000
Tech Data,TECH.OL,2018-12-06,31.1,32.2,31.0,32.1,2085
TIAA,TILIX,2018-12-06,16.93,16.93,16.93,16.93,0
TJX,TJX,2018-12-06,42.49,42.64,41.62,42.28,12052300
American Express,AXP,2018-12-06,96.16,98.66,95.38,98.54,7455200
Nike,NKE,2018-12-06,68.32,69.42,67.6,69.39,9693700
World Fuel Services,WFK.BE,2018-12-06,18.69,18.7,18.06,18.06,0
Exelon,EXC,2018-12-06,26.2,26.45,25.72,26.17,10213430
ConocoPhillips,COP,2018-12-06,50.99,52.32,50.51,52.32,8412000
3M,MMM,2018-12-06,129.47,131.72,128.55,131.46,3578193
Time Warner,T,2018-12-06,13.89,13.93,13.61,13.92,68847073
General Dynamics,GD,2018-12-06,145.07,145.94,140.32,145.18,2481700
USAA,UIPMX,2018-12-06,10.3,10.3,10.3,10.3,0
