company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2004-11-26,12.14,12.23,12.14,12.14,10665600
Exxon Mobil Corporation,XOM,2004-11-26,25.62,25.82,25.62,25.65,4497700
Ford Motor Company,F,2004-11-26,6.74,6.84,6.71,6.82,3225700
General Electric Company,GE,2004-11-26,101.87,101.95,101.41,101.41,1646323
ConocoPhillips,COP,2004-11-26,17.3,17.36,17.19,17.28,4109579
"Citigroup, Inc.",C,2004-11-26,282.44,282.62,281.51,281.63,532100
International Business Machines Corporation,IBM,2004-11-26,48.58,48.75,48.34,48.41,2305698
"American International Group,Inc.",AIG,2004-11-26,769.02,773.22,765.42,766.14,89865
Verizon Communications Inc.,VZ,2004-11-26,12.7,12.79,12.67,12.74,2136497
"Altria Group, Inc.",MO,2004-11-26,3.84,3.9,3.84,3.9,2234900
McKesson Corporation,MCK,2004-11-26,24.83,25.05,24.83,24.9,292400
"Cardinal Health, Inc.",CAH,2004-11-26,23.44,23.63,23.43,23.57,457700
The Kroger Company,KR,2004-11-26,5.73,5.75,5.71,5.72,1404000
Fannie Mae,FNMA,2004-11-26,61.32,61.75,61.26,61.35,942700
The Boeing Company,BA,2004-11-26,37.89,37.97,37.73,37.81,1456100
Target Corporation,TGT,2004-11-26,31.68,31.88,31.67,31.83,806800
Bank of America Corporation,BAC,2004-11-26,28.82,29.02,28.77,28.89,2400800
Pfizer Inc.,PFIZER.NS,2004-11-26,325.69,325.69,325.69,325.69,0
J.P. Morgan Chase & Co.,JPM,2004-11-26,21.54,21.59,21.48,21.53,3143500
Time Warner Inc.,T,2004-11-26,4.37,4.38,4.36,4.37,5338236
Costco Wholesale Corporation,COST,2004-11-26,33.15,33.52,32.99,33.4,656200
Johnson & Johnson,JNJ,2004-11-26,33.32,33.59,33.31,33.4,1672900
Valero Energy Corp,VLO,2004-11-26,11.98,12.21,11.96,12.16,2236136
MetLife Inc.,MET,2004-11-26,20.26,20.28,20.13,20.18,473035
Morgan Stanley,MS,2004-11-26,27.1,27.32,27.07,27.09,1518900
AT&T,ATT.L,2004-11-26,20.3,20.3,20.3,20.3,0
"United Parcel Service, Inc.",UPS,2004-11-26,43.18,43.27,42.94,43.15,540400
Microsoft Corporation,MSFT,2004-11-26,18.3,18.48,18.29,18.32,24398700
The Allstate Corporation,ALL,2004-11-26,30.61,30.9,30.54,30.73,927800
Lockheed Martin Corporation,LMT,2004-11-26,32.84,33.04,32.81,33.0,886500
Wells Fargo,WFC,2004-11-26,17.48,17.57,17.47,17.51,1774000
"Lowe's Companies, Inc.",LOW,2004-11-26,20.35,20.47,20.3,20.3,1652000
Intel Corporation,INTC,2004-11-26,13.52,13.65,13.4,13.42,23031100
"UnitedHealth Group, Incorporated",UNH,2004-11-26,32.24,32.94,32.24,32.82,1899600
Northrop Grumman Corporation,NOC,2004-11-26,32.59,32.82,32.59,32.72,515661
"Prudential Financial, Inc.",PRU,2004-11-26,24.59,24.82,24.47,24.71,579400
The Walt Disney Company,DIS,2004-11-26,21.55,21.64,21.29,21.47,1487481
"Motorola, Inc.",MSI,2004-11-26,50.6,51.14,50.6,50.79,930808
"PepsiCo, Inc.",PEP,2004-11-26,28.47,28.63,28.37,28.47,772100
CVS Corporation,CVS,2004-11-26,15.15,15.23,15.02,15.08,779200
Sysco Corporation,SYY,2004-11-26,19.63,19.75,19.45,19.61,1222800
American Express Company,AXP,2004-11-26,35.98,36.18,35.98,36.04,1520393
International Paper Company,IP,2004-11-26,17.78,17.99,17.73,17.92,1019172
"Tyson Foods, Inc.",TSN,2004-11-26,11.6,11.81,11.6,11.73,279600
"Goldman Sachs Group, Inc.",GS,2004-11-26,76.11,76.43,76.02,76.03,796200
Duke Energy,DUK,2004-11-26,17.21,17.44,17.21,17.37,635060
Honeywell International Inc.,HON,2004-11-26,20.08,20.21,20.02,20.02,874179
"Caterpillar, Inc.",CAT,2004-11-26,27.4,27.59,27.36,27.57,1418600
Best Buy Co. Inc.,BBY,2004-11-26,22.32,22.51,22.22,22.26,1865250
"Johnson Controls, Inc.",JCI,2004-11-26,34.35,34.67,34.35,34.44,823690
FedEx Corporation,FDX,2004-11-26,77.67,77.87,77.42,77.71,530400
"Merck & Co., Inc.",MRK,2004-11-26,12.2,12.39,12.2,12.36,7689281
"ConAgra Foods, Incorporated",CAG,2004-11-26,10.17,10.21,10.14,10.16,471852
"Alcoa, Inc.",AA,2004-11-26,63.74,65.29,63.74,65.03,1210071
Electronic Data Systems,EA,2004-11-26,46.99,47.0,46.44,46.48,1571900
Comcast Corporation,CMCSA,2004-11-26,7.04,7.08,6.99,6.99,5203800
Weyerhaeuser Company,WY,2004-11-26,12.09,12.18,12.09,12.14,388900
Abbott Laboratories,ABT,2004-11-26,12.52,12.72,12.51,12.61,1998958
"AutoNation, Inc.",AN,2004-11-26,18.5,18.62,18.44,18.56,219200
"The Williams Companies, Inc.",WMB,2004-11-26,5.63,5.75,5.58,5.69,3464303
"Cisco Systems, Inc.",CSCO,2004-11-26,12.45,12.61,12.41,12.51,19545000
