company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-11-06,39.12,39.59,38.94,39.53,18185000
"Wal-Mart Stores, Inc.",WMT,2009-11-06,12.16,12.22,12.08,12.21,37095900
Chevron Corporation,CVX,2009-11-06,40.0,40.53,39.8,40.51,7746600
ConocoPhillips,COP,2009-11-06,22.48,22.89,22.41,22.76,11081879
General Electric Company,GE,2009-11-06,51.7,53.46,51.18,52.9,34440387
Ford Motor Company,F,2009-11-06,3.81,3.99,3.78,3.99,159975800
AT&T Inc.,ATT.L,2009-11-06,22.7,22.7,22.7,23.0,65150
Valero Energy Corporation,VLO,2009-11-06,9.58,9.71,9.33,9.43,12869378
Bank of America Corporation,BAC,2009-11-06,11.64,11.87,11.56,11.73,152297800
"Citigroup, Inc.",C,2009-11-06,29.61,30.13,29.38,30.13,25344420
International Business Machines Corporation,IBM,2009-11-06,67.41,67.95,67.26,67.95,5208662
McKesson Corporation,MCK,2009-11-06,54.47,55.23,53.36,55.21,1734100
J.P. Morgan Chase & Co.,JPM,2009-11-06,28.71,29.08,28.56,28.94,27140000
Verizon Communications Inc.,VZ,2009-11-06,12.09,12.23,12.07,12.21,15891646
"Cardinal Health, Inc.",CAH,2009-11-06,19.13,19.63,19.13,19.55,2786200
CVS Caremark Corporation,CVS,2009-11-06,19.81,20.5,19.71,20.34,48999400
UnitedHealth Group Incorporated,UNH,2009-11-06,22.07,22.57,21.83,22.52,11891400
The Kroger Company,KR,2009-11-06,8.57,8.61,8.51,8.57,11360400
Costco Wholesale Corporation,COST,2009-11-06,41.98,42.34,41.73,42.16,2749300
"The Home Depot, Inc.",THD,2009-11-06,26.11,26.49,26.05,26.48,247500
Target Corporation,TGT,2009-11-06,31.82,32.06,31.53,31.88,5293300
Johnson & Johnson,JNJ,2009-11-06,37.4,37.65,37.17,37.62,8518500
Morgan Stanley,MS,2009-11-06,22.58,23.07,22.5,23.06,13185200
The Boeing Company,BA,2009-11-06,38.74,38.95,38.42,38.71,3212400
Microsoft Corporation,MSFT,2009-11-06,21.12,21.3,20.98,21.22,38908500
The Dow Chemical Company,TDC,2009-11-06,28.55,28.88,28.28,28.62,1421500
"MetLife, Inc.",MET,2009-11-06,18.31,18.91,18.15,18.52,5323441
"The Goldman Sachs Group, Inc.",TGS,2009-11-06,1.39,1.4,1.32,1.37,13000
Wells Fargo & Company,WFC,2009-11-06,17.63,18.03,17.54,17.89,37610100
"United Parcel Service, Inc.",UPS,2009-11-06,31.52,31.89,31.32,31.79,3276200
Caterpillar Inc.,CAT,2009-11-06,38.51,39.06,37.94,38.65,6160600
Pfizer Inc.,PFIZER.NS,2009-11-06,552.51,562.15,547.88,551.21,1149
"Lowe's Companies, Inc.",LOW,2009-11-06,15.1,15.72,15.1,15.63,27174300
Time Warner Inc.,T,2009-11-06,6.17,6.22,6.14,6.19,25291313
Sears Holdings Corporation,SRSCQ,2009-11-06,8.84,8.84,8.83,8.83,500
"PepsiCo, Inc.",PEP,2009-11-06,37.91,38.39,37.78,38.39,4831000
Kraft Foods Inc.,1959.T,2009-11-06,365.59,365.59,350.55,352.6,121000
Lockheed Martin Corporation,LMT,2009-11-06,43.92,44.98,43.92,44.89,3442100
Best Buy Co. Inc.,BBY,2009-11-06,23.88,24.21,23.68,24.03,3831200
"Cisco Systems, Inc.",CSCO,2009-11-06,15.42,15.61,15.39,15.5,36617400
"Johnson Controls, Inc.",JCI,2009-11-06,11.09,11.29,11.07,11.21,5879657
FedEx Corporation,FDX,2009-11-06,61.86,64.28,61.86,64.08,2895000
The Walt Disney Company,DIS,2009-11-06,24.38,24.56,24.0,24.19,11862600
Intel Corporation,INTC,2009-11-06,12.18,12.37,12.13,12.26,44158900
Sysco Corporation,SYY,2009-11-06,16.84,17.16,16.72,16.98,4567100
Honeywell International Inc.,HON,2009-11-06,23.59,23.82,23.46,23.72,4148761
Sprint Nextel Corporation,SIX.AX,2009-11-06,1.81,2.46,1.81,2.42,20217
Comcast Corporation,CMCSA,2009-11-06,5.02,5.21,4.95,5.15,56534600
Northrop Grumman Corporation,NOC,2009-11-06,33.52,34.0,32.97,33.97,2778639
American Express Company,AXP,2009-11-06,29.66,30.22,29.37,29.6,12060100
"Motorola, Inc.",MSI,2009-11-06,29.36,29.68,28.0,28.19,16701620
"Plains All American Pipeline, L.P.",PAA,2009-11-06,8.05,8.14,8.05,8.12,383200
Abbott Laboratories,ABT,2009-11-06,17.4,17.44,17.27,17.42,8325761
The Allstate Corporation,ALL,2009-11-06,19.9,20.27,19.88,20.13,3488400
General Dynamics Corporation,GD,2009-11-06,44.98,45.37,44.64,45.2,1677800
"Prudential Financial, Inc.",PRU,2009-11-06,23.52,24.58,23.34,24.33,6137200
Liberty Mutual Holding Company Inc.,LBTYA,2009-11-06,4.7,4.78,4.65,4.73,5103470
Deere & Company,DE,2009-11-06,35.13,35.72,34.44,34.67,4667900
"Tyson Foods, Inc.",TSN,2009-11-06,9.41,9.64,9.33,9.57,3629100
"Alcoa, Inc.",AA,2009-11-06,26.99,27.82,26.82,27.37,8224886
Murphy Oil Corporation,MUR,2009-11-06,29.83,30.37,29.59,29.95,2555243
Philip Morris International Inc.,PM,2009-11-06,22.87,23.08,22.73,23.03,6527600
Emerson Electric Co.,EMR,2009-11-06,26.29,26.59,26.11,26.42,3455100
3M Company,MMM,2009-11-06,38.5,38.99,38.41,38.78,2230779
International Paper Company,IP,2009-11-06,11.86,12.21,11.85,12.19,4247800
Occidental Petroleum Corporation,OXY,2009-11-06,49.03,49.83,48.7,49.39,3611981
"The Travelers Companies, Inc.",TTC,2009-11-06,8.0,8.1,7.91,8.01,2216800
