company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2002-10-02,11.18,11.35,10.96,11.09,34469400
Exxon Mobil Corporation,XOM,2002-10-02,15.51,16.17,15.11,15.3,19597200
Ford Motor Company,F,2002-10-02,4.33,4.33,4.1,4.13,11536400
General Electric Company,GE,2002-10-02,69.9,70.5,65.66,67.32,6267395
"Citigroup, Inc.",C,2002-10-02,176.55,180.62,170.16,171.9,2174180
International Business Machines Corporation,IBM,2002-10-02,30.74,31.15,29.32,29.96,11143352
Philip Morris Companies Inc.,TABAK.PR,2002-10-02,1747.16,1770.64,1747.16,1748.54,54
Verizon Communications Inc.,VZ,2002-10-02,8.41,8.76,8.31,8.58,15568271
"American International Group,Inc.",AIG,2002-10-02,688.63,702.92,669.33,669.68,416095
"American Electric Power Company, Inc.",AEP,2002-10-02,11.48,11.66,11.01,11.04,2257400
Duke Energy Corporation,DUK,2002-10-02,11.7,12.11,10.24,11.22,3765445
AT&T Corp.,ATT.L,2002-10-02,10.75,10.75,10.75,10.75,0
The Boeing Company,BA,2002-10-02,23.81,23.81,22.89,23.06,2978900
El Paso Corporation,EL.PA,2002-10-02,13.75,14.31,13.68,14.15,1796499
Bank of America Corporation,BAC,2002-10-02,18.73,19.09,18.34,18.47,15673000
Fannie Mae,FNMA,2002-10-02,55.72,57.38,54.67,55.2,7561600
J.P. Morgan Chase & Co.,JPM,2002-10-02,10.07,10.41,9.52,9.6,15141200
The Kroger Company,KR,2002-10-02,4.82,4.86,4.65,4.7,10654000
"Cardinal Health, Inc.",CAH,2002-10-02,29.19,29.53,28.56,28.58,2500600
"Merck & Co., Inc.",MRK,2002-10-02,18.68,19.04,18.52,18.68,6852348
"Reliant Energy, Incorporated",RELIANCE.NS,2002-10-02,13.75,13.75,13.75,13.75,0
Morgan Stanley Dean Witter & Co.,MS,2002-10-02,18.09,18.12,17.33,17.33,5792000
McKesson Corporation,MCK,2002-10-02,23.4,23.73,22.66,22.77,2474900
Target Corporation,TGT,2002-10-02,17.91,18.11,17.4,17.52,6507400
Freddie Mac,FMCC,2002-10-02,50.77,51.92,50.17,50.64,4013000
Costco Wholesale Corporation,COST,2002-10-02,22.05,22.11,20.86,21.12,5824200
Johnson & Johnson,JNJ,2002-10-02,30.51,31.24,30.51,30.92,14252400
Conoco Inc.,COP,2002-10-02,8.64,8.82,8.45,8.49,5053019
Pfizer Inc.,PFIZER.NS,2002-10-02,216.0,216.0,216.0,216.0,0
MetLife Inc.,MET,2002-10-02,11.83,12.0,11.53,11.61,2552999
"Goldman Sachs Group, Inc.",GS,2002-10-02,48.52,48.52,46.35,46.46,6330000
"United Parcel Service, Inc.",UPS,2002-10-02,32.06,32.13,31.61,31.65,4452600
"Motorola, Inc.",MSI,2002-10-02,27.04,28.34,26.26,26.39,2703676
The Allstate Corporation,ALL,2002-10-02,20.61,20.61,19.77,19.89,2195100
"ConAgra Foods, Incorporated",CAG,2002-10-02,8.62,8.65,8.09,8.31,3241156
"Prudential Financial, Inc.",PRU,2002-10-02,14.33,14.44,14.09,14.28,2542100
"PepsiCo, Inc.",PEP,2002-10-02,20.32,20.91,20.22,20.35,7850700
Wells Fargo & Co.,WFC,2002-10-02,12.65,12.72,12.4,12.51,12162000
Intel,INTC,2002-10-02,8.44,8.7,8.14,8.18,78381500
International Paper Company,IP,2002-10-02,13.93,13.99,13.55,13.68,2777721
Microsoft Corporation,MSFT,2002-10-02,14.08,14.3,13.79,13.93,103488600
The Walt Disney Company,DIS,2002-10-02,12.16,12.93,12.03,12.58,15243588
Lockheed Martin Corporation,LMT,2002-10-02,34.88,35.04,34.07,34.07,2600100
Honeywell International Inc.,HON,2002-10-02,12.13,12.28,11.5,11.58,3214040
"UnitedHealth Group, Incorporated",UNH,2002-10-02,17.19,17.59,17.19,17.49,9407200
"Alcoa, Inc.",AA,2002-10-02,36.88,37.42,35.47,36.35,2873949
American Express Company,AXP,2002-10-02,20.48,20.66,19.57,19.69,5260939
"Cisco Systems, Inc.",CSCO,2002-10-02,6.97,6.99,6.35,6.54,151829300
CVS Corporation,CVS,2002-10-02,7.85,8.35,7.83,8.04,4932800
Sysco Corporation,SYY,2002-10-02,15.78,15.88,15.27,15.3,3582200
Electronic Data Systems Corporation,EA,2002-10-02,32.29,32.85,32.02,32.34,9430800
"Caterpillar, Inc.",CAT,2002-10-02,10.77,10.89,10.62,10.64,3301000
Archer Daniels Midland Company,ADM,2002-10-02,7.23,7.46,7.21,7.22,1487700
"AutoNation, Inc.",AN,2002-10-02,11.61,11.89,11.47,11.49,762600
