company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2011-01-24,13.57,13.73,13.55,13.73,33222600
Exxon Mobil Corporation,XOM,2011-01-24,44.36,44.55,43.94,44.22,24871600
Chevron Corporation,CVX,2011-01-24,51.33,51.68,51.21,51.45,7282800
ConocoPhillips,COP,2011-01-24,30.8,31.02,30.6,30.95,12675836
Fannie Mae,FNMA,2011-01-24,0.39,0.48,0.39,0.47,44630600
General Electric Company,GE,2011-01-24,71.17,71.85,70.5,71.57,20563086
General Motors Corporation,GM,2011-01-24,28.18,28.29,27.67,28.12,12202800
Bank of America Corporation,BAC,2011-01-24,11.14,11.15,10.85,10.88,225424700
Ford Motor Company,F,2011-01-24,9.27,9.27,9.13,9.22,51698600
AT&T Inc.,ATT.L,2011-01-24,33.3,33.3,33.3,33.55,114060
J.P. Morgan Chase & Co.,JPM,2011-01-24,30.27,30.45,30.04,30.15,27826800
"Citigroup, Inc.",C,2011-01-24,36.43,36.51,35.84,36.06,37250070
McKesson Corporation,MCK,2011-01-24,65.52,66.35,65.49,66.31,2042600
Verizon Communications Inc.,VZ,2011-01-24,16.57,16.76,16.57,16.74,15934400
"American International Group,Inc.",AIG,2011-01-24,32.76,32.82,31.51,31.95,9819800
International Business Machines Corporation,IBM,2011-01-24,87.16,89.61,87.11,89.52,7620215
"Cardinal Health, Inc.",CAH,2011-01-24,28.11,28.33,28.1,28.24,3173700
Freddie Mac,FMCC,2011-01-24,0.38,0.5,0.38,0.49,25829900
CVS Caremark Corporation,CVS,2011-01-24,24.46,24.56,24.2,24.23,7058100
UnitedHealth Group Incorporated,UNH,2011-01-24,32.12,32.19,31.56,31.65,7604100
Wells Fargo & Company,WFC,2011-01-24,21.59,21.73,21.56,21.73,27472000
Valero Energy Corporation,VLO,2011-01-24,13.31,13.47,13.2,13.46,7696290
The Kroger Company,KR,2011-01-24,8.12,8.24,8.12,8.17,10975600
Costco Wholesale Corporation,COST,2011-01-24,52.4,52.42,52.06,52.23,2212600
"The Home Depot, Inc.",THD,2011-01-24,39.22,39.33,38.88,38.9,692700
Pfizer Inc.,PFIZER.NS,2011-01-24,770.78,778.31,766.87,776.31,4304
Target Corporation,TGT,2011-01-24,36.36,36.6,35.88,36.5,5538100
The Boeing Company,BA,2011-01-24,57.12,58.16,57.12,58.09,5497100
Microsoft Corporation,MSFT,2011-01-24,21.38,21.79,21.35,21.65,52047800
Johnson & Johnson,JNJ,2011-01-24,40.73,40.83,40.47,40.51,11373000
"PepsiCo, Inc.",PEP,2011-01-24,42.42,42.68,42.3,42.68,4713700
The Dow Chemical Company,TDC,2011-01-24,44.86,45.9,44.5,45.8,1487100
"MetLife, Inc.",MET,2011-01-24,26.01,26.07,25.75,25.9,4900447
Best Buy Co. Inc.,BBY,2011-01-24,21.4,21.48,21.27,21.46,4624200
"United Parcel Service, Inc.",UPS,2011-01-24,43.76,44.05,43.56,44.02,3255700
Kraft Foods Inc.,1959.T,2011-01-24,366.05,379.3,365.36,379.3,92000
"Lowe's Companies, Inc.",LOW,2011-01-24,19.03,19.19,18.99,19.14,6561600
Lockheed Martin Corporation,LMT,2011-01-24,50.15,50.34,49.37,49.61,6903800
"Merck & Co., Inc.",MRK,2011-01-24,19.92,19.92,19.79,19.81,20575908
"The Goldman Sachs Group, Inc.",TGS,2011-01-24,2.8,2.81,2.77,2.79,50300
Intel Corporation,INTC,2011-01-24,14.04,14.18,13.97,14.18,82375700
Sears Holdings Corporation,SRSCQ,2011-01-24,10.83,10.83,10.83,10.83,0
Caterpillar Inc.,CAT,2011-01-24,64.1,65.47,63.96,65.38,4615000
"Cisco Systems, Inc.",CSCO,2011-01-24,13.56,13.78,13.49,13.77,44068400
Morgan Stanley,MS,2011-01-24,20.98,21.37,20.95,21.2,16702600
"Prudential Financial, Inc.",PRU,2011-01-24,34.18,34.29,33.78,34.07,2223600
The Walt Disney Company,DIS,2011-01-24,34.33,34.6,34.25,34.59,7794300
Comcast Corporation,CMCSA,2011-01-24,8.51,8.57,8.5,8.55,22758200
Sysco Corporation,SYY,2011-01-24,19.74,19.76,19.58,19.6,3632000
Abbott Laboratories,ABT,2011-01-24,16.9,17.0,16.89,16.99,15529179
Northrop Grumman Corporation,NOC,2011-01-24,46.85,47.01,46.16,46.46,2010404
FedEx Corporation,FDX,2011-01-24,77.91,79.01,77.78,78.96,2037800
"Johnson Controls, Inc.",JCI,2011-01-24,14.83,14.97,14.7,14.96,8264179
"Enterprise Products Partners, L.P.",EPD,2011-01-24,8.28,8.37,8.28,8.33,2487600
Honeywell International Inc.,HON,2011-01-24,35.58,36.26,35.51,36.09,3618466
Liberty Mutual Holding Company Inc.,LBTYA,2011-01-24,8.5,8.84,8.47,8.83,16947704
Sprint Nextel Corporation,SIX.AX,2011-01-24,1.58,1.58,1.58,1.58,11688
General Dynamics Corporation,GD,2011-01-24,51.49,51.94,51.36,51.69,1570400
"Delta Air Lines, Inc.",DAL,2011-01-24,10.05,10.43,10.03,10.39,22252200
The Allstate Corporation,ALL,2011-01-24,22.56,22.67,22.39,22.52,3478200
American Express Company,AXP,2011-01-24,37.45,37.64,36.96,37.24,9244200
"Tyson Foods, Inc.",TSN,2011-01-24,12.81,12.89,12.64,12.81,3473300
Philip Morris International Inc.,PM,2011-01-24,28.27,28.57,28.11,28.53,6127900
Time Warner Inc.,T,2011-01-24,7.53,7.55,7.49,7.53,26452328
Oracle Corporation,ORCL,2011-01-24,26.56,26.62,26.15,26.42,20170200
3M Company,MMM,2011-01-24,47.36,48.05,47.28,47.95,7558242
Deere & Company,DE,2011-01-24,67.31,68.02,66.89,67.8,2422900
"Plains All American Pipeline, L.P.",PAA,2011-01-24,11.24,11.33,11.24,11.32,575200
