company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-09-05,18.69,18.89,18.34,18.85,9563600
"Wal-Mart Stores, Inc.",WMT,2001-09-05,10.38,10.6,10.09,10.56,29499600
Ford Motor Company,F,2001-09-05,8.61,8.74,8.52,8.58,5149200
General Electric Company,GE,2001-09-05,108.29,110.96,107.03,110.2,4207567
"Citigroup, Inc.",C,2001-09-05,245.18,247.15,238.95,242.84,1441590
International Business Machines Corporation,IBM,2001-09-05,50.66,51.32,49.71,50.08,12427212
AT&T Corp.,ATT.L,2001-09-05,29.7,29.7,29.7,29.7,0
Verizon Communications Inc.,VZ,2001-09-05,13.6,13.81,13.5,13.63,6135283
Philip Morris Companies Inc.,TABAK.PR,2001-09-05,728.27,728.27,725.96,728.04,800
J.P. Morgan Chase & Co.,JPM,2001-09-05,19.87,19.87,18.92,19.05,10440300
Bank of America Corporation,BAC,2001-09-05,17.0,17.23,16.89,17.01,15066600
The Boeing Company,BA,2001-09-05,33.08,33.78,32.89,33.35,3355600
Duke Energy Corporation,DUK,2001-09-05,22.63,22.63,21.97,22.12,1176160
The Kroger Company,KR,2001-09-05,9.47,9.5,9.26,9.36,6484200
Chevron Corporation,CVX,2001-09-05,18.33,18.33,18.17,18.29,5466800
"American International Group,Inc.",AIG,2001-09-05,909.1,909.1,863.35,879.27,781955
Morgan Stanley Dean Witter & Co.,MS,2001-09-05,26.11,26.53,25.08,25.71,7193300
Fannie Mae,FNMA,2001-09-05,64.11,65.12,63.61,64.28,3577000
"Merck & Co., Inc.",MRK,2001-09-05,25.35,26.35,25.1,26.27,6785800
"Motorola, Inc.",MSI,2001-09-05,42.97,43.43,41.35,42.04,4280801
McKesson HBOC Inc.,MCK,2001-09-05,32.95,33.81,32.66,33.72,1417000
Target Corporation,TGT,2001-09-05,20.66,21.16,20.34,20.86,2880900
Intel Corporation,INTC,2001-09-05,15.35,15.78,15.01,15.65,71243200
"Goldman Sachs Group, Inc.",GS,2001-09-05,56.81,57.34,55.02,55.33,3372100
Conoco,COP,2001-09-05,10.3,10.39,10.14,10.35,3489102
Costco Wholesale Corporation,COST,2001-09-05,25.32,25.42,24.05,24.86,5072400
MetLife Inc.,MET,2001-09-05,14.94,14.94,14.6,14.69,1348756
Freddie Mac,FMCC,2001-09-05,53.22,53.84,52.66,53.21,2459100
"Cardinal Health, Inc.",CAH,2001-09-05,33.43,33.66,33.2,33.42,1371400
"United Parcel Service of America, Inc.",UPS,2001-09-05,27.25,27.32,27.12,27.27,614200
"Reliant Energy, Incorporated",RELIANCE.NS,2001-09-05,17.21,17.38,17.03,17.11,11804371
Johnson & Johnson,JNJ,2001-09-05,29.03,29.58,28.92,29.44,11788600
The Allstate Corporation,ALL,2001-09-05,18.67,18.86,18.5,18.79,2921000
International Paper Company,IP,2001-09-05,16.23,16.45,16.07,16.18,2867024
Wells Fargo & Co.,WFC,2001-09-05,11.77,11.9,11.76,11.81,9127400
The Walt Disney Company,DIS,2001-09-05,19.51,19.8,19.23,19.43,4705626
"ConAgra Foods, Incorporated",CAG,2001-09-05,7.58,7.76,7.43,7.66,1861965
Lockheed Martin Corporation,LMT,2001-09-05,21.45,21.58,21.2,21.24,1776600
Honeywell International Inc.,HON,2001-09-05,19.11,19.49,18.87,19.33,1971716
First Union Corporation,FHN,2001-09-05,15.54,15.54,15.03,15.29,591338
American Express Company,AXP,2001-09-05,22.68,23.05,21.88,22.92,6480521
Southern Company,SO,2001-09-05,7.88,7.92,7.81,7.85,1189800
"Alcoa, Inc.",AA,2001-09-05,67.09,67.98,65.81,66.56,1249771
Microsoft Corporation,MSFT,2001-09-05,17.16,17.83,16.92,17.64,89470600
"AutoNation, Inc.",AN,2001-09-05,10.99,11.0,10.77,10.77,776400
El Paso Corporation,EL.PA,2001-09-05,10.43,10.44,10.18,10.43,236270
"UnitedHealth Group, Incorporated",UNH,2001-09-05,13.27,13.48,13.27,13.34,7783600
Loews Corporation,L,2001-09-05,14.09,14.2,13.89,13.92,2589900
"PepsiCo, Inc.",PEP,2001-09-05,25.26,25.49,24.92,25.44,3880000
"Caterpillar, Inc.",CAT,2001-09-05,13.9,13.9,13.62,13.76,3536600
CVS Corporation,CVS,2001-09-05,12.21,12.48,12.0,12.22,10125200
