company,ticker,date,open,high,low,close,volume
Walmart,WMT,2023-05-04,48.86,49.01,48.52,48.84,14011200
Amazon,AMZN,2023-05-04,104.04,105.39,103.31,104.0,45345500
Exxon Mobil,XOM,2023-05-04,98.07,98.85,96.26,96.38,17177200
Apple,APLE,2023-05-04,12.66,12.89,12.48,12.72,1637600
UnitedHealth Group,UNH,2023-05-04,465.83,468.35,460.95,466.05,2555700
CVS Health,CVS,2023-05-04,63.01,63.52,61.65,62.27,10416400
Alphabet,GOOGL,2023-05-04,104.77,104.88,103.26,103.97,23419500
McKesson,MCK,2023-05-04,349.35,353.14,348.06,350.73,1041700
Chevron,CVX,2023-05-04,139.73,140.7,138.23,138.94,7500400
AmerisourceBergen,ABC.VI,2023-05-04,146.79,147.86,146.79,147.86,0
Costco Wholesale,COST,2023-05-04,471.07,472.97,468.17,472.42,1487000
Microsoft,MSFT,2023-05-04,299.84,301.33,297.06,299.03,22519900
Cardinal Health,CAH,2023-05-04,75.59,77.89,74.17,77.3,3309300
Cigna,CI,2023-05-04,232.9,233.78,230.48,232.99,1564000
Marathon Petroleum,MPC,2023-05-04,103.21,104.1,98.41,98.99,7334100
Phillips 66,PSX,2023-05-04,86.78,86.94,83.24,83.65,4619500
Valero Energy,VLO,2023-05-04,98.28,99.54,95.7,95.82,5083900
Ford Motor,F,2023-05-04,10.0,10.03,9.72,9.8,79792900
Home Depot,HD,2023-05-04,274.96,276.71,268.01,268.41,4422500
General Motors,GM,2023-05-04,31.44,31.8,30.72,30.85,14807400
Elevance Health,ELV,2023-05-04,441.37,442.83,435.77,440.11,695600
JPMorgan Chase,JPM,2023-05-04,127.26,127.98,124.29,126.47,17089200
Kroger,KR,2023-05-04,46.15,46.15,45.39,45.42,3402400
Centene,CNC,2023-05-04,68.39,68.58,66.76,67.22,2667600
Verizon Communications,VZ,2023-05-04,31.94,32.03,31.46,31.51,16163100
Fannie Mae,FNMA,2023-05-04,0.44,0.44,0.42,0.43,1273600
Comcast,CMCSA,2023-05-04,37.63,37.64,36.93,37.12,15143000
AT&T,ATT.L,2023-05-04,224.0,229.5,220.0,224.0,674299
Meta Platforms,META,2023-05-04,234.61,236.74,231.5,232.09,17889400
Bank of America,BAC,2023-05-04,25.79,26.01,25.09,25.24,82173800
Target,TGT,2023-05-04,139.79,140.08,136.79,138.29,2653600
Dell Technologies,DELL,2023-05-04,43.01,43.12,42.11,42.2,3549600
Archer Daniels Midland,ADM,2023-05-04,68.27,68.89,67.33,67.75,3434900
Citigroup,C,2023-05-04,41.23,41.56,40.35,41.1,20601800
UPS,UPS,2023-05-04,151.17,151.51,149.71,150.08,3495100
Pfizer,PFIZER.NS,2023-05-04,3633.63,3643.2,3616.42,3629.14,5177
Lowe's,X1G.PA,2023-05-04,213.24,213.96,213.05,213.96,1088
Johnson & Johnson,JNJ,2023-05-04,150.52,150.72,149.19,150.01,5128000
FedEx,FDX,2023-05-04,216.16,216.83,213.21,214.5,955100
Humana,HUM.ST,2023-05-04,13.64,15.92,13.64,15.27,768206
