company,ticker,date,open,high,low,close,volume
Walmart,WMT,2022-08-16,44.56,45.21,44.33,44.71,91773300
Amazon,AMZN,2022-08-16,143.91,146.57,142.0,144.78,59102900
Apple,APLE,2022-08-16,13.75,13.87,13.66,13.8,1051900
CVS Health,CVS,2022-08-16,94.16,95.07,93.97,94.33,3398400
UnitedHealth Group,UNH,2022-08-16,516.39,518.5,513.72,517.25,1773000
Exxon Mobil,XOM,2022-08-16,82.35,83.12,81.68,81.84,14038200
Alphabet,GOOGL,2022-08-16,120.69,121.59,119.81,120.87,19041200
McKesson,MCK,2022-08-16,364.21,369.04,364.21,367.67,635400
Costco Wholesale,COST,2022-08-16,527.98,536.48,525.94,529.82,2498000
Cigna,CI,2022-08-16,275.06,277.1,273.35,274.65,1491700
AT&T,ATT.L,2022-08-16,260.5,260.5,252.66,259.0,712981
Microsoft,MSFT,2022-08-16,283.77,285.76,282.24,284.47,18102900
Cardinal Health,CAH,2022-08-16,65.46,66.64,64.68,65.73,3552100
Chevron,CVX,2022-08-16,136.47,136.91,135.09,135.6,7218400
Home Depot,HD,2022-08-16,288.24,306.66,288.14,301.5,10089800
Marathon Petroleum,MPC,2022-08-16,89.98,90.9,89.23,89.97,3697500
Elevance Health,ELV,2022-08-16,471.33,476.14,467.53,470.5,567200
Kroger,KR,2022-08-16,44.42,45.93,44.42,45.65,8608400
Ford Motor,F,2022-08-16,12.7,13.0,12.67,12.8,54028900
Verizon Communications,VZ,2022-08-16,36.56,37.0,36.47,36.8,14112800
JPMorgan Chase,JPM,2022-08-16,112.57,114.36,112.18,113.8,9555000
General Motors,GM,2022-08-16,37.66,38.28,37.43,37.69,13944400
Centene,CNC,2022-08-16,96.94,97.51,96.0,96.33,2111300
Meta Platforms,META,2022-08-16,178.34,179.88,175.96,178.37,21156700
Comcast,CMCSA,2022-08-16,36.17,36.54,35.98,36.36,17641800
Phillips 66,PSX,2022-08-16,78.8,80.05,77.68,78.61,3420100
Valero Energy,VLO,2022-08-16,102.5,103.84,101.11,102.61,3353100
Dell Technologies,DELL,2022-08-16,44.94,45.81,44.8,45.2,2257200
Target,TGT,2022-08-16,158.58,164.65,157.19,161.34,9057600
Fannie Mae,FNMA,2022-08-16,0.64,0.67,0.64,0.65,794000
UPS,UPS,2022-08-16,173.73,176.66,173.32,175.51,2296000
Lowe's,X1G.PA,2022-08-16,230.72,230.72,229.19,229.19,140
Bank of America,BAC,2022-08-16,33.21,33.9,33.13,33.62,31870200
Johnson & Johnson,JNJ,2022-08-16,150.37,152.54,150.14,151.92,7453600
Archer Daniels Midland,ADM,2022-08-16,77.49,78.44,77.3,78.27,1758500
FedEx,FDX,2022-08-16,217.03,224.26,216.59,221.76,2189400
Humana,HUM.ST,2022-08-16,48.41,48.41,46.9,47.83,11506
Wells Fargo,WFC,2022-08-16,41.87,42.55,41.66,42.31,12234100
Pfizer,PFIZER.NS,2022-08-16,4001.59,4017.46,3994.43,4011.29,10233
Citigroup,C,2022-08-16,47.7,48.36,47.64,48.03,14708000
PepsiCo,PEP,2022-08-16,162.32,163.15,161.29,162.8,3395700
Intel,INTC,2022-08-16,34.4,34.8,33.97,34.43,25000200
Procter & Gamble,PG,2022-08-16,136.57,138.63,136.57,138.01,7093000
General Electric,GE,2022-08-16,48.62,49.83,48.51,49.69,9268610
IBM,IBM,2022-08-16,119.22,121.67,119.09,120.96,4313600
MetLife,MET,2022-08-16,60.78,61.54,60.73,61.24,2595700
Prudential Financial,PRU,2022-08-16,87.93,89.01,87.93,88.56,1177400
