company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2003-03-18,11.2,11.35,11.15,11.31,32295300
Exxon Mobil Corporation,XOM,2003-03-18,16.61,16.74,16.44,16.74,12781400
Ford Motor Company,F,2003-03-18,3.35,3.44,3.28,3.42,19525300
General Electric Company,GE,2003-03-18,72.51,72.92,71.54,72.78,5244930
"Citigroup, Inc.",C,2003-03-18,201.01,204.65,199.54,203.83,1681550
International Business Machines Corporation,IBM,2003-03-18,41.59,42.11,41.1,41.59,11291988
"American International Group,Inc.",AIG,2003-03-18,617.51,618.35,599.49,608.44,447120
Verizon Communications Inc.,VZ,2003-03-18,10.45,10.46,10.19,10.36,7085332
"Altria Group, Inc.",MO,2003-03-18,2.12,2.12,1.96,2.01,35673300
ConocoPhillips,COP,2003-03-18,9.31,9.31,9.07,9.29,7745339
The Boeing Company,BA,2003-03-18,18.56,19.27,18.31,18.87,5973600
Fannie Mae,FNMA,2003-03-18,55.72,56.14,55.55,56.06,4466300
"Merck & Co., Inc.",MRK,2003-03-18,21.05,21.49,21.04,21.37,7021600
The Kroger Company,KR,2003-03-18,4.75,4.89,4.71,4.77,6350800
"Cardinal Health, Inc.",CAH,2003-03-18,24.69,25.34,24.55,25.25,3979700
McKesson Corporation,MCK,2003-03-18,20.75,21.09,20.58,20.93,2830200
AT&T,ATT.L,2003-03-18,12.5,12.5,12.5,12.5,0
Bank of America Corporation,BAC,2003-03-18,20.27,20.32,19.89,20.04,12402200
Target Corporation,TGT,2003-03-18,17.95,17.98,17.42,17.62,4608100
J.P. Morgan Chase & Co.,JPM,2003-03-18,12.21,12.27,11.98,12.17,9193900
Freddie Mac,FMCC,2003-03-18,46.17,47.32,46.17,47.32,3494100
Costco Wholesale Corporation,COST,2003-03-18,20.47,20.76,20.37,20.7,4342900
Johnson & Johnson,JNJ,2003-03-18,30.14,30.41,29.97,30.35,7218700
Pfizer Inc.,PFIZER.NS,2003-03-18,176.58,176.58,176.58,176.58,0
MetLife Inc.,MET,2003-03-18,13.09,13.27,13.01,13.15,1667516
Morgan Stanley,MS,2003-03-18,19.68,20.09,19.43,20.06,6723800
"United Parcel Service, Inc.",UPS,2003-03-18,28.97,29.07,28.67,29.04,2868400
The Allstate Corporation,ALL,2003-03-18,19.11,19.19,18.84,19.16,1960700
Wells Fargo & Co.,WFC,2003-03-18,12.45,12.49,12.23,12.37,9989400
Microsoft Corporation,MSFT,2003-03-18,15.87,15.96,15.63,15.96,78108800
"ConAgra Foods, Incorporated",CAG,2003-03-18,7.35,7.45,7.26,7.39,3890080
Valero Energy Corp,VLO,2003-03-18,5.11,5.15,5.02,5.14,5833646
Lockheed Martin Corporation,LMT,2003-03-18,25.51,26.0,25.45,25.63,3544900
"Prudential Financial, Inc.",PRU,2003-03-18,14.86,14.89,14.49,14.64,1950200
Intel,INTC,2003-03-18,10.41,10.48,10.19,10.46,62210200
"Motorola, Inc.",MSI,2003-03-18,22.31,22.81,22.1,22.81,2468769
"Lowe's Companies, Inc.",LOW,2003-03-18,14.16,14.23,13.83,14.23,9885200
The Walt Disney Company,DIS,2003-03-18,13.34,13.47,12.87,13.0,8201723
"PepsiCo, Inc.",PEP,2003-03-18,21.94,21.94,21.46,21.84,4336500
"UnitedHealth Group, Incorporated",UNH,2003-03-18,16.93,17.12,16.86,17.05,7786400
International Paper Company,IP,2003-03-18,15.06,15.29,14.97,15.18,4037391
CVS Corporation,CVS,2003-03-18,8.64,8.68,8.4,8.5,4668000
American Express Company,AXP,2003-03-18,22.61,22.84,22.41,22.81,7720781
Archer Daniels Midland Company,ADM,2003-03-18,6.42,6.58,6.42,6.53,1874000
"Tyson Foods, Inc.",TSN,2003-03-18,5.35,5.51,5.28,5.4,1290300
Sysco Corporation,SYY,2003-03-18,14.43,14.5,14.14,14.47,3884700
"Goldman Sachs Group, Inc.",GS,2003-03-18,49.08,49.66,48.59,49.56,5054000
Honeywell International Inc.,HON,2003-03-18,12.66,12.89,12.51,12.79,5419464
Electronic Data Systems Corporation,EA,2003-03-18,28.42,28.7,28.14,28.43,6398200
"Alcoa, Inc.",AA,2003-03-18,37.95,38.57,37.63,38.3,1737453
FedEx Corporation,FDX,2003-03-18,41.93,41.98,41.34,41.75,1566100
"Caterpillar, Inc.",CAT,2003-03-18,14.39,14.51,14.18,14.26,7566800
"Johnson Controls, Inc.",JCI,2003-03-18,12.76,13.02,12.47,12.81,8363694
CIGNA Corporation,CI,2003-03-18,12.8,12.86,12.61,12.67,3553800
Best Buy Co. Inc.,BBY,2003-03-18,11.32,11.6,11.14,11.37,8525250
"AutoNation, Inc.",AN,2003-03-18,12.34,12.6,12.33,12.59,2304400
"Cisco Systems, Inc.",CSCO,2003-03-18,9.24,9.26,9.06,9.24,64714100
Weyerhaeuser Company,WY,2003-03-18,8.62,8.85,8.62,8.82,1614300
Northrop Grumman Corporation,NOC,2003-03-18,24.36,24.9,24.18,24.31,4731599
Abbott Laboratories,ABT,2003-03-18,9.09,9.25,9.07,9.25,9055228
