company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1999-05-28,12.19,12.57,12.15,12.3,4989223
"Wal-Mart Stores, Inc.",WMT,1999-05-28,8.83,9.11,8.78,9.06,17078100
Exxon Corporation,XOM,1999-05-28,17.19,17.41,17.0,17.41,8057800
General Electric Company,GE,1999-05-28,86.2,89.36,86.09,87.22,3201043
International Business Machines Corporation,IBM,1999-05-28,57.28,57.65,56.39,57.28,6672957
"Citigroup, Inc.",C,1999-05-28,165.34,172.32,165.34,172.16,1043180
The Boeing Company,BA,1999-05-28,26.5,27.22,26.38,26.98,1747600
AT&T Corp.,ATT.L,1999-05-28,15.43,15.43,15.43,15.43,0
"American International Group,Inc.",AIG,1999-05-28,702.54,724.62,702.54,721.07,139734
Fannie Mae,FNMA,1999-05-28,54.45,55.16,54.4,54.96,1797700
Morgan Stanley Dean Witter & Co.,MS,1999-05-28,22.98,23.39,22.71,23.38,3162400
"Motorola, Inc.",MSI,1999-05-28,67.51,69.78,66.88,69.78,1688457
The Kroger Company,KR,1999-05-28,9.72,10.36,9.68,10.31,8666000
"Merck & Co., Inc.",MRK,1999-05-28,24.52,25.22,24.52,25.12,6818498
Chevron Corporation,CVX,1999-05-28,17.37,17.5,17.24,17.33,1858600
Intel Corporation,INTC,1999-05-28,15.22,15.38,14.9,15.34,34955400
Lockheed Martin Corporation,LMT,1999-05-28,20.74,21.19,20.45,20.71,2896800
The Allstate Corporation,ALL,1999-05-28,19.6,19.73,19.03,19.37,3155900
"ConAgra, Inc.",CAG,1999-05-28,7.96,8.01,7.82,7.84,795415
Johnson & Johnson,JNJ,1999-05-28,23.12,23.83,23.09,23.53,4989600
The Walt Disney Company,DIS,1999-05-28,22.3,22.3,21.79,21.93,5253624
"PepsiCo, Inc.",PEP,1999-05-28,18.5,18.69,18.24,18.24,2938700
First Union Corporation,FHN,1999-05-28,18.36,18.7,18.36,18.7,186678
CIGNA Corporation,CI,1999-05-28,25.7,25.87,25.42,25.8,2137800
"Caterpillar, Inc.",CAT,1999-05-28,14.16,14.24,13.93,14.03,2749600
McKesson HBOC Inc.,MCK,1999-05-28,28.19,28.4,27.63,27.83,1604600
Loews Corporation,L,1999-05-28,11.0,11.24,11.0,11.22,1039200
Wells Fargo & Co.,WFC,1999-05-28,9.65,9.88,9.6,9.77,5094400
Xerox Corporation,XRX,1999-05-28,61.24,63.63,61.03,63.14,460865
American Express Company,AXP,1999-05-28,23.97,24.88,23.97,24.8,5618531
International Paper Company,IP,1999-05-28,19.51,19.63,18.49,18.67,2606074
J.P. Morgan & Co. Incorporated,JPM,1999-05-28,22.68,23.11,22.5,22.62,6132300
Freddie Mac,FMCC,1999-05-28,47.37,48.5,47.37,47.83,763900
Duke Energy Corporation,DUK,1999-05-28,15.77,15.95,15.72,15.85,559972
"AutoNation, Inc.",AN,1999-05-28,14.39,14.89,14.33,14.78,668300
United Health Care Corporation,UNH,1999-05-28,5.81,5.9,5.67,5.69,5467200
Halliburton Company,HAL,1999-05-28,13.43,13.82,13.41,13.6,2429400
Electronic Data Systems Corporation,EA,1999-05-28,12.1,12.1,11.62,11.91,2038400
Archer Daniels Midland Company,ADM,1999-05-28,7.02,7.22,7.02,7.1,1328143
"Cardinal Health, Inc.",CAH,1999-05-28,17.97,18.27,17.97,18.16,1047150
FDX Corporation,FDX,1999-05-28,43.41,44.47,43.11,44.11,1085400
"Federated Department Stores, Inc.",FHI,1999-05-28,3.94,3.97,3.93,3.97,57600
"Alcoa, Inc.",AA,1999-05-28,47.84,47.84,46.1,46.57,1921598
Sysco Corporation,SYY,1999-05-28,7.61,7.71,7.56,7.64,847800
CVS Corporation,CVS,1999-05-28,14.82,14.82,14.57,14.63,1762400
