company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-05-15,10.89,10.92,10.77,10.82,58139400
Exxon Mobil Corporation,XOM,2007-05-15,42.2,42.6,42.17,42.26,17169600
Chevron Corporation,CVX,2007-05-15,39.05,39.25,38.89,38.95,9846800
ConocoPhillips,COP,2007-05-15,28.3,28.76,28.3,28.42,13104530
General Electric Company,GE,2007-05-15,112.46,114.09,112.28,112.37,5787452
Ford Motor Company,F,2007-05-15,4.49,4.62,4.48,4.58,66793000
"Citigroup, Inc.",C,2007-05-15,362.92,364.36,360.93,361.28,2467700
Bank of America Corporation,BAC,2007-05-15,35.21,35.49,35.17,35.18,15653600
"American International Group,Inc.",AIG,2007-05-15,891.4,893.73,882.81,884.77,567510
J.P. Morgan Chase & Co.,JPM,2007-05-15,32.38,32.77,32.33,32.35,11105000
Verizon Communications Inc.,VZ,2007-05-15,15.09,15.42,15.07,15.38,21522226
International Business Machines Corporation,IBM,2007-05-15,55.49,55.7,55.12,55.19,6384993
Valero Energy Corporation,VLO,2007-05-15,37.84,38.25,37.68,37.69,12612288
McKesson Corporation,MCK,2007-05-15,52.4,52.86,52.2,52.35,1815200
"Cardinal Health, Inc.",CAH,2007-05-15,31.93,32.38,31.81,32.06,1801600
Morgan Stanley,MS,2007-05-15,47.31,47.59,46.12,46.19,6423500
UnitedHealth Group Incorporated,UNH,2007-05-15,41.54,41.64,41.15,41.28,6632000
"Altria Group, Inc.",MO,2007-05-15,6.86,6.94,6.82,6.91,7272200
"The Goldman Sachs Group, Inc.",TGS,2007-05-15,3.62,3.62,3.41,3.44,73800
The Kroger Company,KR,2007-05-15,10.39,10.45,10.36,10.4,14356800
AT&T Inc.,ATT.L,2007-05-15,22.42,22.42,22.41,22.62,381590
The Boeing Company,BA,2007-05-15,68.4,69.47,68.26,68.66,5005900
Costco Wholesale Corporation,COST,2007-05-15,37.82,38.05,37.28,37.38,3569000
Target Corporation,TGT,2007-05-15,35.97,36.18,35.56,35.69,9591400
Johnson & Johnson,JNJ,2007-05-15,35.96,36.19,35.76,35.86,21866900
"MetLife, Inc.",MET,2007-05-15,35.83,36.24,35.83,36.06,3151137
Pfizer Inc.,PFIZER.NS,2007-05-15,477.63,492.39,476.75,484.9,2002
Wells Fargo & Company,WFC,2007-05-15,21.52,21.75,21.43,21.49,11736100
"United Parcel Service, Inc.",UPS,2007-05-15,38.11,38.37,37.9,37.94,3706300
"Lowe's Companies, Inc.",LOW,2007-05-15,22.18,22.66,22.05,22.18,10423600
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-05-15,22.16,22.19,22.14,22.17,3600
Time Warner Inc.,T,2007-05-15,8.1,8.2,8.08,8.14,26576520
Microsoft Corporation,MSFT,2007-05-15,22.0,22.14,21.96,22.0,75013900
Freddie Mac,FMCC,2007-05-15,63.24,64.13,62.95,63.42,2918500
"Motorola, Inc.",MSI,2007-05-15,55.44,55.71,54.37,54.73,8904712
"Caterpillar, Inc.",CAT,2007-05-15,47.18,47.68,47.03,47.17,5614100
Lockheed Martin Corporation,LMT,2007-05-15,57.25,57.74,57.18,57.43,2365300
The Allstate Corporation,ALL,2007-05-15,40.03,40.16,39.77,39.82,2956400
Intel Corporation,INTC,2007-05-15,13.34,13.51,13.23,13.3,57409000
"PepsiCo, Inc.",PEP,2007-05-15,38.98,39.3,38.9,39.22,6784700
The Walt Disney Company,DIS,2007-05-15,29.42,29.6,29.23,29.27,7869742
Sysco Corporation,SYY,2007-05-15,19.32,19.42,19.06,19.12,3334600
"Prudential Financial, Inc.",PRU,2007-05-15,52.12,52.39,51.77,51.89,4021600
"Johnson Controls, Inc.",JCI,2007-05-15,34.39,34.56,33.6,34.06,4867935
FedEx Corporation,FDX,2007-05-15,88.33,88.7,87.39,87.47,1393200
Honeywell International Inc.,HON,2007-05-15,34.47,34.94,34.11,34.14,11732694
"Alcoa, Inc.",AA,2007-05-15,76.86,78.15,76.04,78.03,4666750
Best Buy Co. Inc.,BBY,2007-05-15,27.12,27.44,26.97,27.09,5962700
Northrop Grumman Corporation,NOC,2007-05-15,45.93,46.29,45.86,45.97,1687106
"Federated Department Stores, Inc.",FHI,2007-05-15,13.91,14.11,13.91,13.92,1002000
"Cisco Systems, Inc.",CSCO,2007-05-15,17.15,17.23,16.97,17.0,43053100
American Express Company,AXP,2007-05-15,47.11,47.75,46.94,47.39,5757200
The Hartford Financial Services Group Inc.,HFF.BE,2007-05-15,54.45,54.45,54.45,54.45,0
Comcast Corporation,CMCSA,2007-05-15,9.18,9.32,9.12,9.13,41866000
"Tyson Foods, Inc.",TSN,2007-05-15,15.64,15.83,15.6,15.76,2609200
"The Travelers Companies, Inc.",TTC,2007-05-15,10.02,10.05,9.93,9.96,946800
Massachusetts Financial Group,MFG.AX,2007-05-15,1.02,1.02,0.96,0.97,79500
General Dynamics Corporation,GD,2007-05-15,52.86,53.48,52.75,53.0,1089800
International Paper Company,IP,2007-05-15,17.77,17.96,17.75,17.9,2608858
3M Company,MMM,2007-05-15,40.62,41.69,40.62,41.25,7869800
Deere & Company,DE,2007-05-15,42.03,42.58,41.72,42.19,7252800
"Merck & Co., Inc.",MRK,2007-05-15,25.98,26.29,25.94,26.26,12289686
Halliburton Company,HAL,2007-05-15,25.3,25.71,25.14,25.34,14886600
