company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-04-10,20.73,20.78,20.38,20.45,22798800
Exxon Mobil,XOM,2014-04-10,59.25,59.74,58.8,59.13,13443400
Chevron,CVX,2014-04-10,71.2,71.72,70.81,70.89,8769200
Phillips 66,PSX,2014-04-10,51.34,52.07,50.29,50.3,3875400
General Motors,GM,2014-04-10,25.41,25.68,25.1,25.1,34302100
Ford Motor,F,2014-04-10,8.62,8.63,8.45,8.47,31254900
General Electric,GE,2014-04-10,104.17,104.25,102.1,102.14,7573119
Valero Energy,VLO,2014-04-10,33.96,34.52,33.3,33.35,5180600
AT&T,ATT.L,2014-04-10,47.05,48.35,46.6,46.6,973650
CVS Caremark,CVS,2014-04-10,53.94,54.61,52.81,52.81,6124000
Fannie Mae,FNMA,2014-04-10,4.12,4.12,3.97,4.0,10928400
UnitedHealth Group,UNH,2014-04-10,67.84,68.32,66.48,66.65,4850000
McKesson,MCK,2014-04-10,158.86,159.01,153.05,153.74,1773300
Verizon Communications,VZ,2014-04-10,26.41,26.83,26.25,26.28,33518300
J.P. Morgan Chase & Co.,JPM,2014-04-10,43.49,43.52,42.05,42.06,29977200
Costco Wholesale,COST,2014-04-10,91.18,91.44,89.44,89.55,3305100
Express Scripts Holding,ESH.BE,2014-04-10,11.07,11.07,11.07,11.07,0
Bank of America,BAC,2014-04-10,13.17,13.17,12.76,12.77,98390900
Cardinal Health,CAH,2014-04-10,50.83,50.97,49.1,49.11,2834100
International Business Machines,IBM,2014-04-10,116.53,118.4,116.29,116.3,8805123
Kroger,KR,2014-04-10,17.89,17.99,17.56,17.56,8109000
Marathon Petroleum,MPC,2014-04-10,29.86,30.48,29.5,29.71,6598400
Citigroup,C,2014-04-10,35.16,35.19,34.33,34.41,27170000
Archer Daniels Midland,ADM,2014-04-10,31.71,31.92,31.42,31.51,5185200
Wells Fargo,WFC,2014-04-10,35.4,35.4,34.31,34.31,24910800
Boeing,BA,2014-04-10,109.0,109.04,106.27,106.27,3956900
Procter & Gamble,PG,2014-04-10,58.61,59.0,58.11,58.25,12194300
Freddie Mac,FMCC,2014-04-10,4.11,4.12,3.99,4.02,2600200
Home Depot,HD,2014-04-10,59.41,59.87,58.71,58.77,6201500
Microsoft,MSFT,2014-04-10,33.8,34.01,32.68,32.9,45960800
Target,TGT,2014-04-10,43.61,43.61,42.08,42.08,5904100
Johnson & Johnson,JNJ,2014-04-10,71.79,71.84,70.09,70.1,9667800
American International Group,AIG,2014-04-10,39.14,39.28,38.28,38.38,10503500
MetLife,MET,2014-04-10,31.64,31.67,30.42,30.42,8228299
PepsiCo,PEP,2014-04-10,59.59,60.28,59.41,59.43,7665500
Comcast,CMCSA,2014-04-10,19.12,19.22,18.62,18.63,38223400
ConocoPhillips,COP,2014-04-10,48.23,48.3,47.54,47.54,7581100
Caterpillar,CAT,2014-04-10,76.12,76.72,75.44,75.64,4538900
United Parcel Service,UPS,2014-04-10,64.74,64.86,63.73,63.86,3962800
Pfizer,PFIZER.NS,2014-04-10,1064.74,1064.74,1034.46,1042.07,20204
Lowe's Companies,LOW,2014-04-10,38.42,38.72,37.82,37.86,6203400
Intel Corporation,INTC,2014-04-10,20.28,20.34,19.79,19.84,40478200
"Energy Transfer Equity, L.P.",ET,2014-04-10,9.73,9.82,9.61,9.62,3291400
"Cisco Systems, Inc.",CSCO,2014-04-10,16.27,16.33,15.8,15.9,53927000
