company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-06-15,11.26,11.34,11.23,11.26,68178900
Exxon Mobil Corporation,XOM,2007-06-15,44.32,45.03,44.3,44.77,30131400
Chevron Corporation,CVX,2007-06-15,40.26,40.62,40.21,40.41,9432300
ConocoPhillips,COP,2007-06-15,32.33,32.65,32.18,32.55,15666851
General Electric Company,GE,2007-06-15,116.42,117.03,116.42,116.91,9932524
Ford Motor Company,F,2007-06-15,4.51,4.61,4.46,4.59,60766600
"Citigroup, Inc.",C,2007-06-15,369.69,371.75,367.64,369.42,2697020
Bank of America Corporation,BAC,2007-06-15,35.03,35.18,34.91,34.97,27194200
"American International Group,Inc.",AIG,2007-06-15,891.24,895.3,890.87,892.59,570605
J.P. Morgan Chase & Co.,JPM,2007-06-15,31.48,31.7,31.35,31.43,18351900
Verizon Communications Inc.,VZ,2007-06-15,15.74,15.76,15.51,15.54,15466609
International Business Machines Corporation,IBM,2007-06-15,54.87,55.38,54.69,55.33,9866186
Valero Energy Corporation,VLO,2007-06-15,39.72,39.97,39.53,39.62,9236314
McKesson Corporation,MCK,2007-06-15,53.31,53.42,52.45,52.62,2040400
"Cardinal Health, Inc.",CAH,2007-06-15,32.32,32.63,32.17,32.18,5120500
Morgan Stanley,MS,2007-06-15,50.23,50.33,48.84,48.96,10335000
UnitedHealth Group Incorporated,UNH,2007-06-15,41.62,41.72,41.36,41.45,7574800
"Altria Group, Inc.",MO,2007-06-15,7.12,7.14,7.09,7.11,13040400
"The Goldman Sachs Group, Inc.",TGS,2007-06-15,3.71,3.75,3.68,3.73,31400
The Kroger Company,KR,2007-06-15,10.9,11.02,10.86,10.94,11033400
AT&T Inc.,ATT.L,2007-06-15,22.1,22.25,22.1,22.4,229660
The Boeing Company,BA,2007-06-15,72.43,72.78,71.27,71.43,7178100
Costco Wholesale Corporation,COST,2007-06-15,38.76,38.91,38.63,38.68,3866000
Target Corporation,TGT,2007-06-15,39.97,40.05,39.63,39.64,8525000
Johnson & Johnson,JNJ,2007-06-15,36.54,36.85,36.53,36.65,16817100
"MetLife, Inc.",MET,2007-06-15,34.91,35.07,34.84,34.91,4154654
Pfizer Inc.,PFIZER.NS,2007-06-15,491.13,496.8,482.36,484.79,4964
Wells Fargo & Company,WFC,2007-06-15,21.85,22.14,21.82,21.83,13530400
"United Parcel Service, Inc.",UPS,2007-06-15,40.21,40.33,40.07,40.1,5461300
"Lowe's Companies, Inc.",LOW,2007-06-15,22.72,22.88,22.61,22.65,10345000
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-06-15,21.29,21.46,21.29,21.36,4200
Time Warner Inc.,T,2007-06-15,8.25,8.25,8.11,8.12,48190422
Microsoft Corporation,MSFT,2007-06-15,21.98,21.99,21.67,21.71,100933000
Freddie Mac,FMCC,2007-06-15,63.08,63.46,62.36,62.39,6059500
"Motorola, Inc.",MSI,2007-06-15,56.36,56.36,55.81,56.2,9526753
"Caterpillar, Inc.",CAT,2007-06-15,50.6,50.64,50.26,50.33,5875000
Lockheed Martin Corporation,LMT,2007-06-15,56.5,56.63,55.79,55.92,1865900
The Allstate Corporation,ALL,2007-06-15,39.43,39.57,39.23,39.25,3887200
Intel Corporation,INTC,2007-06-15,14.49,14.65,14.38,14.64,159229100
"PepsiCo, Inc.",PEP,2007-06-15,39.27,39.62,38.98,38.99,7758200
The Walt Disney Company,DIS,2007-06-15,28.15,28.69,28.07,28.4,22308600
Sysco Corporation,SYY,2007-06-15,19.06,19.42,19.05,19.39,5695300
"Prudential Financial, Inc.",PRU,2007-06-15,51.96,52.65,51.96,52.02,3045600
"Johnson Controls, Inc.",JCI,2007-06-15,35.96,36.35,35.86,36.21,10691447
FedEx Corporation,FDX,2007-06-15,91.32,92.35,90.54,91.25,1946600
Honeywell International Inc.,HON,2007-06-15,34.66,34.96,34.43,34.8,8114450
"Alcoa, Inc.",AA,2007-06-15,82.42,82.8,81.54,82.62,4600042
Best Buy Co. Inc.,BBY,2007-06-15,27.65,27.87,27.47,27.57,4825200
Northrop Grumman Corporation,NOC,2007-06-15,47.15,47.31,47.11,47.13,2107914
"Federated Department Stores, Inc.",FHI,2007-06-15,14.76,14.84,14.65,14.78,1087000
"Cisco Systems, Inc.",CSCO,2007-06-15,17.59,17.82,17.49,17.82,74476400
American Express Company,AXP,2007-06-15,47.95,48.05,47.59,47.95,7127600
The Hartford Financial Services Group Inc.,HFF.BE,2007-06-15,53.44,53.44,53.44,53.44,0
Comcast Corporation,CMCSA,2007-06-15,9.57,9.72,9.54,9.61,74626000
"Tyson Foods, Inc.",TSN,2007-06-15,15.95,16.29,15.95,16.26,3422400
"The Travelers Companies, Inc.",TTC,2007-06-15,11.49,11.55,11.35,11.45,1238800
Massachusetts Financial Group,MFG.AX,2007-06-15,1.14,1.14,1.09,1.11,85690
General Dynamics Corporation,GD,2007-06-15,53.02,53.26,52.5,52.54,2894900
International Paper Company,IP,2007-06-15,17.48,17.74,17.4,17.69,4739932
3M Company,MMM,2007-06-15,42.16,42.6,42.14,42.21,5406877
Deere & Company,DE,2007-06-15,42.66,43.01,42.45,42.58,6045800
"Merck & Co., Inc.",MRK,2007-06-15,25.59,25.93,25.36,25.51,14308449
Halliburton Company,HAL,2007-06-15,27.3,27.38,27.08,27.16,14955500
