company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2013-06-13,19.53,19.67,19.47,19.58,21718500
Exxon Mobil Corporation,XOM,2013-06-13,53.64,54.89,53.63,54.66,13501300
Chevron Corporation,CVX,2013-06-13,71.01,72.16,70.96,72.05,4656700
Phillips 66,PSX,2013-06-13,40.7,41.82,40.24,41.62,3336300
General Motors Company,GM,2013-06-13,24.93,25.79,24.73,25.78,15604800
General Electric Company,GE,2013-06-13,90.65,91.96,90.22,91.54,7288671
Valero Energy Corporation,VLO,2013-06-13,23.91,24.58,23.91,24.42,5730400
Ford Motor Company,F,2013-06-13,8.14,8.29,8.07,8.28,34327500
AT&T Inc.,ATT.L,2013-06-13,38.8,39.1,38.53,39.05,93760
Fannie Mae,FNMA,2013-06-13,1.94,1.94,1.81,1.84,18343100
CVS Caremark Corporation,CVS,2013-06-13,41.84,42.5,41.76,42.43,4031800
McKesson Corporation,MCK,2013-06-13,102.49,104.1,101.69,104.01,769900
Verizon Communications Inc.,VZ,2013-06-13,26.45,26.89,26.4,26.85,7147000
UnitedHealth Group Incorporated,UNH,2013-06-13,52.49,52.91,52.04,52.86,4379500
J.P. Morgan Chase & Co.,JPM,2013-06-13,37.79,38.67,37.77,38.62,17090200
"Cardinal Health, Inc.",CAH,2013-06-13,33.73,34.32,33.53,34.28,2224100
International Business Machines Corporation,IBM,2013-06-13,117.6,119.58,117.21,119.21,3032877
Bank of America Corporation,BAC,2013-06-13,10.28,10.49,10.26,10.45,103636400
Costco Wholesale Corporation,COST,2013-06-13,86.55,88.11,86.43,87.9,1230500
The Kroger Company,KR,2013-06-13,13.75,13.88,13.63,13.86,7895600
Express Scripts Holding Company,ESH.BE,2013-06-13,9.4,9.4,9.4,9.4,0
Wells Fargo & Company,WFC,2013-06-13,28.38,28.88,28.32,28.84,17377700
Citigroup Inc.,C,2013-06-13,36.66,37.41,36.3,37.41,34191300
"Prudential Financial, Inc.",PRU,2013-06-13,42.43,43.02,42.15,42.93,2402000
The Boeing Company,BA,2013-06-13,85.58,86.75,85.49,86.6,4076500
Freddie Mac,FMCC,2013-06-13,1.8,1.8,1.69,1.7,10389300
Marathon Petroleum Corporation,MPC,2013-06-13,27.36,28.01,27.33,27.94,4457200
"The Home Depot, Inc.",THD,2013-06-13,55.04,56.34,55.02,56.24,595500
Microsoft Corporation,MSFT,2013-06-13,28.61,28.64,28.28,28.39,45654900
Target Corporation,TGT,2013-06-13,47.98,48.25,47.76,48.09,3183600
"American International Group, Inc.",AIG,2013-06-13,33.89,35.02,33.69,34.99,15254500
"MetLife, Inc.",MET,2013-06-13,26.31,26.73,26.06,26.66,6199499
Johnson & Johnson,JNJ,2013-06-13,59.41,60.37,59.04,60.34,8570000
Caterpillar Inc.,CAT,2013-06-13,60.38,61.81,60.29,61.7,6352100
"PepsiCo, Inc.",PEP,2013-06-13,57.11,57.23,56.55,57.05,5410700
ConocoPhillips,COP,2013-06-13,40.1,40.8,39.91,40.75,5346900
Comcast Corporation,CMCSA,2013-06-13,14.9,15.09,14.72,15.03,24529000
Pfizer Inc.,PFIZER.NS,2013-06-13,692.5,707.96,686.16,700.81,22385
The Dow Chemical Company,TDC,2013-06-13,55.66,57.1,55.41,56.93,876700
"United Parcel Service, Inc.",UPS,2013-06-13,55.38,56.01,55.12,55.9,2282000
Intel Corporation,INTC,2013-06-13,17.85,18.25,17.8,18.23,27707000
"Lowe's Companies, Inc.",LOW,2013-06-13,32.47,33.07,32.4,32.93,5622400
"Merck & Co., Inc.",MRK,2013-06-13,30.46,31.24,30.29,31.21,15482314
Lockheed Martin Corporation,LMT,2013-06-13,76.17,77.06,75.87,76.83,1831000
"Cisco Systems, Inc.",CSCO,2013-06-13,16.3,16.62,16.26,16.58,27238900
"Best Buy Co., Inc.",BBY,2013-06-13,17.59,18.11,17.58,18.09,6204100
FedEx Corporation,FDX,2013-06-13,82.76,84.83,82.49,84.6,1424300
Enterprise Products Partners L.P.,EPD,2013-06-13,13.02,13.19,12.88,13.15,2551800
Sysco Corporation,SYY,2013-06-13,24.49,24.71,24.33,24.68,3116700
The Walt Disney Company,DIS,2013-06-13,56.32,57.59,55.9,57.5,5584900
"Johnson Controls, Inc.",JCI,2013-06-13,23.53,23.74,23.35,23.67,2828042
"The Goldman Sachs Group, Inc.",TGS,2013-06-13,1.45,1.47,1.45,1.46,10300
Abbott Laboratories,ABT,2013-06-13,28.58,28.95,28.42,28.88,6472000
Sears Holdings Corporation,SRSCQ,2013-06-13,5.56,5.58,5.56,5.58,1100
World Fuel Services Corporation,WFK.BE,2013-06-13,24.43,24.43,24.43,24.43,0
"Plains All American Pipeline, L.P.",PAA,2013-06-13,22.08,22.2,21.95,22.16,673900
