company,ticker,date,open,high,low,close,volume
Walmart,WMT,2016-12-14,20.6,20.76,20.39,20.44,26008200
Exxon Mobil,XOM,2016-12-14,61.64,61.65,60.24,60.52,16325400
Apple,APLE,2016-12-14,12.3,12.4,12.2,12.21,1658700
McKesson,MCK,2016-12-14,137.16,137.83,132.5,133.66,3441000
UnitedHealth Group,UNH,2016-12-14,140.61,141.19,138.5,139.49,3885700
CVS Health,CVS,2016-12-14,60.65,61.28,59.31,59.64,7278800
General Motors,GM,2016-12-14,30.7,31.1,30.38,30.4,19799000
Ford Motor,F,2016-12-14,7.82,7.91,7.73,7.74,42820100
AT&T,ATT.L,2016-12-14,79.0,79.0,78.31,78.75,208610
General Electric,GE,2016-12-14,137.18,138.78,136.44,136.7,9113379
Verizon,VZ,2016-12-14,32.54,32.66,31.89,32.02,19920400
Chevron,CVX,2016-12-14,79.47,80.27,78.83,78.96,7878400
Costco,COST,2016-12-14,136.22,136.56,134.69,135.32,2119100
Fannie Mae,FNMA,2016-12-14,4.18,4.18,4.06,4.09,6591200
Kroger,KR,2016-12-14,28.75,29.31,28.66,28.76,10175200
HP,HP,2016-12-14,52.7,53.64,52.13,52.21,1815500
Cardinal Health,CAH,2016-12-14,56.54,56.68,55.3,55.56,2523700
Express Scripts Holding,ESH.BE,2016-12-14,7.37,7.37,7.37,7.37,0
J.P. Morgan Chase,JPM,2016-12-14,65.89,67.65,65.79,66.56,22622600
Boeing,BA,2016-12-14,144.85,144.98,142.95,143.22,3640200
Microsoft,MSFT,2016-12-14,56.68,57.08,56.25,56.39,30352700
Bank of America Corp.,BAC,2016-12-14,18.29,19.11,18.21,18.59,225340900
Wells Fargo,WFC,2016-12-14,42.6,43.29,42.05,42.57,54590600
Home Depot,HD,2016-12-14,110.21,110.88,109.96,110.15,7036300
Citigroup,C,2016-12-14,44.45,45.84,44.35,44.82,31399400
Phillips 66,PSX,2016-12-14,62.07,62.36,61.15,61.2,2667500
IBM,IBM,2016-12-14,109.28,110.27,108.69,109.37,4313913
Valero Energy,VLO,2016-12-14,46.97,47.36,46.33,46.43,4534300
Procter & Gamble,PG,2016-12-14,66.91,67.27,66.03,66.19,12292200
Alphabet,GOOGL,2016-12-14,40.52,40.93,40.36,40.61,35994000
Comcast,CMCSA,2016-12-14,28.08,28.38,27.96,28.11,20540600
Target,TGT,2016-12-14,59.45,59.75,58.99,59.25,6045400
Johnson & Johnson,JNJ,2016-12-14,91.09,92.02,89.88,90.21,9378700
MetLife,MET,2016-12-14,36.86,37.75,36.55,37.06,9593773
Archer Daniels Midland,ADM,2016-12-14,35.52,35.65,34.72,34.9,3510700
Marathon Petroleum,MPC,2016-12-14,36.88,37.44,36.55,36.64,5243300
Freddie Mac,FMCC,2016-12-14,4.06,4.07,3.95,4.01,3426900
PepsiCo,PEP,2016-12-14,81.42,81.92,80.14,80.34,5007500
Lowe's,X1G.PA,2016-12-14,227.13,227.13,227.13,227.13,0
UPS,UPS,2016-12-14,85.64,85.69,83.55,83.79,4983900
AIG,AIG,2016-12-14,52.6,53.61,52.34,52.82,6613400
Prudential Financial,PRU,2016-12-14,68.51,69.99,68.45,68.91,3910600
Intel,INTC,2016-12-14,29.96,30.12,29.77,29.84,30819400
Humana,HUM.ST,2016-12-14,67.8,68.28,67.8,68.28,104850
Disney,DIS,2016-12-14,97.6,98.35,97.49,98.01,7961900
Cisco Systems,CSCO,2016-12-14,23.26,23.62,23.12,23.15,27556000
Pfizer,PFIZER.NS,2016-12-14,1598.08,1611.69,1574.19,1579.61,7603
Sysco,SYY,2016-12-14,44.28,44.43,43.96,44.11,3322500
FedEx,FDX,2016-12-14,174.38,174.57,171.62,171.89,2533200
Caterpillar,CAT,2016-12-14,78.06,78.25,76.3,76.4,5647400
Lockheed Martin,LMT,2016-12-14,200.16,202.16,199.98,200.16,1844900
New York Life Insurance,601336.SS,2016-12-14,35.7,36.77,35.63,36.15,4981087
Energy Transfer Equity,ET,2016-12-14,8.01,8.18,7.96,8.04,5002700
Tyson Foods,TSN,2016-12-14,50.43,51.04,49.5,49.72,3056400
American Airlines Group,AAL,2016-12-14,46.23,47.11,46.2,46.31,5293900
Delta Air Lines,DAL,2016-12-14,44.81,45.46,44.56,44.78,9555000
Johnson Controls,JCI,2016-12-14,35.19,35.7,34.97,35.04,5263100
Best Buy,BBY,2016-12-14,36.01,36.15,35.5,35.52,4084700
Merck,MRK,2016-12-14,45.11,45.77,44.92,45.07,11612574
Goldman Sachs Group,GS,2016-12-14,196.01,202.21,195.77,199.56,6172400
Honeywell International,HON,2016-12-14,88.39,88.98,87.22,87.39,4599349
Oracle,ORCL,2016-12-14,35.68,35.87,35.46,35.69,25102400
Morgan Stanley,MS,2016-12-14,32.62,33.69,32.51,33.08,15136500
Cigna,CI,2016-12-14,124.29,124.85,121.61,122.46,879700
United Continental Holdings,UAL,2016-12-14,72.6,74.0,72.0,72.94,3826700
Allstate,ALL,2016-12-14,59.94,60.28,59.53,59.69,2195000
TIAA,TILIX,2016-12-14,12.33,12.33,12.33,12.33,0
American Express,AXP,2016-12-14,64.93,66.87,64.67,65.4,5415800
Gilead Sciences,GILD,2016-12-14,54.2,55.26,54.2,54.82,11822800
General Dynamics,GD,2016-12-14,143.06,143.89,142.25,142.44,1721100
TJX,TJX,2016-12-14,34.49,34.58,34.0,34.04,7289600
ConocoPhillips,COP,2016-12-14,39.42,39.7,38.77,38.85,8596500
Nike,NKE,2016-12-14,46.83,46.92,46.24,46.42,8012800
World Fuel Services,WFK.BE,2016-12-14,37.27,37.35,36.43,36.43,0
3M,MMM,2016-12-14,110.6,110.75,108.91,109.02,2672103
Mondelez International,MDLZ,2016-12-14,35.12,35.47,34.59,34.84,10851400
Exelon,EXC,2016-12-14,18.54,18.92,18.19,18.27,14737544
Deere,DE,2016-12-14,87.99,88.16,87.18,87.35,2140800
Time Warner,T,2016-12-14,16.35,16.45,16.2,16.27,34865422
Northwestern Mutual,NWE,2016-12-14,40.02,40.25,38.94,39.01,408800
