company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-02-23,19.01,19.05,18.73,18.89,10157800
"Wal-Mart Stores, Inc.",WMT,2001-02-23,10.71,10.88,10.29,10.77,24244800
Ford Motor Company,F,2001-02-23,11.5,12.05,11.47,11.92,7048500
General Electric Company,GE,2001-02-23,122.18,123.36,118.16,121.2,4876120
"Citigroup, Inc.",C,2001-02-23,256.87,260.04,240.98,255.28,1772930
International Business Machines Corporation,IBM,2001-02-23,53.52,53.52,49.91,51.77,15979324
AT&T Corp.,ATT.L,2001-02-23,43.7,43.7,43.7,43.7,0
Verizon Communications Inc.,VZ,2001-02-23,12.94,13.3,12.63,13.23,6887183
Philip Morris Companies Inc.,TABAK.PR,2001-02-23,595.08,602.37,593.62,601.89,300
J.P. Morgan Chase & Co.,JPM,2001-02-23,23.01,23.6,22.6,23.01,9708100
Bank of America Corporation,BAC,2001-02-23,12.89,13.46,12.68,13.24,9874800
The Boeing Company,BA,2001-02-23,40.16,40.47,39.68,40.37,2267000
Duke Energy Corporation,DUK,2001-02-23,23.66,23.88,22.43,23.05,1268628
The Kroger Company,KR,2001-02-23,8.77,8.77,8.41,8.45,3492200
Chevron Corporation,CVX,2001-02-23,16.98,17.03,16.6,16.66,3910600
"American International Group,Inc.",AIG,2001-02-23,973.81,977.84,946.16,959.45,191660
Morgan Stanley Dean Witter & Co.,MS,2001-02-23,33.76,33.76,31.32,33.04,9139200
Fannie Mae,FNMA,2001-02-23,67.52,67.97,65.47,66.3,4901000
"Merck & Co., Inc.",MRK,2001-02-23,29.47,29.81,29.34,29.48,5378336
"Motorola, Inc.",MSI,2001-02-23,41.53,43.34,40.82,41.43,8543886
McKesson HBOC Inc.,MCK,2001-02-23,26.98,26.98,25.61,26.11,1143000
Target Corporation,TGT,2001-02-23,21.11,21.55,20.66,21.25,4890400
Intel Corporation,INTC,2001-02-23,17.29,17.5,16.22,17.04,63558300
"Goldman Sachs Group, Inc.",GS,2001-02-23,67.59,68.22,63.41,67.47,4350600
Conoco,COP,2001-02-23,9.58,9.6,9.43,9.51,5598724
Costco Wholesale Corporation,COST,2001-02-23,27.93,28.1,26.56,27.64,5331300
MetLife Inc.,MET,2001-02-23,14.93,15.18,14.63,15.01,1498431
Freddie Mac,FMCC,2001-02-23,55.59,56.31,54.43,55.28,3240400
"Cardinal Health, Inc.",CAH,2001-02-23,29.86,30.45,29.47,30.42,1671600
"United Parcel Service of America, Inc.",UPS,2001-02-23,28.3,28.52,28.03,28.2,912500
"Reliant Energy, Incorporated",RELIANCE.NS,2001-02-23,22.35,22.65,22.06,22.15,108219311
Johnson & Johnson,JNJ,2001-02-23,24.75,24.9,24.59,24.82,5547200
The Allstate Corporation,ALL,2001-02-23,21.42,21.91,21.42,21.83,1877700
International Paper Company,IP,2001-02-23,14.13,14.35,13.76,13.97,1990373
Wells Fargo & Co.,WFC,2001-02-23,12.16,12.3,11.86,12.27,6664400
The Walt Disney Company,DIS,2001-02-23,23.75,23.77,22.68,23.22,5774658
"ConAgra Foods, Incorporated",CAG,2001-02-23,6.41,6.44,6.29,6.36,3565490
Lockheed Martin Corporation,LMT,2001-02-23,19.62,19.92,19.25,19.6,1547800
Honeywell International Inc.,HON,2001-02-23,24.35,24.56,23.51,24.05,5770360
First Union Corporation,FHN,2001-02-23,15.07,15.07,14.32,14.98,621805
American Express Company,AXP,2001-02-23,27.77,28.07,27.03,27.9,5653147
Southern Company,SO,2001-02-23,6.1,6.17,5.86,6.01,2728597
"Alcoa, Inc.",AA,2001-02-23,61.48,61.65,59.56,60.33,1210986
Microsoft Corporation,MSFT,2001-02-23,16.63,17.56,16.59,17.33,92620600
"AutoNation, Inc.",AN,2001-02-23,8.25,8.25,8.16,8.2,2050900
El Paso Corporation,EL.PA,2001-02-23,10.72,10.85,10.53,10.72,919123
"UnitedHealth Group, Incorporated",UNH,2001-02-23,10.76,10.76,10.34,10.61,7837600
Loews Corporation,L,2001-02-23,14.23,14.3,13.92,13.95,3803400
"PepsiCo, Inc.",PEP,2001-02-23,24.41,24.79,23.94,24.46,4247700
"Caterpillar, Inc.",CAT,2001-02-23,10.98,11.0,10.73,10.82,3277600
CVS Corporation,CVS,2001-02-23,18.53,18.67,18.15,18.3,3308000
