company,ticker,date,open,high,low,close,volume
Walmart,WMT,2025-10-28,104.06,104.14,103.05,103.17,13323000
Amazon,AMZN,2025-10-28,228.22,231.49,226.21,229.25,47100000
UnitedHealth,UNH,2025-10-28,380.68,381.0,358.63,367.84,18858700
Apple,APLE,2025-10-28,11.62,11.62,11.42,11.44,3404100
CVS Health,CVS,2025-10-28,83.74,83.74,81.61,82.2,9852800
Alphabet,GOOGL,2025-10-28,269.69,270.73,266.5,267.47,29738600
Exxon Mobil,XOM,2025-10-28,114.49,115.17,113.99,114.03,9535200
McKesson,MCK,2025-10-28,811.44,812.69,800.54,804.59,453100
Cencora,COR,2025-10-28,334.99,337.27,331.98,335.09,1166000
JPMorgan Chase,JPM,2025-10-28,304.86,307.97,303.16,305.36,6336000
Costco,COST,2025-10-28,925.56,929.41,918.9,922.85,2090800
Cigna,CI,2025-10-28,309.63,311.34,306.24,308.41,1173600
Microsoft,MSFT,2025-10-28,548.97,552.69,539.76,541.06,29986700
Cardinal Health,CAH,2025-10-28,163.5,164.07,161.97,162.79,2067500
Chevron,CVX,2025-10-28,153.19,154.5,152.19,152.43,5066500
Bank of America,BAC,2025-10-28,53.0,53.28,52.34,52.87,29575200
General Motors,GM,2025-10-28,69.46,70.19,68.66,69.87,13072200
Ford Motor,F,2025-10-28,13.09,13.13,12.89,12.98,96738500
Elevance Health,ELV,2025-10-28,342.49,347.26,337.5,339.4,1368700
Citi,CITI.NE,2025-10-28,41.86,42.0,41.61,42.05,8277
Meta,META,2025-10-28,752.63,758.4,745.52,751.44,12193800
Centene,CNC,2025-10-28,33.74,33.74,32.87,33.19,13992200
Home Depot,HD,2025-10-28,384.42,390.01,382.83,385.75,2372800
Fannie Mae,FNMA,2025-10-28,11.55,11.76,10.8,11.5,5881400
Kroger,KR,2025-10-28,67.38,67.87,67.02,67.33,4369200
Phillips 66,PSX,2025-10-28,132.94,134.6,132.53,132.53,2366800
Marathon Petroleum,MPC,2025-10-28,193.65,195.16,190.99,191.25,1171000
Verizon,VZ,2025-10-28,39.15,39.52,38.95,39.32,30719200
Nvidia,NVDA,2025-10-28,193.05,203.15,191.91,201.03,297986200
Goldman Sachs,GSBD,2025-10-28,10.06,10.2,10.03,10.06,1502500
Wells Fargo,WFC,2025-10-28,86.6,86.84,85.33,86.45,13201000
Valero Energy,VLO,2025-10-28,171.89,172.07,168.24,168.28,1708100
Comcast,CMCSA,2025-10-28,29.31,29.42,29.13,29.28,27062800
Allstate,ALL,2025-10-28,192.37,193.07,190.15,190.85,942200
AT&T,ATT.L,2025-10-28,526.0,535.0,525.0,530.0,1043983
Freddie Mac,FMCC,2025-10-28,10.95,11.1,9.92,10.65,3251400
Humana,HUM.ST,2025-10-28,46.65,47.75,46.65,46.75,75054
Morgan Stanley,MS,2025-10-28,165.11,166.12,163.39,164.21,3601000
Target,TGT,2025-10-28,96.31,98.25,95.21,95.9,7959600
StoneX,SNEX,2025-10-28,98.41,98.41,95.35,96.12,317500
Tesla,TSLA,2025-10-28,454.78,467.0,451.6,460.55,80185700
Dell Technologies,DELL,2025-10-28,162.42,167.0,160.68,164.88,6446400
PepsiCo,PEP,2025-10-28,151.41,153.21,149.92,150.12,5626500
Walt Disney,DIS,2025-10-28,111.91,112.48,111.46,111.65,6839400
UPS,UPS,2025-10-28,96.77,98.85,93.38,94.71,30027000
Johnson & Johnson,JNJ,2025-10-28,189.26,189.51,186.62,186.93,8329500
FedEx,FDX,2025-10-28,251.0,254.0,249.4,249.55,1792100
Archer Daniels Midland,ADM,2025-10-28,61.01,61.66,60.57,60.86,2104200
Procter & Gamble,PG,2025-10-28,151.12,153.17,150.62,151.37,5819300
Lowe's,X1G.PA,2025-10-28,234.06,234.1,234.06,233.88,28
Energy Transfer,ET,2025-10-28,16.56,16.7,16.49,16.65,12602800
RTX,RTX,2025-10-28,178.59,180.6,177.86,177.97,3344100
Albertsons,ACI,2025-10-28,18.65,18.79,18.44,18.47,6372000
Sysco,SYY,2025-10-28,77.0,77.7,75.0,75.89,5540200
Progressive,PGR,2025-10-28,216.0,217.58,211.53,211.91,3808400
American Express,AXP,2025-10-28,361.22,362.53,359.44,361.03,1416800
Lockheed Martin,LMT,2025-10-28,486.37,489.4,483.62,485.77,1220600
MetLife,MET,2025-10-28,78.23,78.67,77.6,78.19,2948800
HCA Healthcare,HCA,2025-10-28,466.33,467.04,454.46,466.46,1493700
Prudential Financial,PRU,2025-10-28,100.38,100.87,99.54,100.13,1394500
Boeing,BA,2025-10-28,224.36,225.56,222.6,223.33,7027200
Caterpillar,CAT,2025-10-28,525.96,530.29,521.67,524.47,2775400
Merck,MRK,2025-10-28,88.11,88.11,86.93,87.03,8345900
Pfizer,PFIZER.NS,2025-10-28,5300.0,5324.5,5226.0,5290.5,8958
IBM,IBM,2025-10-28,310.89,317.6,309.7,310.86,6044800
New York Life Insurance,601336.SS,2025-10-28,69.71,70.0,68.48,69.02,16762894
Delta Airlines,DAL,2025-10-28,60.34,60.42,57.74,57.86,8516600
TD Synnex,SNX,2025-10-28,155.8,157.4,153.63,155.92,529600
United Airlines,UAL,2025-10-28,98.7,98.7,94.5,94.94,5628600
ConocoPhillips,COP,2025-10-28,87.49,87.55,85.89,85.99,5234800
TJX,TJX,2025-10-28,142.41,143.64,141.86,143.62,3628100
AbbVie,ABBV,2025-10-28,227.0,228.4,224.31,227.54,3724200
Enterprise Products Partners,EPD,2025-10-28,30.56,30.91,30.56,30.68,4918800
Charter Communications,CHTR,2025-10-28,245.0,249.84,242.81,248.88,1983000
Performance Food,PFGC,2025-10-28,99.32,100.29,97.84,100.13,687600
American Airlines,AAL,2025-10-28,13.45,13.46,12.65,12.71,53810900
Cisco Systems,CSCO,2025-10-28,71.2,72.68,71.03,72.62,19896800
HP,HP,2025-10-28,24.75,25.1,24.39,25.09,1395200
Tyson Foods,TSN,2025-10-28,51.91,52.64,51.53,52.14,2454600
Intel,INTC,2025-10-28,39.59,42.48,39.54,41.53,181256400
Oracle,ORCL,2025-10-28,283.0,285.46,280.54,280.83,12448500
Broadcom,AVGO,2025-10-28,362.62,374.06,362.53,372.97,21056000
Deere,DE,2025-10-28,475.45,476.5,467.88,468.19,1064700
Nike,NKE,2025-10-28,68.11,68.61,67.05,67.43,11262400
Plains GP,PAGP,2025-10-28,17.25,17.4,17.2,17.29,1687700
USAA,UIPMX,2025-10-28,40.45,40.45,40.45,40.45,0
Ingram Micro,INGM,2025-10-28,22.03,22.18,21.8,22.01,231200
General Dynamics,GD,2025-10-28,352.03,352.65,346.6,346.68,926600
TIAA,TILIX,2025-10-28,81.95,81.95,81.95,81.95,0
Travelers,TRV,2025-10-28,269.45,272.32,267.53,268.13,1341300
Eli Lilly,LLY,2025-10-28,824.79,828.24,812.86,818.9,2493500
