company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-11-02,39.24,39.68,38.76,39.3,20425900
"Wal-Mart Stores, Inc.",WMT,2009-11-02,11.87,12.0,11.84,11.98,45113100
Chevron Corporation,CVX,2009-11-02,40.16,40.54,39.57,40.04,11207900
ConocoPhillips,COP,2009-11-02,21.92,22.29,21.53,21.83,14590133
General Electric Company,GE,2009-11-02,49.35,50.35,48.97,49.94,21101580
Ford Motor Company,F,2009-11-02,3.98,4.03,3.78,3.9,208424500
AT&T Inc.,ATT.L,2009-11-02,23.45,23.45,23.45,23.25,125030
Valero Energy Corporation,VLO,2009-11-02,9.81,9.91,9.41,9.6,16572240
Bank of America Corporation,BAC,2009-11-02,11.57,11.87,11.0,11.4,307863100
"Citigroup, Inc.",C,2009-11-02,30.42,30.5,28.27,29.61,69051660
International Business Machines Corporation,IBM,2009-11-02,66.16,66.79,65.46,66.04,7373672
McKesson Corporation,MCK,2009-11-02,52.07,52.53,51.82,52.53,2504300
J.P. Morgan Chase & Co.,JPM,2009-11-02,28.07,28.52,27.63,28.34,44598100
Verizon Communications Inc.,VZ,2009-11-02,12.33,12.35,12.05,12.15,21731996
"Cardinal Health, Inc.",CAH,2009-11-02,18.8,19.14,18.71,19.01,2570500
CVS Caremark Corporation,CVS,2009-11-02,24.27,24.6,24.1,24.4,7630300
UnitedHealth Group Incorporated,UNH,2009-11-02,20.44,20.9,20.14,20.75,8189400
The Kroger Company,KR,2009-11-02,8.57,8.6,8.45,8.53,13633800
Costco Wholesale Corporation,COST,2009-11-02,40.35,41.08,40.28,40.98,3884000
"The Home Depot, Inc.",THD,2009-11-02,25.19,25.53,24.93,25.07,351100
Target Corporation,TGT,2009-11-02,31.19,31.88,30.99,31.65,7133200
Johnson & Johnson,JNJ,2009-11-02,36.91,37.35,36.76,37.12,12297500
Morgan Stanley,MS,2009-11-02,22.73,23.06,21.87,22.62,20535800
The Boeing Company,BA,2009-11-02,36.94,37.39,36.56,37.29,5932500
Microsoft Corporation,MSFT,2009-11-02,20.61,20.87,20.39,20.74,62428900
The Dow Chemical Company,TDC,2009-11-02,28.0,28.72,27.77,28.41,1529200
"MetLife, Inc.",MET,2009-11-02,18.5,18.65,17.59,17.94,11466840
"The Goldman Sachs Group, Inc.",TGS,2009-11-02,1.23,1.34,1.23,1.26,18400
Wells Fargo & Company,WFC,2009-11-02,18.35,18.6,17.61,18.18,55576000
"United Parcel Service, Inc.",UPS,2009-11-02,31.16,31.39,30.81,31.3,4203400
Caterpillar Inc.,CAT,2009-11-02,37.38,38.06,36.41,37.24,9967300
"Lowe's Companies, Inc.",LOW,2009-11-02,14.63,14.93,14.44,14.62,12994800
