company,ticker,date,open,high,low,close,volume
Walmart,WMT,2022-05-18,40.89,40.97,38.82,39.11,104253000
Amazon,AMZN,2022-05-18,111.44,112.85,106.25,107.11,108380000
Apple,APLE,2022-05-18,13.42,13.58,12.88,12.97,1904500
CVS Health,CVS,2022-05-18,86.74,86.74,81.89,82.85,8246800
UnitedHealth Group,UNH,2022-05-18,460.8,461.7,442.02,444.87,3240500
Exxon Mobil,XOM,2022-05-18,81.98,82.34,79.6,80.33,25451200
Alphabet,GOOGL,2022-05-18,114.21,114.61,110.79,111.13,35126000
McKesson,MCK,2022-05-18,325.58,327.89,313.52,314.92,979100
Costco Wholesale,COST,2022-05-18,439.94,443.63,406.04,410.68,9511600
Cigna,CI,2022-05-18,253.66,254.07,240.83,242.37,2537200
AT&T,ATT.L,2022-05-18,228.5,229.84,223.0,224.0,1041850
Microsoft,MSFT,2022-05-18,255.59,256.18,245.65,246.93,31356000
Cardinal Health,CAH,2022-05-18,53.54,53.77,51.51,51.69,2452100
Chevron,CVX,2022-05-18,150.95,150.96,143.73,145.7,13107500
Home Depot,HD,2022-05-18,268.14,270.38,257.33,260.99,7799500
Marathon Petroleum,MPC,2022-05-18,90.66,90.86,87.46,89.02,6277700
Elevance Health,ELV,2022-05-18,470.39,473.23,451.53,454.15,981300
Kroger,KR,2022-05-18,45.9,46.13,43.8,44.31,10326900
Ford Motor,F,2022-05-18,10.22,10.31,9.81,9.86,68362500
Verizon Communications,VZ,2022-05-18,38.85,39.25,38.59,38.8,22365100
JPMorgan Chase,JPM,2022-05-18,110.68,111.29,109.06,109.57,12664900
General Motors,GM,2022-05-18,36.25,36.51,34.41,34.64,19255700
Centene,CNC,2022-05-18,83.69,83.97,81.05,81.77,1979300
Meta Platforms,META,2022-05-18,198.77,199.77,190.46,191.06,23960000
Comcast,CMCSA,2022-05-18,38.21,38.43,37.52,37.7,23558200
Phillips 66,PSX,2022-05-18,85.5,85.83,82.12,83.17,4002600
Valero Energy,VLO,2022-05-18,115.3,116.14,110.13,111.93,5436900
Dell Technologies,DELL,2022-05-18,42.4,42.6,39.92,39.98,4560600
Target,TGT,2022-05-18,145.1,149.49,138.1,143.8,50936800
Fannie Mae,FNMA,2022-05-18,0.69,0.69,0.66,0.67,921300
UPS,UPS,2022-05-18,151.52,152.08,144.8,145.4,4275300
Lowe's,X1G.PA,2022-05-18,229.1,229.38,228.57,229.35,1953
Bank of America,BAC,2022-05-18,32.5,32.56,31.57,31.83,47396900
Johnson & Johnson,JNJ,2022-05-18,161.11,161.58,157.8,158.1,8608800
Archer Daniels Midland,ADM,2022-05-18,79.37,79.6,75.75,76.07,4800000
FedEx,FDX,2022-05-18,201.19,202.43,187.66,188.55,3721100
Humana,HUM.ST,2022-05-18,47.98,47.98,45.78,46.03,45589
Wells Fargo,WFC,2022-05-18,39.5,39.52,38.22,38.42,27351300
Pfizer,PFIZER.NS,2022-05-18,3998.24,4134.38,3929.16,4047.83,111646
Citigroup,C,2022-05-18,44.53,44.82,43.02,43.29,32181600
PepsiCo,PEP,2022-05-18,155.73,155.9,146.08,146.73,8875400
Intel,INTC,2022-05-18,41.43,41.43,39.77,39.89,35218400
Procter & Gamble,PG,2022-05-18,141.46,141.54,132.19,132.65,9670700
General Electric,GE,2022-05-18,46.31,46.84,45.8,46.04,11337253
IBM,IBM,2022-05-18,119.92,120.38,115.61,116.28,6003000
MetLife,MET,2022-05-18,57.99,58.01,56.54,56.86,5096500
Prudential Financial,PRU,2022-05-18,85.63,85.93,84.12,84.49,2275300
Albertsons,ACI,2022-05-18,19.2,19.36,18.58,18.67,3995800
Walt Disney,DIS,2022-05-18,105.62,105.89,102.18,102.59,11794000
Energy Transfer,ET,2022-05-18,8.77,8.8,8.25,8.38,21879100
Lockheed Martin,LMT,2022-05-18,401.78,402.75,394.58,395.7,986900
Freddie Mac,FMCC,2022-05-18,0.69,0.71,0.65,0.68,867700
Goldman Sachs Group,GS,2022-05-18,282.25,285.77,278.48,280.17,2033200
HP,HP,2022-05-18,41.73,42.07,39.65,40.21,1167700
Boeing,BA,2022-05-18,130.34,132.1,124.36,125.52,9567600
Morgan Stanley,MS,2022-05-18,72.6,72.89,71.2,71.53,5949400
HCA Healthcare,HCA,2022-05-18,206.28,206.28,198.9,200.49,2378500
AbbVie,ABBV,2022-05-18,136.01,136.81,133.34,133.94,6498100
Dow,DOW,2022-05-18,56.76,57.56,56.01,56.35,4623900
Tesla,TSLA,2022-05-18,248.17,253.5,233.6,236.6,87811800
Allstate,ALL,2022-05-18,118.02,119.43,117.18,117.58,1604600
AIG,AIG,2022-05-18,55.21,55.59,53.68,53.89,5678800
Best Buy,BBY,2022-05-18,66.7,67.4,62.72,64.05,9389000
Charter Communications,CHTR,2022-05-18,469.98,480.83,463.32,469.5,1574400
Sysco,SYY,2022-05-18,77.33,77.66,73.21,73.51,1983300
Merck,MRK,2022-05-18,83.28,83.82,82.56,82.86,12717600
New York Life Insurance,601336.SS,2022-05-18,24.26,24.31,24.04,24.14,6468750
Caterpillar,CAT,2022-05-18,200.43,204.23,194.5,194.9,4723300
Cisco Systems,CSCO,2022-05-18,45.4,45.4,43.37,43.5,40672700
TJX,TJX,2022-05-18,58.43,59.94,56.11,57.23,26649700
ConocoPhillips,COP,2022-05-18,94.18,94.52,89.85,91.35,8957000
Liberty Mutual Insurance Group,LFG.AX,2022-05-18,3.35,3.39,3.25,3.3,60150
Progressive,PGR,2022-05-18,107.68,109.92,106.4,108.46,3544900
Tyson Foods,TSN,2022-05-18,81.15,81.21,75.04,75.61,4041700
Nike,NKE,2022-05-18,106.47,107.28,102.95,103.51,8188300
Deere,DE,2022-05-18,365.93,366.97,350.06,351.32,1543400
American Express,AXP,2022-05-18,153.74,153.8,148.59,149.25,2697700
Abbott Laboratories,ABT,2022-05-18,106.02,107.22,104.91,105.38,6933900
