company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-05-21,12.29,12.44,12.23,12.44,73645800
Exxon Mobil Corporation,XOM,2010-05-21,32.84,33.84,32.84,33.8,52802900
Chevron Corporation,CVX,2010-05-21,38.86,40.09,38.67,40.0,15919100
General Electric Company,GE,2010-05-21,54.87,57.42,54.7,57.39,30542976
Bank of America Corporation,BAC,2010-05-21,11.67,12.48,11.66,12.47,266468500
ConocoPhillips,COP,2010-05-21,22.26,22.97,22.18,22.95,23895585
AT&T Inc.,ATT.L,2010-05-21,28.0,28.0,28.0,28.15,175020
Ford Motor Company,F,2010-05-21,5.27,5.81,5.23,5.79,174455100
J.P. Morgan Chase & Co.,JPM,2010-05-21,24.7,26.79,24.7,26.72,89588800
"Citigroup, Inc.",C,2010-05-21,26.27,28.27,26.19,27.83,133515830
Verizon Communications Inc.,VZ,2010-05-21,11.65,11.91,11.63,11.9,37210374
McKesson Corporation,MCK,2010-05-21,58.64,60.56,58.47,60.52,4063000
"American International Group,Inc.",AIG,2010-05-21,21.64,23.11,21.25,22.72,10097900
"Cardinal Health, Inc.",CAH,2010-05-21,21.77,22.41,21.53,22.24,5476400
CVS Caremark Corporation,CVS,2010-05-21,22.8,23.54,22.77,23.53,14841500
Wells Fargo & Company,WFC,2010-05-21,18.57,20.06,18.57,19.93,88191700
International Business Machines Corporation,IBM,2010-05-21,67.87,69.78,67.44,69.68,13220917
UnitedHealth Group Incorporated,UNH,2010-05-21,22.44,22.85,22.14,22.56,11502800
The Kroger Company,KR,2010-05-21,7.96,8.02,7.83,7.93,25712200
Costco Wholesale Corporation,COST,2010-05-21,39.95,41.24,39.85,41.03,5966100
Valero Energy Corporation,VLO,2010-05-21,9.55,10.04,9.49,9.95,15423759
The Boeing Company,BA,2010-05-21,48.92,51.29,48.44,50.94,10882600
"The Home Depot, Inc.",THD,2010-05-21,27.52,28.54,27.4,28.5,477500
Target Corporation,TGT,2010-05-21,33.58,35.23,33.58,35.21,11596600
Johnson & Johnson,JNJ,2010-05-21,37.88,38.63,37.71,38.58,21813000
Microsoft Corporation,MSFT,2010-05-21,20.08,20.45,19.94,20.24,117596300
"The Goldman Sachs Group, Inc.",TGS,2010-05-21,1.45,1.51,1.44,1.5,17100
Pfizer Inc.,PFIZER.NS,2010-05-21,667.24,667.24,652.16,660.69,5004
"Lowe's Companies, Inc.",LOW,2010-05-21,17.58,18.28,17.37,18.2,22426500
"United Parcel Service, Inc.",UPS,2010-05-21,37.07,37.62,36.46,36.99,13071700
Lockheed Martin Corporation,LMT,2010-05-21,47.16,50.21,47.03,50.19,5904300
Best Buy Co. Inc.,BBY,2010-05-21,24.05,25.36,23.97,25.13,6353200
The Dow Chemical Company,TDC,2010-05-21,30.49,31.6,30.03,31.22,2500600
Sears Holdings Corporation,SRSCQ,2010-05-21,10.73,10.75,10.72,10.72,4340
"PepsiCo, Inc.",PEP,2010-05-21,39.85,40.12,39.17,40.08,14586400
"MetLife, Inc.",MET,2010-05-21,20.15,21.93,20.15,21.81,13240273
Kraft Foods Inc.,1959.T,2010-05-21,346.19,354.47,346.19,347.57,85000
Freddie Mac,FMCC,2010-05-21,1.15,1.23,1.15,1.22,16538000
Sysco Corporation,SYY,2010-05-21,18.64,18.96,18.38,18.96,7064800
The Walt Disney Company,DIS,2010-05-21,26.9,28.16,26.9,28.16,20122900
"Cisco Systems, Inc.",CSCO,2010-05-21,14.75,15.29,14.68,15.26,88178000
Comcast Corporation,CMCSA,2010-05-21,5.87,6.34,5.84,6.08,70543600
FedEx Corporation,FDX,2010-05-21,66.76,69.43,66.15,69.19,4250000
Northrop Grumman Corporation,NOC,2010-05-21,38.85,40.27,38.54,40.23,3357720
Intel Corporation,INTC,2010-05-21,13.41,13.91,13.26,13.74,111769100
"Prudential Financial, Inc.",PRU,2010-05-21,28.63,30.87,28.59,30.67,7629200
Caterpillar Inc.,CAT,2010-05-21,38.96,41.13,38.89,40.85,15889900
Sprint Nextel Corporation,SIX.AX,2010-05-21,2.21,2.21,2.01,2.01,0
The Allstate Corporation,ALL,2010-05-21,20.81,21.58,20.78,21.53,5876300
General Dynamics Corporation,GD,2010-05-21,45.56,47.16,45.22,47.0,2487200
Morgan Stanley,MS,2010-05-21,17.8,19.36,17.76,19.24,32435700
Liberty Mutual Holding Company Inc.,LBTYA,2010-05-21,5.01,5.2,4.98,5.15,15102238
Honeywell International Inc.,HON,2010-05-21,26.31,27.37,26.22,27.06,12362369
Abbott Laboratories,ABT,2010-05-21,15.62,16.14,15.55,16.12,34482701
Fannie Mae,FNMA,2010-05-21,0.89,0.97,0.88,0.96,21263000
Time Warner Inc.,T,2010-05-21,6.06,6.19,6.06,6.18,71851097
"Johnson Controls, Inc.",JCI,2010-05-21,11.78,12.17,11.76,12.14,15986404
"Delta Air Lines, Inc.",DAL,2010-05-21,10.96,11.7,10.93,11.53,11238500
"Merck & Co., Inc.",MRK,2010-05-21,17.71,18.25,17.62,18.19,26721694
"Tyson Foods, Inc.",TSN,2010-05-21,12.5,12.86,12.38,12.77,5104700
American Express Company,AXP,2010-05-21,30.15,32.15,29.98,31.96,18743300
Massachusetts Financial Group,MFG.AX,2010-05-21,0.49,0.49,0.46,0.48,245918
Philip Morris International Inc.,PM,2010-05-21,21.19,21.58,20.93,21.36,16035700
The Hartford Financial Services Group Inc.,HFF.BE,2010-05-21,13.18,13.18,13.18,13.18,0
"The Travelers Companies, Inc.",TTC,2010-05-21,9.43,10.32,9.37,10.31,3089600
