company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2012-04-10,48.5,48.5,47.42,47.59,19993700
"Wal-Mart Stores, Inc.",WMT,2012-04-10,15.21,15.3,15.09,15.19,28659300
Chevron Corporation,CVX,2012-04-10,58.68,58.75,57.63,57.65,8907500
ConocoPhillips,COP,2012-04-10,35.65,35.79,34.93,35.05,12813050
General Motors Company,GM,2012-04-10,18.02,18.04,17.4,17.72,11856100
General Electric Company,GE,2012-04-10,71.29,71.33,69.72,69.87,11361734
Fannie Mae,FNMA,2012-04-10,0.27,0.27,0.26,0.27,1555100
Ford Motor Company,F,2012-04-10,6.29,6.34,6.02,6.09,77370300
AT&T Inc.,ATT.L,2012-04-10,31.82,31.87,31.6,31.6,138930
Valero Energy Corporation,VLO,2012-04-10,14.1,14.1,13.24,13.25,16031367
Bank of America Corporation,BAC,2012-04-10,7.06,7.15,6.69,6.72,377220000
McKesson Corporation,MCK,2012-04-10,78.69,79.51,78.44,78.44,1451100
Verizon Communications Inc.,VZ,2012-04-10,18.98,19.03,18.67,18.67,15183100
J.P. Morgan Chase & Co.,JPM,2012-04-10,30.4,30.49,29.55,29.76,38841000
CVS Caremark Corporation,CVS,2012-04-10,30.76,30.97,30.56,30.58,7765400
International Business Machines Corporation,IBM,2012-04-10,117.33,117.78,115.74,115.83,4323013
Citigroup Inc.,C,2012-04-10,25.22,25.55,24.29,24.41,58489800
"Cardinal Health, Inc.",CAH,2012-04-10,28.86,29.02,28.61,28.61,2666300
UnitedHealth Group Incorporated,UNH,2012-04-10,46.81,47.11,46.22,46.49,5841700
The Kroger Company,KR,2012-04-10,9.1,9.18,8.94,8.97,11577600
Costco Wholesale Corporation,COST,2012-04-10,63.88,63.92,63.03,63.41,2812100
Freddie Mac,FMCC,2012-04-10,0.28,0.29,0.27,0.28,554300
Wells Fargo & Company,WFC,2012-04-10,22.72,22.92,22.36,22.41,34674500
Marathon Petroleum Corporation,MPC,2012-04-10,14.22,14.32,14.03,14.05,7827800
"American International Group,Inc.",AIG,2012-04-10,24.81,24.98,23.63,23.8,21009500
"MetLife, Inc.",MET,2012-04-10,20.51,20.54,19.97,20.02,9102449
"The Home Depot, Inc.",THD,2012-04-10,49.25,49.3,48.25,48.34,471100
Microsoft Corporation,MSFT,2012-04-10,24.49,24.59,23.89,24.02,54131300
Target Corporation,TGT,2012-04-10,38.48,38.55,37.78,37.91,6011100
The Boeing Company,BA,2012-04-10,59.47,59.52,58.1,58.11,5339000
Pfizer Inc.,PFIZER.NS,2012-04-10,771.43,780.99,764.48,765.02,4831
"PepsiCo, Inc.",PEP,2012-04-10,43.72,43.82,43.45,43.49,5715700
Johnson & Johnson,JNJ,2012-04-10,44.12,44.15,43.67,43.7,12793200
Caterpillar Inc.,CAT,2012-04-10,72.91,73.0,70.28,70.72,9162300
The Dow Chemical Company,TDC,2012-04-10,67.37,67.8,66.12,66.16,1196100
Comcast Corporation,CMCSA,2012-04-10,10.83,10.84,10.59,10.63,24850600
Kraft Foods Inc.,1959.T,2012-04-10,348.91,348.91,348.2,348.91,24000
Intel Corporation,INTC,2012-04-10,19.3,19.41,19.09,19.12,36272100
"United Parcel Service, Inc.",UPS,2012-04-10,49.24,49.31,48.68,48.86,4226800
"Best Buy Co., Inc.",BBY,2012-04-10,14.0,14.79,13.21,13.28,29616700
"Lowe's Companies, Inc.",LOW,2012-04-10,24.22,24.41,23.68,23.68,12941600
"Prudential Financial, Inc.",PRU,2012-04-10,34.97,35.0,33.91,33.94,3723300
"Merck & Co., Inc.",MRK,2012-04-10,24.03,24.14,23.86,23.86,14655337
Lockheed Martin Corporation,LMT,2012-04-10,59.35,59.44,58.79,58.79,1441100
Express Scripts Holding Company,ESH.BE,2012-04-10,11.8,11.8,11.49,11.49,806
Enterprise Products Partners L.P.,EPD,2012-04-10,10.4,10.43,10.06,10.21,3486000
"Cisco Systems, Inc.",CSCO,2012-04-10,13.21,13.32,12.93,12.95,44896400
Sears Holdings Corporation,SRSCQ,2012-04-10,7.41,7.41,7.41,7.41,0
The Walt Disney Company,DIS,2012-04-10,36.87,37.1,36.0,36.1,10682100
"Johnson Controls, Inc.",JCI,2012-04-10,18.51,18.55,18.19,18.23,4987863
Morgan Stanley,MS,2012-04-10,13.1,13.14,12.44,12.48,34606300
Sysco Corporation,SYY,2012-04-10,20.11,20.13,19.96,20.0,4057000
FedEx Corporation,FDX,2012-04-10,74.31,74.44,72.86,73.03,2575300
Abbott Laboratories,ABT,2012-04-10,22.31,22.32,21.92,22.0,16635890
"United Continental Holdings, Inc.",UAL,2012-04-10,21.27,21.38,20.55,20.58,5899500
Honeywell International Inc.,HON,2012-04-10,38.8,38.89,38.07,38.08,7644697
"The Goldman Sachs Group, Inc.",TGS,2012-04-10,1.89,1.89,1.79,1.83,48600
Oracle Corporation,ORCL,2012-04-10,23.78,23.85,23.12,23.34,41175000
"Delta Air Lines, Inc.",DAL,2012-04-10,8.87,8.95,8.45,8.48,9603000
Liberty Mutual Holding Company Inc.,LBTYA,2012-04-10,10.58,10.61,10.32,10.35,2604469
World Fuel Services Corporation,WFK.BE,2012-04-10,27.04,27.04,27.04,27.04,0
New York Life Insurance Company,601336.SS,2012-04-10,22.97,22.97,22.36,22.9,1776415
"Plains All American Pipeline, L.P.",PAA,2012-04-10,15.06,15.09,14.63,14.72,1215200
Sprint Nextel Corporation,SIX.AX,2012-04-10,1.03,1.03,1.03,1.03,0
General Dynamics Corporation,GD,2012-04-10,51.57,51.62,50.59,50.76,1567400
The Allstate Corporation,ALL,2012-04-10,24.16,24.19,23.89,23.89,3190300
American Express Company,AXP,2012-04-10,47.33,47.73,46.53,46.56,6739600
"Tyson Foods, Inc.",TSN,2012-04-10,13.93,14.06,13.89,13.9,4255200
Deere & Company,DE,2012-04-10,61.03,61.16,58.59,59.05,8861700
Murphy Oil Corporation,MUR,2012-04-10,27.59,27.67,26.92,26.98,2041901
Philip Morris International Inc.,PM,2012-04-10,46.3,46.37,45.66,45.75,5615400
