company,ticker,date,open,high,low,close,volume
Walmart,WMT,2019-05-22,30.89,31.15,30.73,31.09,22022700
Exxon Mobil,XOM,2019-05-22,56.15,56.3,55.69,55.81,7858300
Apple,APLE,2019-05-22,11.97,11.98,11.85,11.91,1245100
UnitedHealth Group,UNH,2019-05-22,224.48,226.22,224.13,224.69,4038000
McKesson,MCK,2019-05-22,122.21,123.94,121.86,123.53,1312600
CVS Health,CVS,2019-05-22,43.32,43.64,42.83,43.55,7919800
AT&T,ATT.L,2019-05-22,162.0,162.0,161.2,161.8,439840
Chevron,CVX,2019-05-22,90.68,91.08,90.26,90.43,5763300
Ford Motor,F,2019-05-22,7.36,7.38,7.18,7.21,51407200
General Motors,GM,2019-05-22,34.25,34.3,32.78,32.91,13264100
Costco Wholesale,COST,2019-05-22,228.49,228.49,226.78,227.12,1242300
Alphabet,GOOGL,2019-05-22,57.17,57.79,57.16,57.4,18826000
Cardinal Health,CAH,2019-05-22,38.8,38.92,38.39,38.84,1986700
JPMorgan Chase,JPM,2019-05-22,93.0,93.33,92.46,92.52,7918900
Verizon Communications,VZ,2019-05-22,41.09,41.29,41.0,41.2,11487100
Kroger,KR,2019-05-22,21.11,21.18,20.77,20.85,6977900
General Electric,GE,2019-05-22,48.15,48.97,47.81,47.9,10361698
Fannie Mae,FNMA,2019-05-22,3.08,3.09,2.85,2.96,10482400
Phillips 66,PSX,2019-05-22,65.81,66.24,65.48,65.71,2111600
Valero Energy,VLO,2019-05-22,63.05,63.28,61.34,61.66,2942200
Bank of America,BAC,2019-05-22,24.31,24.41,24.17,24.29,29177600
Microsoft,MSFT,2019-05-22,119.42,120.95,119.32,120.41,15396500
Home Depot,HD,2019-05-22,162.63,164.11,160.55,161.28,5706000
Boeing,BA,2019-05-22,350.86,351.2,345.48,346.5,3841400
Wells Fargo,WFC,2019-05-22,38.66,38.86,38.57,38.69,13155000
Citigroup,C,2019-05-22,52.17,52.23,51.22,51.23,12564900
Marathon Petroleum,MPC,2019-05-22,43.06,43.18,42.09,42.24,5547700
Comcast,CMCSA,2019-05-22,36.45,36.65,36.29,36.48,11964300
Dell Technologies,DELL,2019-05-22,32.65,32.71,31.91,32.06,3092283
DuPont de Nemours,DD,2019-05-22,24.94,25.3,24.86,24.86,15161872
Johnson & Johnson,JNJ,2019-05-22,115.13,115.63,114.41,115.47,5456800
IBM,IBM,2019-05-22,98.11,98.65,97.9,98.37,1934891
Target,TGT,2019-05-22,64.81,66.65,64.64,65.28,20777800
Freddie Mac,FMCC,2019-05-22,2.95,2.95,2.74,2.83,3951100
United Parcel Service,UPS,2019-05-22,76.47,76.55,75.48,75.53,2580700
Lowe's,X1G.PA,2019-05-22,237.87,237.92,237.62,237.92,34
Intel,INTC,2019-05-22,38.47,38.74,38.21,38.34,16932500
MetLife,MET,2019-05-22,38.4,38.78,38.27,38.62,4790000
Procter & Gamble,PG,2019-05-22,90.19,91.01,90.07,90.73,4889700
FedEx,FDX,2019-05-22,148.21,148.33,143.91,143.98,3021800
PepsiCo,PEP,2019-05-22,106.3,107.56,106.17,107.09,3588000
Archer Daniels Midland,ADM,2019-05-22,33.16,33.2,32.55,33.01,3150000
Prudential Financial,PRU,2019-05-22,71.27,71.41,70.82,71.18,1325500
Centene,CNC,2019-05-22,57.0,57.16,56.52,56.78,3165500
Walt Disney,DIS,2019-05-22,130.04,130.38,129.62,130.07,5093700
Sysco,SYY,2019-05-22,63.58,63.87,63.39,63.58,1525900
HP,HP,2019-05-22,39.8,40.06,38.61,39.08,786600
Humana,HUM.ST,2019-05-22,52.31,53.67,52.21,52.9,295033
Caterpillar,CAT,2019-05-22,107.99,109.03,107.36,107.39,4620400
Energy Transfer,ET,2019-05-22,8.35,8.38,8.16,8.37,11428900
Lockheed Martin,LMT,2019-05-22,288.62,288.62,285.75,286.94,1049300
Pfizer,PFIZER.NS,2019-05-22,2759.73,2795.34,2742.38,2775.04,8648
Goldman Sachs Group,GS,2019-05-22,169.26,170.15,167.56,167.61,2427200
Morgan Stanley,MS,2019-05-22,35.95,36.11,35.4,35.45,10109600
Cisco Systems,CSCO,2019-05-22,46.25,46.32,45.8,45.82,19479200
Cigna,CI,2019-05-22,142.54,142.54,138.78,140.57,2531000
AIG,AIG,2019-05-22,44.19,44.66,44.0,44.4,4408600
HCA Healthcare,HCA,2019-05-22,120.38,121.38,120.03,121.13,1012900
American Airlines Group,AAL,2019-05-22,30.91,30.91,29.5,29.61,10258700
Delta Air Lines,DAL,2019-05-22,51.92,52.26,51.35,51.51,3616700
Charter Communications,CHTR,2019-05-22,378.21,380.51,376.82,378.08,665400
New York Life Insurance,601336.SS,2019-05-22,40.2,40.63,39.77,40.11,10351459
American Express,AXP,2019-05-22,110.4,110.87,109.55,110.08,2941100
Best Buy,BBY,2019-05-22,54.43,55.22,53.99,53.99,4517400
Merck,MRK,2019-05-22,61.89,63.3,61.86,63.16,13491847
Honeywell International,HON,2019-05-22,138.88,139.71,138.49,138.75,2388842
United Continental Holdings,UAL,2019-05-22,82.4,83.0,81.7,81.88,1505800
TIAA,TILIX,2019-05-22,18.98,18.98,18.98,18.98,0
Tyson Foods,TSN,2019-05-22,67.32,67.94,66.75,67.71,2260600
Oracle,ORCL,2019-05-22,49.29,49.58,49.12,49.26,8389700
Allstate,ALL,2019-05-22,82.86,83.43,82.35,83.2,1876200
World Fuel Services,WFK.BE,2019-05-22,23.73,23.77,23.5,23.5,0
TJX,TJX,2019-05-22,48.04,48.42,47.07,47.46,10859200
ConocoPhillips,COP,2019-05-22,50.01,50.52,49.75,49.99,5156300
Deere,DE,2019-05-22,125.75,127.72,125.57,126.54,2626800
Tech Data,TECH.OL,2019-05-22,38.8,38.8,36.2,38.7,2094
Enterprise Products Partners,EPD,2019-05-22,17.5,17.56,17.43,17.45,2260000
Nike,NKE,2019-05-22,76.43,76.75,76.22,76.62,5237800
General Dynamics,GD,2019-05-22,146.52,147.06,144.67,145.4,939200
Exelon,EXC,2019-05-22,27.76,27.97,27.64,27.9,6584633
Plains GP Holdings,PAGP,2019-05-22,14.79,14.87,14.67,14.8,1653700
3M,MMM,2019-05-22,109.35,111.52,108.71,110.86,5387023
AbbVie,ABBV,2019-05-22,60.94,61.88,60.47,61.76,4219500
CHS,CHS.V,2019-05-22,0.53,0.53,0.53,0.53,0
Capital One Financial,COF,2019-05-22,81.98,82.43,81.62,81.63,1117200
Progressive,PGR,2019-05-22,69.86,70.27,69.58,70.2,2467700
