company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2012-08-14,51.75,52.02,51.59,51.76,8675700
"Wal-Mart Stores, Inc.",WMT,2012-08-14,18.94,19.05,18.87,18.98,21726000
Chevron Corporation,CVX,2012-08-14,65.2,65.29,64.77,64.98,6286100
ConocoPhillips,COP,2012-08-14,36.87,36.93,36.58,36.67,4445100
General Motors Company,GM,2012-08-14,15.41,15.53,15.02,15.1,7681000
General Electric Company,GE,2012-08-14,79.49,79.6,78.81,78.96,6279686
Fannie Mae,FNMA,2012-08-14,0.3,0.31,0.29,0.29,3327500
Ford Motor Company,F,2012-08-14,4.93,5.04,4.91,4.92,21129500
AT&T Inc.,ATT.L,2012-08-14,31.6,31.8,31.6,31.8,210710
Valero Energy Corporation,VLO,2012-08-14,16.32,16.43,16.22,16.33,8015191
Bank of America Corporation,BAC,2012-08-14,6.13,6.22,6.1,6.13,104644000
McKesson Corporation,MCK,2012-08-14,80.81,81.08,80.33,80.56,741500
Verizon Communications Inc.,VZ,2012-08-14,22.75,22.8,22.59,22.74,8920200
J.P. Morgan Chase & Co.,JPM,2012-08-14,26.14,26.29,25.83,25.92,18065100
CVS Caremark Corporation,CVS,2012-08-14,31.71,31.73,31.09,31.21,8584000
International Business Machines Corporation,IBM,2012-08-14,114.82,115.08,114.15,114.48,2680166
Citigroup Inc.,C,2012-08-14,21.49,21.7,21.32,21.39,26002900
"Cardinal Health, Inc.",CAH,2012-08-14,28.18,28.19,27.86,27.92,2309900
UnitedHealth Group Incorporated,UNH,2012-08-14,42.31,42.37,42.0,42.13,3460200
The Kroger Company,KR,2012-08-14,8.75,8.75,8.66,8.7,9585800
Costco Wholesale Corporation,COST,2012-08-14,70.49,70.49,70.03,70.25,1187400
Freddie Mac,FMCC,2012-08-14,0.3,0.31,0.29,0.29,1211000
Wells Fargo & Company,WFC,2012-08-14,23.52,23.6,23.35,23.42,13204200
Marathon Petroleum Corporation,MPC,2012-08-14,16.89,16.89,16.59,16.73,4362800
"American International Group,Inc.",AIG,2012-08-14,25.55,26.36,25.43,25.76,23758800
