ticker,company,date,open,high,low,close,volume,daily_return,volatility_30d,moving_avg_30d,moving_avg_90d,trading_volume_avg,price_range,year,month,quarter
601336.SS,New York Life Insurance,2025-10-27,69.17,70.5,68.47,69.92,28568119,0.0,0.0,69.92,69.92,28568119.0,2.030000000000001,2025,10,4
601336.SS,New York Life Insurance,2025-10-28,69.71,70.0,68.48,69.02,16762894,-1.2871853546910836,0.9101774929460766,69.47,69.47,22665506.5,1.519999999999996,2025,10,4
601336.SS,New York Life Insurance,2025-10-29,68.98,70.25,68.66,70.05,16911054,1.4923210663575792,1.39101427305621,69.66333333333334,69.66333333333334,20747355.666666668,1.5900000000000034,2025,10,4
601336.SS,New York Life Insurance,2025-10-30,70.1,73.19,70.1,70.9,31562201,1.2134189864382705,1.2718987880587482,69.9725,69.9725,23451067.0,3.0900000000000034,2025,10,4
601336.SS,New York Life Insurance,2025-10-31,70.88,71.29,67.51,67.81,32392024,-4.358251057827931,2.378142304649738,69.53999999999999,69.53999999999999,25239258.4,3.780000000000001,2025,10,4
601336.SS,New York Life Insurance,2025-11-03,67.41,67.8,66.11,66.55,21760938,-1.8581330187288085,2.1893714507425983,69.04166666666667,69.04166666666667,24659538.333333332,1.6899999999999977,2025,11,4
601336.SS,New York Life Insurance,2025-11-04,66.52,68.07,66.41,66.75,16831168,0.30052592036063536,2.041412467184836,68.71428571428571,68.71428571428571,23541199.714285713,1.6599999999999966,2025,11,4
601336.SS,New York Life Insurance,2025-11-05,66.02,66.52,65.72,66.27,11779800,-0.7191011235955116,1.8901748670883685,68.40875,68.40875,22071024.75,0.7999999999999972,2025,11,4
601336.SS,New York Life Insurance,2025-11-06,66.68,68.59,66.66,67.75,22936266,2.2332880639806914,2.012755771055189,68.33555555555556,68.33555555555556,22167162.666666668,1.9300000000000068,2025,11,4
601336.SS,New York Life Insurance,2025-11-07,67.19,68.34,67.14,67.24,13207308,-0.7527675276752843,1.9023155001668532,68.226,68.226,21271177.2,1.2000000000000028,2025,11,4
601336.SS,New York Life Insurance,2025-11-10,67.07,68.8,66.51,68.62,17470375,2.0523497917906153,1.9472903861505977,68.26181818181819,68.26181818181819,20925649.727272727,2.289999999999992,2025,11,4
601336.SS,New York Life Insurance,2025-11-11,68.6,68.77,67.09,67.09,15038809,-2.2296706499562826,1.9510462106421769,68.16416666666667,68.16416666666667,20435079.666666668,1.6799999999999926,2025,11,4
601336.SS,New York Life Insurance,2025-11-12,67.2,70.06,67.03,69.48,27350223,3.562378894022955,2.156957115407912,68.26538461538462,68.26538461538462,20967013.769230768,3.030000000000001,2025,11,4
601336.SS,New York Life Insurance,2025-11-13,69.48,69.77,68.33,69.38,17771925,-0.14392630972943082,2.0725730215669325,68.345,68.345,20738793.14285714,1.4399999999999977,2025,11,4
