company,ticker,date,open,high,low,close,volume
Walmart,WMT,2018-04-17,25.86,26.07,25.84,25.99,20405700
Exxon Mobil,XOM,2018-04-17,55.03,55.18,54.68,54.88,10478100
Apple,APLE,2018-04-17,12.11,12.16,12.05,12.09,1474500
UnitedHealth Group,UNH,2018-04-17,212.68,214.78,209.81,212.0,6180300
McKesson,MCK,2018-04-17,140.3,142.02,139.46,140.83,2123700
CVS Health,CVS,2018-04-17,52.16,52.53,50.86,52.32,11059100
AT&T,ATT.L,2018-04-17,125.0,126.0,125.0,125.75,1842660
General Motors,GM,2018-04-17,35.26,35.27,34.76,34.89,5460700
Ford Motor,F,2018-04-17,7.64,7.66,7.56,7.61,30906800
Chevron,CVX,2018-04-17,86.48,87.24,86.21,86.85,6488300
Cardinal Health,CAH,2018-04-17,49.99,50.5,49.73,50.39,1653600
Costco,COST,2018-04-17,175.77,176.87,174.94,176.08,2160500
Verizon,VZ,2018-04-17,32.36,32.66,32.18,32.54,11575500
Kroger,KR,2018-04-17,20.59,20.74,20.5,20.54,5441800
General Electric,GE,2018-04-17,60.97,63.21,60.88,62.84,15050609
JPMorgan Chase,JPM,2018-04-17,90.4,90.85,89.28,89.46,15501400
Fannie Mae,FNMA,2018-04-17,1.54,1.55,1.5,1.53,3127400
Alphabet,GOOGL,2018-04-17,52.7,53.88,52.49,53.6,54584000
Home Depot,HD,2018-04-17,146.48,146.88,145.1,145.78,3106500
Bank of America Corp.,BAC,2018-04-17,25.22,25.39,24.98,25.12,83475900
Express Scripts Holding,ESH.BE,2018-04-17,2.37,2.37,2.37,2.37,0
Wells Fargo,WFC,2018-04-17,41.02,41.19,40.65,40.71,25507100
Boeing,BA,2018-04-17,320.57,325.37,319.54,322.48,3381800
Phillips 66,PSX,2018-04-17,79.13,79.83,78.47,79.51,2087300
Microsoft,MSFT,2018-04-17,87.78,89.21,87.67,88.77,26771000
Valero Energy,VLO,2018-04-17,77.45,78.42,76.33,78.23,3669100
Citigroup,C,2018-04-17,54.26,54.47,53.35,53.56,18233400
Comcast,CMCSA,2018-04-17,27.82,27.9,27.24,27.42,33580500
IBM,IBM,2018-04-17,108.14,110.3,107.93,109.56,10677045
Dell Technologies,DELL,2018-04-17,19.22,19.49,19.08,19.4,8506518
Johnson & Johnson,JNJ,2018-04-17,107.01,107.08,104.34,105.74,11008700
Freddie Mac,FMCC,2018-04-17,1.42,1.46,1.41,1.45,2255000
Target,TGT,2018-04-17,58.73,58.84,58.4,58.44,3066500
Lowe's,X1G.PA,2018-04-17,233.21,233.62,233.21,233.62,255
Marathon Petroleum,MPC,2018-04-17,60.95,61.76,60.02,61.55,3866200
Procter & Gamble,PG,2018-04-17,64.35,64.35,63.67,63.94,6492400
MetLife,MET,2018-04-17,36.56,36.56,35.81,35.91,4298800
UPS,UPS,2018-04-17,81.37,81.6,80.72,81.35,2832900
PepsiCo,PEP,2018-04-17,86.55,86.86,85.99,86.7,5022000
