company,ticker,date,open,high,low,close,volume
Walmart,WMT,2019-03-08,29.35,29.61,29.18,29.36,16977000
Exxon Mobil,XOM,2019-03-08,57.61,57.93,57.15,57.7,16211300
Apple,APLE,2019-03-08,11.79,11.84,11.73,11.79,983300
UnitedHealth Group,UNH,2019-03-08,211.91,215.75,211.45,213.84,4921700
McKesson,MCK,2019-03-08,106.85,107.17,105.32,106.59,1389200
CVS Health,CVS,2019-03-08,41.81,42.64,41.7,42.51,21748300
AT&T,ATT.L,2019-03-08,145.0,145.0,144.0,144.0,577630
Chevron,CVX,2019-03-08,89.2,90.56,88.53,90.33,7014100
Ford Motor,F,2019-03-08,5.98,6.03,5.94,5.99,43766800
General Motors,GM,2019-03-08,34.83,35.21,34.71,35.17,6911000
Costco Wholesale,COST,2019-03-08,204.69,207.62,203.14,206.82,6782700
Alphabet,GOOGL,2019-03-08,56.31,57.28,56.12,57.1,23694000
Cardinal Health,CAH,2019-03-08,38.77,39.48,38.62,39.16,3175400
JPMorgan Chase,JPM,2019-03-08,84.5,85.53,84.5,85.35,10582400
Verizon Communications,VZ,2019-03-08,38.79,39.02,38.55,38.91,10617300
Kroger,KR,2019-03-08,22.13,22.19,21.03,21.14,19717800
General Electric,GE,2019-03-08,45.15,46.84,44.9,46.36,17559457
Fannie Mae,FNMA,2019-03-08,2.73,2.74,2.65,2.67,2989500
Phillips 66,PSX,2019-03-08,72.38,72.53,71.31,71.66,3334100
Valero Energy,VLO,2019-03-08,60.52,60.69,59.61,60.52,4089100
Bank of America,BAC,2019-03-08,23.92,24.44,23.88,24.43,40860700
Microsoft,MSFT,2019-03-08,102.57,104.03,102.23,103.84,22818400
Home Depot,HD,2019-03-08,153.8,154.16,152.13,153.58,3867100
Boeing,BA,2019-03-08,407.01,413.51,405.77,412.64,3794900
Wells Fargo,WFC,2019-03-08,40.94,41.48,40.87,41.39,17400000
Citigroup,C,2019-03-08,47.99,48.91,47.84,48.86,14304400
Marathon Petroleum,MPC,2019-03-08,46.55,46.65,45.79,46.29,7631000
Comcast,CMCSA,2019-03-08,32.03,32.25,31.76,32.01,13652900
Dell Technologies,DELL,2019-03-08,24.43,24.53,23.97,24.32,3776717
DuPont de Nemours,DD,2019-03-08,28.45,28.73,28.07,28.71,17806743
Johnson & Johnson,JNJ,2019-03-08,114.91,115.92,113.52,114.89,7046700
IBM,IBM,2019-03-08,95.69,96.42,95.24,96.31,3947186
Target,TGT,2019-03-08,63.29,63.35,62.38,63.23,4581900
Freddie Mac,FMCC,2019-03-08,2.61,2.62,2.52,2.56,1677800
United Parcel Service,UPS,2019-03-08,81.48,81.89,80.52,81.85,2648600
Lowe's,X1G.PA,2019-03-08,234.9,234.9,234.68,234.9,40
Intel,INTC,2019-03-08,45.01,45.52,44.78,45.45,16793900
MetLife,MET,2019-03-08,34.86,35.13,34.58,35.11,6448600
Procter & Gamble,PG,2019-03-08,83.42,83.73,82.52,83.08,5144500
FedEx,FDX,2019-03-08,150.95,153.41,148.96,152.67,2059100
PepsiCo,PEP,2019-03-08,95.37,95.72,94.08,94.88,5003300
Archer Daniels Midland,ADM,2019-03-08,34.53,34.58,34.17,34.36,2604500
Prudential Financial,PRU,2019-03-08,66.35,66.68,65.78,66.64,2455700
Centene,CNC,2019-03-08,56.03,57.06,55.9,56.56,3106300
Walt Disney,DIS,2019-03-08,110.25,110.62,109.71,110.59,6549100
Sysco,SYY,2019-03-08,55.1,55.25,54.69,55.14,2190200
HP,HP,2019-03-08,37.97,38.42,37.39,37.68,1382400
Humana,HUM.ST,2019-03-08,63.04,63.52,62.56,63.13,174862
Caterpillar,CAT,2019-03-08,112.74,114.15,112.51,113.47,4238000
Energy Transfer,ET,2019-03-08,8.15,8.18,8.06,8.15,8374300
Lockheed Martin,LMT,2019-03-08,252.7,253.64,251.19,253.02,1054100
Pfizer,PFIZER.NS,2019-03-08,2797.9,2828.65,2763.28,2789.05,17697
Goldman Sachs Group,GS,2019-03-08,163.22,167.83,162.63,167.37,3162700
Morgan Stanley,MS,2019-03-08,32.87,33.61,32.72,33.5,11748400
Cisco Systems,CSCO,2019-03-08,41.47,41.8,41.29,41.75,18182200
Cigna,CI,2019-03-08,149.88,152.47,149.51,150.06,2011700
AIG,AIG,2019-03-08,34.63,35.41,34.48,35.39,4195800
HCA Healthcare,HCA,2019-03-08,118.58,119.6,117.19,117.85,1700400
American Airlines Group,AAL,2019-03-08,31.48,31.7,30.95,31.49,6200500
Delta Air Lines,DAL,2019-03-08,46.65,46.98,46.34,46.97,8570100
Charter Communications,CHTR,2019-03-08,337.4,339.78,335.53,337.54,701500
New York Life Insurance,601336.SS,2019-03-08,40.29,41.17,39.3,39.41,34693802
American Express,AXP,2019-03-08,97.6,98.77,97.5,98.69,2077100
Best Buy,BBY,2019-03-08,51.83,52.25,51.43,52.21,3123600
Merck,MRK,2019-03-08,62.14,62.44,61.24,61.82,11716326
Honeywell International,HON,2019-03-08,123.96,124.41,123.23,124.23,3098863
United Continental Holdings,UAL,2019-03-08,81.99,82.9,81.62,82.4,2316800
TIAA,TILIX,2019-03-08,17.95,17.95,17.95,17.95,0
Tyson Foods,TSN,2019-03-08,53.32,53.57,52.14,52.31,3164300
Oracle,ORCL,2019-03-08,47.37,47.76,47.17,47.75,15071100
Allstate,ALL,2019-03-08,79.33,80.03,79.05,79.96,1416100
World Fuel Services,WFK.BE,2019-03-08,21.57,21.62,21.37,21.56,0
TJX,TJX,2019-03-08,46.79,46.83,46.03,46.33,5324400
ConocoPhillips,COP,2019-03-08,52.63,52.63,51.21,51.62,8068800
Deere,DE,2019-03-08,141.45,145.17,141.45,144.29,1757300
Tech Data,TECH.OL,2019-03-08,33.5,34.7,32.7,32.7,1160
Enterprise Products Partners,EPD,2019-03-08,16.76,16.88,16.67,16.86,2889000
Nike,NKE,2019-03-08,77.9,78.17,77.38,78.1,4669700
General Dynamics,GD,2019-03-08,141.02,142.0,140.12,141.84,1324100
Exelon,EXC,2019-03-08,27.32,27.45,27.16,27.43,4774371
Plains GP Holdings,PAGP,2019-03-08,14.19,14.32,14.0,14.17,1289000
3M,MMM,2019-03-08,129.56,131.38,129.31,131.2,2062502
AbbVie,ABBV,2019-03-08,58.02,58.3,57.59,57.96,6189100
