company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2000-03-08,10.08,10.51,9.72,10.3,30056100
Exxon Mobil Corporation,XOM,2000-03-08,17.17,18.17,17.17,17.64,19981400
Ford Motor Company,F,2000-03-08,9.11,9.44,8.92,9.43,7834488
General Electric Company,GE,2000-03-08,113.02,114.92,111.99,113.07,4990175
International Business Machines Corporation,IBM,2000-03-08,51.03,52.95,50.91,52.64,8761714
"Citigroup, Inc.",C,2000-03-08,199.5,200.24,193.36,198.52,1180720
AT&T Corp.,ATT.L,2000-03-08,66.7,66.7,66.7,66.7,0
Philip Morris Companies Inc.,TABAK.PR,2000-03-08,602.8,602.8,602.8,602.8,0
The Boeing Company,BA,2000-03-08,22.14,22.14,21.62,21.62,4134600
Bank of America Corporation,BAC,2000-03-08,11.47,11.63,11.36,11.37,8126400
The Kroger Company,KR,2000-03-08,5.17,5.46,5.02,5.41,11982000
"American International Group,Inc.",AIG,2000-03-08,635.56,672.6,620.75,655.81,473355
Fannie Mae,FNMA,2000-03-08,39.75,42.41,39.24,41.34,4084100
Morgan Stanley Dean Witter & Co.,MS,2000-03-08,39.53,39.56,38.04,38.58,3068100
Target,TGT,2000-03-08,16.79,17.18,16.79,17.18,5544800
"Merck & Co., Inc.",MRK,2000-03-08,20.38,21.7,20.38,21.46,12569712
Chevron Corporation,CVX,2000-03-08,15.34,16.15,15.27,15.52,7262800
"Motorola, Inc.",MSI,2000-03-08,150.57,150.57,142.33,143.28,5418601
McKesson HBOC Inc.,MCK,2000-03-08,15.23,15.49,15.13,15.23,619300
Intel Corporation,INTC,2000-03-08,32.99,33.08,31.89,32.66,46391200
Johnson & Johnson,JNJ,2000-03-08,17.36,18.4,17.24,18.21,12836800
Costco Wholesale Corporation,COST,2000-03-08,30.94,30.98,28.31,30.48,6526600
Time Warner Inc.,T,2000-03-08,5.68,5.7,5.61,5.64,9005318
"United Parcel Service of America, Inc.",UPS,2000-03-08,25.52,26.37,24.82,26.28,2275300
The Allstate Corporation,ALL,2000-03-08,9.99,10.06,9.69,9.76,5982200
Lockheed Martin Corporation,LMT,2000-03-08,9.04,9.24,9.04,9.24,2051400
"Goldman Sachs Group, Inc.",GS,2000-03-08,73.42,73.68,69.7,71.14,1041100
"Cardinal Health, Inc.",CAH,2000-03-08,11.44,11.69,11.18,11.59,2116500
ConAgra,CAG,2000-03-08,4.7,4.93,4.7,4.87,2210200
International Paper Company,IP,2000-03-08,12.65,13.72,12.51,13.65,4948307
Freddie Mac,FMCC,2000-03-08,31.23,32.89,31.03,32.37,3960400
"AutoNation, Inc.",AN,2000-03-08,6.32,6.43,6.26,6.38,1594800
Honeywell International Inc.,HON,2000-03-08,20.98,21.71,20.29,21.49,4848215
The Walt Disney Company,DIS,2000-03-08,27.35,27.35,26.54,26.59,6294577
First Union Corporation,FHN,2000-03-08,7.79,7.91,7.55,7.61,622015
Wells Fargo & Co.,WFC,2000-03-08,8.14,8.42,7.69,7.69,9310400
Duke Energy Corporation,DUK,2000-03-08,13.01,13.29,12.87,12.9,1297539
American Express Company,AXP,2000-03-08,26.07,26.07,24.92,25.27,11361133
Loews Corporation,L,2000-03-08,5.66,5.85,5.58,5.59,2428800
Conoco,COP,2000-03-08,6.78,6.94,6.6,6.81,2580555
CIGNA Corporation,CI,2000-03-08,18.24,18.52,18.0,18.08,2284500
"PepsiCo, Inc.",PEP,2000-03-08,16.19,16.45,15.7,15.92,5159800
Microsoft Corporation,MSFT,2000-03-08,28.65,29.38,27.79,29.19,94290000
"Caterpillar, Inc.",CAT,2000-03-08,9.01,9.48,9.01,9.09,5772000
"UnitedHealth Group, Incorporated",UNH,2000-03-08,4.77,4.82,4.53,4.65,10363200
Xerox Corporation,XRX,2000-03-08,23.96,24.54,23.38,24.46,2370737
Electronic Data Systems Corporation,EA,2000-03-08,22.89,24.01,21.41,23.37,6436000
J.P. Morgan & Co. Incorporated,JPM,2000-03-08,25.65,25.86,24.97,25.09,5247750
CVS Corporation,CVS,2000-03-08,9.58,10.06,9.4,9.94,7896400
"Federated Department Stores, Inc.",FHI,2000-03-08,5.46,5.48,5.21,5.28,122250
Sysco Corporation,SYY,2000-03-08,6.89,7.23,6.79,7.21,2448600
