company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-04-08,13.32,13.41,13.28,13.34,33419100
Exxon Mobil Corporation,XOM,2010-04-08,36.95,37.62,36.86,37.42,24060800
Chevron Corporation,CVX,2010-04-08,40.93,41.5,40.77,41.32,6880500
General Electric Company,GE,2010-04-08,64.27,65.18,63.79,64.87,12643441
Bank of America Corporation,BAC,2010-04-08,14.5,14.7,14.28,14.55,164305500
ConocoPhillips,COP,2010-04-08,23.23,23.9,23.18,23.8,19218001
AT&T Inc.,ATT.L,2010-04-08,0.0,29.7,29.1,29.4,0
Ford Motor Company,F,2010-04-08,6.45,6.54,6.35,6.5,77491400
J.P. Morgan Chase & Co.,JPM,2010-04-08,30.13,30.67,29.89,30.53,28869900
"Citigroup, Inc.",C,2010-04-08,32.28,33.32,31.98,33.17,55935620
Verizon Communications Inc.,VZ,2010-04-08,12.83,12.89,12.71,12.84,31576231
McKesson Corporation,MCK,2010-04-08,58.81,59.0,58.28,58.98,2579100
"American International Group,Inc.",AIG,2010-04-08,25.22,25.78,23.71,23.75,33895100
"Cardinal Health, Inc.",CAH,2010-04-08,23.82,24.13,23.78,24.06,2840800
CVS Caremark Corporation,CVS,2010-04-08,24.37,25.13,24.34,24.96,13672000
Wells Fargo & Company,WFC,2010-04-08,21.01,21.42,20.86,21.3,32203600
International Business Machines Corporation,IBM,2010-04-08,70.77,70.88,70.31,70.53,6283217
UnitedHealth Group Incorporated,UNH,2010-04-08,25.82,25.91,25.31,25.64,11174600
The Kroger Company,KR,2010-04-08,8.23,8.34,8.16,8.31,16610600
Costco Wholesale Corporation,COST,2010-04-08,43.85,43.86,43.3,43.41,4471500
Valero Energy Corporation,VLO,2010-04-08,10.78,11.05,10.56,10.95,13149442
The Boeing Company,BA,2010-04-08,56.4,56.85,55.87,56.71,3741500
"The Home Depot, Inc.",THD,2010-04-08,31.3,31.55,31.09,31.42,667500
Target Corporation,TGT,2010-04-08,35.4,36.46,35.05,35.94,11861900
Johnson & Johnson,JNJ,2010-04-08,41.31,41.31,41.04,41.14,8962600
Microsoft Corporation,MSFT,2010-04-08,22.01,22.51,22.0,22.46,63713800
"The Goldman Sachs Group, Inc.",TGS,2010-04-08,1.61,1.63,1.59,1.62,6700
Pfizer Inc.,PFIZER.NS,2010-04-08,631.8,638.82,625.33,636.99,9792
"Lowe's Companies, Inc.",LOW,2010-04-08,18.87,19.25,18.83,19.18,13680000
"United Parcel Service, Inc.",UPS,2010-04-08,37.47,37.91,37.11,37.84,4319600
Lockheed Martin Corporation,LMT,2010-04-08,50.85,51.07,50.7,50.83,1323100
Best Buy Co. Inc.,BBY,2010-04-08,26.33,26.9,26.19,26.77,9756900
The Dow Chemical Company,TDC,2010-04-08,28.51,28.53,28.0,28.37,2126100
Sears Holdings Corporation,SRSCQ,2010-04-08,11.85,11.85,11.85,11.85,0
"PepsiCo, Inc.",PEP,2010-04-08,41.45,41.73,41.37,41.59,6646300
"MetLife, Inc.",MET,2010-04-08,24.27,25.2,24.22,25.13,8725457
Kraft Foods Inc.,1959.T,2010-04-08,385.5,395.16,385.5,391.02,54000
Freddie Mac,FMCC,2010-04-08,1.35,1.37,1.31,1.34,9783800
Sysco Corporation,SYY,2010-04-08,19.05,19.11,18.91,18.98,2170300
The Walt Disney Company,DIS,2010-04-08,30.23,30.63,30.11,30.56,9915900
"Cisco Systems, Inc.",CSCO,2010-04-08,17.1,17.17,16.91,17.1,38623400
Comcast Corporation,CMCSA,2010-04-08,6.49,6.61,6.48,6.57,32317400
FedEx Corporation,FDX,2010-04-08,75.35,75.76,74.82,75.57,2344000
Northrop Grumman Corporation,NOC,2010-04-08,42.9,42.96,42.54,42.85,1834975
Intel Corporation,INTC,2010-04-08,14.61,14.63,14.46,14.56,40824500
"Prudential Financial, Inc.",PRU,2010-04-08,34.05,34.66,33.69,34.53,3162000
Caterpillar Inc.,CAT,2010-04-08,43.27,43.68,42.94,43.57,5418000
Sprint Nextel Corporation,SIX.AX,2010-04-08,1.81,1.81,1.69,1.69,4967
The Allstate Corporation,ALL,2010-04-08,23.1,23.36,22.94,23.34,4685400
General Dynamics Corporation,GD,2010-04-08,53.1,53.74,52.92,53.52,1221600
Morgan Stanley,MS,2010-04-08,21.19,21.93,21.07,21.88,20867700
Liberty Mutual Holding Company Inc.,LBTYA,2010-04-08,6.32,6.34,6.2,6.25,11330708
Honeywell International Inc.,HON,2010-04-08,28.88,29.14,28.76,29.06,4682282
Abbott Laboratories,ABT,2010-04-08,17.91,17.95,17.78,17.81,15111296
Fannie Mae,FNMA,2010-04-08,1.11,1.12,1.08,1.09,16507000
Time Warner Inc.,T,2010-04-08,6.37,6.48,6.37,6.47,48399747
"Johnson Controls, Inc.",JCI,2010-04-08,12.85,13.0,12.77,12.97,5430302
"Delta Air Lines, Inc.",DAL,2010-04-08,12.64,12.81,12.41,12.8,13900700
"Merck & Co., Inc.",MRK,2010-04-08,20.91,21.01,20.78,20.88,12922154
"Tyson Foods, Inc.",TSN,2010-04-08,14.46,14.65,14.31,14.57,5691000
American Express Company,AXP,2010-04-08,33.88,35.18,33.75,35.06,10438100
Massachusetts Financial Group,MFG.AX,2010-04-08,0.48,0.49,0.48,0.49,69963
Philip Morris International Inc.,PM,2010-04-08,25.23,25.44,25.2,25.27,4755700
The Hartford Financial Services Group Inc.,HFF.BE,2010-04-08,15.03,15.03,15.03,15.03,0
"The Travelers Companies, Inc.",TTC,2010-04-08,10.3,10.38,10.25,10.35,574000
