company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-04-25,20.83,20.95,20.75,20.91,16177800
Exxon Mobil,XOM,2014-04-25,61.09,61.45,61.06,61.35,10391500
Chevron,CVX,2014-04-25,75.47,75.76,75.08,75.33,5776300
Phillips 66,PSX,2014-04-25,54.13,54.51,53.81,54.17,2544900
General Motors,GM,2014-04-25,25.29,25.69,25.29,25.42,16031100
Ford Motor,F,2014-04-25,8.57,8.62,8.52,8.56,53874200
General Electric,GE,2014-04-25,106.09,107.01,106.01,106.21,7042387
Valero Energy,VLO,2014-04-25,36.46,36.85,36.16,36.39,5527500
AT&T,ATT.L,2014-04-25,47.8,48.54,46.46,46.55,547140
CVS Caremark,CVS,2014-04-25,53.06,53.52,53.04,53.23,4397100
Fannie Mae,FNMA,2014-04-25,4.0,4.01,3.83,3.84,6195900
UnitedHealth Group,UNH,2014-04-25,63.8,64.4,62.69,63.04,5416200
McKesson,MCK,2014-04-25,156.49,156.8,153.88,154.09,1030800
Verizon Communications,VZ,2014-04-25,25.51,25.61,25.38,25.43,24429400
J.P. Morgan Chase & Co.,JPM,2014-04-25,41.26,41.29,40.77,40.82,15937700
Costco Wholesale,COST,2014-04-25,91.77,92.13,91.25,91.9,1721200
Express Scripts Holding,ESH.BE,2014-04-25,11.8,11.8,11.8,11.8,0
Bank of America,BAC,2014-04-25,12.76,12.86,12.62,12.64,84617700
Cardinal Health,CAH,2014-04-25,50.13,50.23,49.04,49.12,1759000
International Business Machines,IBM,2014-04-25,113.25,113.33,112.4,112.71,4049066
Kroger,KR,2014-04-25,18.1,18.15,17.9,18.07,6063000
Marathon Petroleum,MPC,2014-04-25,31.8,32.21,31.79,31.89,4442400
Citigroup,C,2014-04-25,35.82,36.04,35.49,35.54,18117600
Archer Daniels Midland,ADM,2014-04-25,31.82,31.9,31.56,31.69,2286900
Wells Fargo,WFC,2014-04-25,35.43,35.56,35.24,35.27,16274500
Boeing,BA,2014-04-25,111.6,111.73,110.33,110.58,2978500
Procter & Gamble,PG,2014-04-25,58.8,59.07,58.63,58.95,7497400
Freddie Mac,FMCC,2014-04-25,3.99,3.99,3.88,3.9,2944300
Home Depot,HD,2014-04-25,60.78,61.01,60.49,60.76,6381400
Microsoft,MSFT,2014-04-25,33.68,34.0,33.23,33.36,56876800
Target,TGT,2014-04-25,43.02,43.24,42.63,43.21,5164600
Johnson & Johnson,JNJ,2014-04-25,72.59,72.8,72.18,72.46,5895900
