company,ticker,date,open,high,low,close,volume
Walmart,WMT,2024-07-01,67.04,67.39,66.41,66.64,8666000
Amazon,AMZN,2024-07-01,193.49,198.3,192.82,197.2,41192000
Apple,AAPL,2024-07-01,210.66,216.04,210.49,215.29,60402900
Unitedhealth Group,UNH,2024-07-01,494.24,496.35,480.72,482.44,4523100
Cvs,CVS,2024-07-01,55.52,56.29,54.22,54.54,8337900
Exxon Mobil,XOM,2024-07-01,109.82,110.8,108.7,109.11,11972900
Alphabet,GOOGL,2024-07-01,181.98,182.83,180.26,181.95,16006100
Mckesson,MCK,2024-07-01,583.09,590.66,579.63,583.01,768400
Cencora,COR,2024-07-01,223.69,224.25,219.68,220.84,1723100
Costco,COST,2024-07-01,846.74,849.22,833.84,838.97,1989000
Jp Morgan Chase,JPM,2024-07-01,196.34,200.45,196.16,198.86,10205800
Microsoft,MSFT,2024-07-01,443.69,452.3,440.72,451.67,17662800
Cardinal Health,CAH,2024-07-01,96.34,97.66,95.59,95.93,1793700
Chevron,CVX,2024-07-01,147.04,148.48,145.93,146.44,5584100
Cigna,CI,2024-07-01,323.14,327.46,318.49,318.92,1386200
Ford Motor,F,2024-07-01,11.36,11.64,11.33,11.54,56152700
Bank Of America,BAC,2024-07-01,38.74,39.16,38.51,38.84,26770500
General Motors,GM,2024-07-01,45.92,46.56,45.69,46.07,10825100
Elevance Health,ELV,2024-07-01,530.07,535.15,519.14,523.38,678600
Citigroup,C,2024-07-01,60.8,61.42,60.17,60.59,15334400
Centene,CNC,2024-07-01,66.31,66.88,64.97,65.34,3749100
Home Depot,HD,2024-07-01,333.93,334.64,325.64,326.42,2643600
Marathon Petroleum,MPC,2024-07-01,169.4,169.96,166.2,169.2,1705200
Kroger,KR,2024-07-01,48.4,49.01,48.19,48.99,7877400
Phillips 66,PSX,2024-07-01,134.27,135.16,132.36,133.53,1422900
Fannie Mae,FNMA,2024-07-01,1.45,1.55,1.44,1.46,5511500
Valero Energy,VLO,2024-07-01,151.35,152.42,148.66,151.0,2205500
Meta Platforms,META,2024-07-01,502.89,504.51,491.16,502.62,10328200
Verizon Communications,VZ,2024-07-01,37.54,38.05,37.48,37.83,16412100
At&T,ATT.L,2024-07-01,393.0,400.5,387.5,390.5,411273
Comcast,CMCSA,2024-07-01,36.9,37.07,36.18,36.21,16905700
Wells Fargo,WFC,2024-07-01,57.57,58.53,57.53,58.51,14470200
Goldman Sachs Group,GS,2024-07-01,442.8,452.07,442.31,451.72,1850500
Freddie Mac,FMCC,2024-07-01,1.35,1.45,1.35,1.36,2708100
Target,TGT,2024-07-01,139.96,140.52,136.87,137.5,2638900
Humana,HUM.ST,2024-07-01,32.19,33.12,32.19,32.97,30026
Tesla,TSLA,2024-07-01,201.02,213.23,200.85,209.86,135691400
Morgan Stanley,MS,2024-07-01,93.28,95.06,93.2,94.85,7420600
Johnson & Johnson,JNJ,2024-07-01,140.43,142.96,140.0,140.79,5144400
Archer Daniels Midland,ADM,2024-07-01,57.5,58.06,57.16,57.33,2185500
Pepsico,PEP,2024-07-01,157.7,158.67,155.35,155.64,4508000
United Parcel Service,UPS,2024-07-01,124.71,126.04,123.72,124.08,2668200
Fedex,FDX,2024-07-01,289.86,292.94,288.98,290.41,2469100
Walt Disney,DIS,2024-07-01,98.09,98.42,96.59,96.75,15299000
Dell Technologies,DELL,2024-07-01,134.08,141.11,130.33,139.29,11565700
Lowe'S,X1G.PA,2024-07-01,220.83,220.83,219.5,219.5,525
Procter & Gamble,PG,2024-07-01,159.43,160.02,156.16,156.66,7638600
Energy Transfer,ET,2024-07-01,14.57,14.64,14.47,14.62,12502800
Boeing,BA,2024-07-01,182.2,189.47,182.2,186.7,9056700
Albertsons,ACI,2024-07-01,18.83,19.15,18.83,19.07,1690400
Sysco,SYY,2024-07-01,68.84,68.98,66.93,67.07,2456100
Rtx,RTX,2024-07-01,97.98,98.76,96.46,96.69,4475200
General Electric,GE,2024-07-01,159.18,159.9,154.6,157.49,4435100
Lockheed Martin,LMT,2024-07-01,455.35,456.23,449.54,451.16,562500
American Express,AXP,2024-07-01,228.57,231.0,227.81,230.03,2792700
Caterpillar,CAT,2024-07-01,327.61,327.78,318.09,321.71,2950200
Metlife,MET,2024-07-01,67.72,68.0,66.45,66.9,3602600
Hca Healthcare,HCA,2024-07-01,318.01,321.77,310.33,312.05,2399900
Progressive,PGR,2024-07-01,204.9,206.11,203.57,205.09,2264000
Ibm,IBM,2024-07-01,166.3,169.19,166.24,167.89,3321000
Deere,DE,2024-07-01,368.57,368.81,354.31,354.73,1458100
Nvidia,NVDA,2024-07-01,123.42,124.79,118.79,124.25,284885500
Stonex Group,SNEX,2024-07-01,50.31,50.53,49.41,49.99,298200
Merck,MRK,2024-07-01,120.1,123.75,119.83,122.51,11533000
Conocophillips,COP,2024-07-01,109.63,110.03,108.3,108.98,3925100
Pfizer,PFIZER.NS,2024-07-01,4413.82,4476.37,4389.62,4445.99,15259
Delta Air Lines,DAL,2024-07-01,46.94,47.03,45.89,46.07,9064600
Td Synnex,SNX,2024-07-01,113.1,113.7,111.46,111.71,920500
Allstate,ALL,2024-07-01,157.5,157.9,155.81,156.72,1187300
Cisco Systems,CSCO,2024-07-01,45.55,45.89,45.42,45.58,17776000
Charter Communications,CHTR,2024-07-01,292.8,297.89,290.27,296.02,1084300
Abbvie,ABBV,2024-07-01,162.68,165.16,161.04,161.82,5194500
New York Life Insurance,601336.SS,2024-07-01,27.83,28.84,27.44,28.71,14919135
Intel,INTC,2024-07-01,30.72,30.82,30.42,30.65,32401800
Tjx,TJX,2024-07-01,108.59,109.18,107.51,108.51,4546500
Prudential Financial,PRU,2024-07-01,109.79,110.64,108.84,109.35,1069900
United Airlines Holdings,UAL,2024-07-01,48.72,49.16,47.99,48.33,4213100
Performance Food Group,PFGC,2024-07-01,66.52,66.59,64.92,65.17,1343000
Tyson Foods,TSN,2024-07-01,54.97,55.51,54.87,55.03,1263100
American Airlines Group,AAL,2024-07-01,11.33,11.41,11.0,11.04,28624300
Liberty Mutual Insurance Group,LFG.AX,2024-07-01,3.19,3.19,3.14,3.14,25533
Nike,NKE,2024-07-01,73.53,75.05,72.35,74.83,44369000
Oracle,ORCL,2024-07-01,139.59,141.92,138.97,140.96,6552400
Enterprise Products Partners,EPD,2024-07-01,26.12,26.29,25.97,26.12,3212100
Capital One Financial,COF,2024-07-01,136.0,138.94,135.66,136.88,3081200
Plains Gp Holdings,PAGP,2024-07-01,16.8,17.0,16.67,16.99,1476300
World Kinect,WKC,2024-07-01,24.99,25.11,24.74,24.96,437200
Aig,AIG,2024-07-01,73.06,73.34,71.98,72.51,5714800
Tiaa,TILIX,2024-07-01,59.59,59.59,59.59,59.59,0
Dow,DOW,2024-07-01,48.62,49.08,48.02,48.28,3715600
Best Buy,BBY,2024-07-01,79.45,79.76,77.41,77.54,2571900
